ra,dec,objID,raMean,decMean,nDetections,ng,nr,ni,nz,ny,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd
136.62812499,69.50855555,191411366280800985,136.62810434,69.50857047,41,0,0,31,7,3,-999,-999,-999,-999,-999,-999,20.540599822998,0.0245919991284609,0.145822003483772,19.8295001983643,0.0446869991719723,0.125916004180908,19.5359001159668,0.0930920019745827,0.136834993958473
138.31896345,59.32268879,179181383190057960,138.31891822,59.32268705,34,0,1,22,8,3,-999,-999,-999,22.031099319458,0.170820996165276,-999,20.576000213623,0.0303479991853237,0.110464997589588,20.5830001831055,0.0819519981741905,0.22282500565052,20.2765007019043,0.180041998624802,0.357425004243851
138.93184201,49.40462411,167281389318666204,138.93183923,49.40461737,58,0,12,24,12,10,-999,-999,-999,21.1478004455566,0.0875049978494644,0.193645000457764,19.7045993804932,0.014568000100553,0.0708860009908676,19.4281997680664,0.0159740000963211,0.0974380001425743,19.1040992736816,0.0388129986822605,0.0963490009307861
139.49149069,38.51115496,154211394914574032,139.49143865,38.5111378,32,0,0,18,13,1,-999,-999,-999,-999,-999,-999,20.9596996307373,0.0381149984896183,0.177432999014854,20.6856994628906,0.0620269998908043,0.23479899764061,20.3122997283936,0.148393005132675,-999
140.5700563,26.89973758,140281405699590208,140.57003367,26.89970929,48,0,7,21,13,7,-999,-999,-999,21.7528991699219,0.100028000771999,0.285948991775513,20.2488994598389,0.0196150001138449,0.102564997971058,20.07080078125,0.0178389996290207,0.0749370008707047,19.7693004608154,0.0656429976224899,0.162652999162674
140.90326724,30.16377289,144191409033147247,140.9032882,30.16378345,26,0,0,17,5,4,-999,-999,-999,-999,-999,-999,20.7019004821777,0.0277750007808208,0.106251001358032,20.9596996307373,0.0914070010185242,0.212316006422043,20.2080993652344,0.241539001464844,0.478139013051987
141.8409198,20.02323341,132021418409078410,141.84090231,20.02322843,16,0,0,2,11,3,-999,-999,-999,-999,-999,-999,21.5914993286133,0.113995000720024,0.161439001560211,19.9067001342773,0.0304359998553991,0.0954959988594055,19.554500579834,0.0992109999060631,0.143728002905846
143.2073307,12.36828033,122841432073772373,143.20732568,12.36825753,6,0,0,4,2,0,-999,-999,-999,-999,-999,-999,21.0184001922607,0.0327050015330315,0.0503490008413792,21.3159999847412,0.158785998821259,-999,-999,-999,-999
143.847125,-2.13177777,105441438471262375,143.84710661,-2.13175205,31,0,0,18,11,2,-999,-999,-999,-999,-999,-999,20.7558994293213,0.0179200004786253,0.0989729985594749,20.2879009246826,0.0218049995601177,0.0751639977097511,20.1093006134033,-999,0.862132012844086
147.23068155,21.10876938,133331472307021008,147.2306898,21.10874253,37,0,8,16,8,5,-999,-999,-999,22.06130027771,0.0178810004144907,0.0711740031838417,20.2155990600586,0.0348809994757175,0.132718995213509,20.0123996734619,0.0319689996540546,0.129563003778458,19.7532005310059,0.0981130003929138,0.19157999753952
149.28198799,6.183206919,115421492819780286,149.28198204,6.18321286,52,0,17,13,13,9,-999,-999,-999,20.6828994750977,0.0343599990010262,0.202071994543076,19.2735996246338,0.0093189999461174,0.0574409998953342,19.0958003997803,0.018750999122858,0.0538499988615513,18.8768997192383,0.0209359992295504,0.0940700024366379
149.30083333,10.27180555,120321493008896674,149.30084582,10.27180952,52,0,3,28,10,11,-999,-999,-999,22.0065002441406,0.0572240017354488,0.117417998611927,20.4286003112793,0.015522999688983,0.100472003221512,20.2383003234863,0.0363290011882782,0.223832994699478,19.7409992218018,0.0781830027699471,0.240787997841835
149.3661115,5.318132272,114381493659501951,149.36608759,5.31808934,3,0,1,1,0,1,-999,-999,-999,21.4937992095947,0.154204994440079,-999,19.6476001739502,0.107461996376514,-999,-999,-999,-999,19.4839000701904,0.121119998395443,-999
149.3661115,5.318132272,114381493662312107,149.36610281,5.31811784,39,0,4,15,9,11,-999,-999,-999,21.6979007720947,0.257111012935638,0.272637993097305,20.19580078125,0.0383509993553162,0.175035998225212,20.0303001403809,0.0589199997484684,0.136509001255035,19.7064990997314,0.0754569992423058,0.215726003050804
149.55845095,35.4135633,150491495584176975,149.55842567,35.41359736,42,0,3,26,11,2,-999,-999,-999,21.9680995941162,0.0789590030908585,0.155172005295753,20.5704002380371,0.0169980004429817,0.118051998317242,20.5757007598877,0.104488998651505,0.23658199608326,20.1121006011963,0.172612994909287,-999
150.18239929,21.05740935,133261501824239472,150.18239086,21.05741969,27,0,4,10,6,7,-999,-999,-999,21.8356990814209,0.102150000631809,0.170187994837761,20.4332008361816,0.0312729999423027,0.134523004293442,19.8160991668701,0.0543439984321594,0.187764003872871,19.7268009185791,0.084136001765728,0.224280998110771
151.56087499,-3.17511111,104191515608860166,151.56090289,-3.17513307,35,0,0,17,13,5,-999,-999,-999,-999,-999,-999,21.0086994171143,0.0342950001358986,0.103377997875214,20.1571998596191,0.0325170010328293,0.0823670029640198,19.8493003845215,0.0690039992332459,0.117265999317169
153.40139162,42.67400058,159201534013899473,153.40139139,42.67402974,58,0,10,26,17,5,-999,-999,-999,21.3721008300781,0.0433610007166862,0.118669003248215,20.1483993530273,0.0203280001878738,0.156384006142616,19.7935009002686,0.0529880002140999,0.204173997044563,19.6972007751465,0.0634789988398552,0.224248006939888
155.50795833,8.02283333,117621555079347924,155.5079537,8.02285463,62,0,6,24,17,15,-999,-999,-999,21.3290996551514,0.140260994434357,0.21527299284935,19.7098999023438,0.0138699999079108,0.119185999035835,19.2607002258301,0.0102260001003742,0.0513320006430149,19.1382999420166,0.0337839983403683,0.169263005256653
155.5418621,22.87373501,135441555418719041,155.54184075,22.87370325,45,0,7,13,13,12,-999,-999,-999,21.7558002471924,0.0721319988369942,0.260008990764618,19.6956005096436,0.0182259995490313,0.065080001950264,19.4887008666992,0.0325299985706806,0.127088993787766,19.2539005279541,0.0860079973936081,0.17833299934864
156.59845266,25.71651275,138861565984220407,156.59841842,25.71650231,47,0,2,17,16,12,-999,-999,-999,21.8307991027832,0.20720000565052,0.312469989061356,20.0627994537354,0.0194819997996092,0.0799209997057915,19.9720001220703,0.0555099993944168,0.145744994282722,19.4473991394043,0.0430019982159138,0.242740005254745
157.13939876,7.77193216,117321571394096761,157.13942922,7.77191187,45,0,6,15,18,6,-999,-999,-999,21.8514995574951,0.0787750035524368,0.194867998361588,20.2455005645752,0.0257019996643066,0.160763993859291,19.9685001373291,0.0202799998223782,0.119286999106407,19.5835990905762,0.124714002013206,0.222620993852615
157.6129585,5.41529456,114491576129968817,157.61289855,5.41529889,14,0,0,0,9,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.1942005157471,0.0511629991233349,0.205008998513222,19.8778991699219,0.22520700097084,0.234982997179031
157.9070364,-2.65990731,104801579070488536,157.90701699,-2.65990824,14,0,0,0,9,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.2898998260498,0.0360610000789166,0.125073000788689,19.8859996795654,0.142236992716789,0.383796989917755
158.57770505,20.55005942,132661585776490488,158.57767336,20.55003549,56,0,6,22,12,16,-999,-999,-999,21.7870006561279,0.0912389978766441,0.149895995855331,19.949499130249,0.016245000064373,0.0634429976344109,19.8631000518799,0.0152629995718598,0.126458004117012,19.5468006134033,0.0277169998735189,0.15939100086689
158.6938,-14.4211,90691586938005069,158.69374782,-14.42108249,21,0,0,0,9,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.682300567627,0.0220759995281696,0.0735350027680397,19.3358993530273,0.0477810017764568,0.253841996192932
159.225791,-2.54387343,104941592257587765,159.2257476,-2.54388392,16,0,0,0,11,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.4974994659424,0.0438079982995987,0.171044006943703,19.7901000976563,0.0380619987845421,0.0970899984240532
160.89663741,10.17627122,120211608966491991,160.89659211,10.17626808,24,0,2,13,9,0,-999,-999,-999,21.5690994262695,0.216557994484901,0.430913001298904,20.9169006347656,0.0374189987778664,0.12330400198698,20.5687999725342,0.0692590028047562,0.231767997145653,-999,-999,-999
161.13767,-1.4172777,106291611377049765,161.13766452,-1.41724748,24,0,0,5,10,9,-999,-999,-999,-999,-999,-999,21.5569000244141,0.0304460003972054,0.104203999042511,19.331600189209,0.0154179995879531,0.064289003610611,19.3680992126465,0.0693660005927086,0.13374499976635
162.0829167,-1.16116944,106601620828187033,162.08291346,-1.16130563,34,1,6,10,12,5,22.2467002868652,0.172565996646881,-999,21.7007999420166,0.132060006260872,0.452751994132996,20.8701000213623,0.0375929996371269,0.121550001204014,20.3679008483887,0.0379399992525578,0.174569994211197,19.92799949646,0.100321002304554,0.363373994827271
162.153041,33.6632388,148391621529856499,162.15295053,33.6632581,36,0,0,24,8,4,-999,-999,-999,-999,-999,-999,21.4437007904053,0.0369670018553734,0.177089005708694,20.1597995758057,0.0298040006309748,0.0979949980974197,19.9174003601074,0.00970300007611513,0.287014007568359
162.187771,46.62181837,163941621877266852,162.18777035,46.62179297,17,0,0,1,12,4,-999,-999,-999,-999,-999,-999,22.0109004974365,0.254254996776581,-999,20.1088008880615,0.0322659984230995,0.133752003312111,19.539400100708,0.0371220000088215,0.0829349979758263
162.65194802,58.07352357,177681626519618980,162.65196437,58.07351385,51,0,12,24,8,7,-999,-999,-999,21.7858009338379,0.0228419993072748,0.147871002554893,19.8078002929688,0.015089999884367,0.159159004688263,19.9629001617432,0.0561939999461174,0.109724000096321,19.3922004699707,0.0789700001478195,0.332233011722565
163.34578703,58.07003623,177681633457214804,163.3457783,58.07003857,69,0,19,23,11,16,-999,-999,-999,21.5223999023438,0.0131759997457266,0.138549000024796,19.7376003265381,0.0185979995876551,0.0760010033845901,19.4813003540039,0.0165739990770817,0.0661450028419495,19.202600479126,0.0379510000348091,0.144197002053261
163.522166,46.6250694,163951635222300775,163.52211696,46.62508913,61,0,3,42,10,6,-999,-999,-999,21.9992008209229,0.067952997982502,0.1085259988904,20.4953994750977,0.0196560006588697,0.155041992664337,19.8455009460449,0.0406159982085228,0.0884360000491142,19.6072998046875,0.0378349982202053,0.171910002827644
163.68929649,16.56038561,127871636893103034,163.68926241,16.56044843,51,0,1,22,16,12,-999,-999,-999,22.0454998016357,0.164637997746468,-999,20.3157997131348,0.0163959991186857,0.113032996654511,19.9505996704102,0.0286810006946325,0.14444400370121,19.5044994354248,0.0469049997627735,0.182175993919373
164.8692,-9.1056666,97071648690933512,164.8690436,-9.10576336,6,0,0,0,6,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.7486000061035,0.0879049971699715,0.133624002337456,-999,-999,-999
165.39316612,5.52607366,114631653931501733,165.39315938,5.52606599,60,0,11,24,14,11,-999,-999,-999,21.2416000366211,0.0484329983592033,0.240685001015663,19.8477993011475,0.0204080007970333,0.0883919969201088,19.2068004608154,0.0266629997640848,0.0793950036168098,19.1466007232666,0.0556319989264011,0.165234997868538
166.089958,21.5746666,133891660899540132,166.08995293,21.5746415,5,0,0,0,0,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.74169921875,0.069242998957634,0.197116002440453
167.4726271,56.95211429,176341674726453271,167.47263938,56.95210949,6,0,0,0,5,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.7245998382568,0.125024005770683,0.17077100276947,20.7119007110596,0.19038000702858,-999
169.836,34.88003,149851698359996626,169.83595759,34.88003704,59,0,14,25,10,10,-999,-999,-999,21.4389991760254,0.0378660000860691,0.197051003575325,20.0137996673584,0.0133119998499751,0.127045005559921,19.7987003326416,0.0214189998805523,0.101565003395081,19.7000007629395,0.0832739993929863,0.14682100713253
170.70851309,13.71012455,124451707085222740,170.70850642,13.71015505,18,0,2,12,4,0,-999,-999,-999,21.7460994720459,0.20014899969101,-999,21.2793006896973,0.0495919995009899,0.19675700366497,21.0856990814209,0.105453997850418,0.215443000197411,-999,-999,-999
170.79645833,-0.73851111,107111707964844246,170.79644032,-0.73852405,42,0,7,16,15,4,-999,-999,-999,22.027099609375,0.0369170010089874,0.147093996405602,20.3901996612549,0.0259479992091656,0.0715269967913628,20.2670001983643,0.0350509993731976,0.120059996843338,19.9332008361816,0.0740090012550354,0.285593003034592
171.31714388,44.81247508,161771713171925494,171.31717945,44.81239648,50,0,0,24,14,12,-999,-999,-999,-999,-999,-999,20.6275005340576,0.0263020005077124,0.112567000091076,20.2532005310059,0.0496920011937618,0.14640499651432,19.6749000549316,0.0377609990537167,0.177769005298615
171.65820596,17.58293115,129101716582090001,171.65817969,17.58290969,53,0,10,21,13,9,-999,-999,-999,21.6700992584229,0.0428659990429878,0.141141995787621,19.9962005615234,0.0150640001520514,0.0807820037007332,19.892599105835,0.039122998714447,0.13018399477005,19.7203998565674,0.0700730010867119,0.194213002920151
172.1770011,26.88666537,140261721770494606,172.17704283,26.88662859,11,0,0,0,11,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.7553005218506,0.0396250002086163,0.135987997055054,-999,-999,-999
172.24103279,57.98606763,177581722409993992,172.2410056,57.98604885,62,0,10,36,8,8,-999,-999,-999,20.779899597168,0.0343290008604527,0.0983140021562576,19.3293991088867,0.0138529995456338,0.0663409978151321,19.0634994506836,0.0119939995929599,0.0476039983332157,19.0041007995605,0.0196729991585016,0.0939949974417686
173.19375,12.15047222,122581731937471107,173.1937583,12.15048004,44,0,8,10,14,12,-999,-999,-999,21.2583999633789,0.0637580007314682,0.140715003013611,19.6380996704102,0.0314790010452271,0.148034006357193,19.2334995269775,0.0207400005310774,0.0688669979572296,19.1439990997314,0.030112000182271,0.143540993332863
173.19375,12.15047222,122581731940601045,173.19381304,12.15046521,2,0,0,0,2,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.4433994293213,3.40000005962793E-05,-999,-999,-999,-999
173.28658333,16.06547222,127271732866509081,173.28659751,16.06550778,29,0,0,15,12,2,-999,-999,-999,-999,-999,-999,21.2432994842529,0.0975269973278046,0.258388996124268,19.940299987793,0.0558129996061325,0.152060002088547,19.0976009368896,0.342828005552292,0.684514999389648
173.55929166,8.48147222,118171735592558268,173.55925966,8.48148083,22,0,0,10,12,0,-999,-999,-999,-999,-999,-999,21.2798004150391,0.0507370010018349,0.177213996648788,20.1100997924805,0.0303959995508194,0.12627500295639,-999,-999,-999
173.787208,50.1924999,168231737873091698,173.78724922,50.19247474,2,0,0,0,0,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.0237998962402,0.0484719984233379,0.075703002512455
174.3238678,35.83245858,150991743238579555,174.3238492,35.8324427,32,0,0,1,15,16,-999,-999,-999,-999,-999,-999,22.0634994506836,0.172882005572319,-999,19.4799995422363,0.0236230008304119,0.115837000310421,19.3943996429443,0.0321330018341541,0.12992399930954
174.7920407,-12.28454921,93251747920418854,174.79198253,-12.2845471,14,1,0,0,12,1,21.8812999725342,0.307592988014221,-999,-999,-999,-999,-999,-999,-999,20.2189998626709,0.0197790004312992,0.0643289983272552,19.7425994873047,0.155374005436897,-999
175.4091843,-20.26545798,83681754091651794,175.40914692,-20.26545754,14,0,0,2,10,2,-999,-999,-999,-999,-999,-999,21.8080005645752,0.17925800383091,-999,20.236499786377,0.0754439979791641,0.195070996880531,19.9456005096436,0.191465005278587,0.27351701259613
175.9097797,38.14133978,153771759098210211,175.90970617,38.14133057,21,0,0,1,11,9,-999,-999,-999,-999,-999,-999,21.2234001159668,0.182428002357483,-999,20.0785007476807,0.0556779988110065,0.220063000917435,19.9580001831055,0.0537459999322891,0.187810003757477
176.7408,40.61907,156741767408313485,176.74079442,40.61906308,57,0,14,22,9,12,-999,-999,-999,20.9379005432129,0.0269969999790192,0.147110998630524,19.3980007171631,0.0136280003935099,0.0695310011506081,19.4074993133545,0.0310919992625713,0.10912200063467,18.9731006622314,0.0301840007305145,0.134281992912292
176.77670833,-1.16616666,106601767767270987,176.77671756,-1.16620709,46,0,8,10,17,11,-999,-999,-999,21.3027992248535,0.0419690012931824,0.165549993515015,19.8048992156982,0.0289469994604588,0.0605789981782436,19.2665004730225,0.0230509992688894,0.0749600008130074,18.9661998748779,0.0343619994819164,0.16202500462532
177.0137037,7.0356349,116441770137723242,177.01367676,7.0356171,6,0,0,0,4,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.8922004699707,0.076044999063015,0.240765005350113,20.1907997131348,0.142850995063782,0.207310006022453
177.0693757,52.86399858,171431770692927506,177.06935224,52.86396458,21,0,0,0,11,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.5396995544434,0.0383299998939037,0.248434007167816,19.2108001708984,0.0795029997825623,0.232372000813484
177.1090253,30.33869677,144401771090456985,177.10903651,30.33870528,44,0,9,11,10,14,-999,-999,-999,21.2541999816895,0.075534999370575,0.20660899579525,19.8162002563477,0.010410999879241,0.0445300005376339,19.7518005371094,0.0321829989552498,0.098362997174263,19.4099006652832,0.0376249998807907,0.202744007110596
177.13825,0.9450722,109131771382064489,177.13824438,0.94500469,4,0,0,0,4,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.1917991638184,0.180656999349594,0.277061998844147,-999,-999,-999
177.44354166,7.81405555,117371774434707361,177.44350361,7.81406696,36,0,0,14,17,5,-999,-999,-999,-999,-999,-999,21.1558990478516,0.0416850000619888,0.161874994635582,20.1643009185791,0.037992998957634,0.117182999849319,19.9141998291016,0.0561700016260147,0.150060996413231
178.5594134,-12.18818926,93371785594204586,178.5593879,-12.18817078,6,0,0,0,5,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.7640991210938,0.0956280007958412,0.173136994242668,19.9155006408691,0.144775003194809,-999
178.58299441,23.56590841,136271785831129651,178.58303365,23.56593,39,0,10,16,7,6,-999,-999,-999,21.585599899292,0.0611139982938766,0.169260993599892,20.2791996002197,0.0174899995326996,0.0755650028586388,20.0193004608154,0.0500900000333786,0.159281998872757,19.8381996154785,0.0571510009467602,0.164120003581047
178.60305991,13.69605218,124431786030245794,178.60309071,13.69601996,45,0,7,14,13,11,-999,-999,-999,21.7374992370605,0.102701000869274,0.214206993579865,20.3026008605957,0.0177810005843639,0.105870999395847,20.1191997528076,0.0330649986863136,0.138490006327629,19.7304992675781,0.0568040013313293,0.171057000756264
179.45160964,6.61998161,115941794516184445,179.45159074,6.61997629,57,0,2,36,17,2,-999,-999,-999,21.7474002838135,0.145616993308067,0.212117001414299,20.4503993988037,0.0184729993343353,0.110322996973991,20.2168998718262,0.0315219983458519,0.119292996823788,19.8490009307861,0.20710900425911,0.347586989402771
180.53242178,32.59410995,147111805324083551,180.53242063,32.59411005,56,1,15,10,13,17,20.9372997283936,0.0905139967799187,-999,20.7581996917725,0.0532470010221004,0.275025993585587,19.4997005462646,0.0128499995917082,0.138984993100166,18.7115001678467,0.0693499967455864,0.15030699968338,18.5547008514404,0.0235419999808073,0.135746002197266
181.17389474,-0.36378588,107561811738913920,181.17387894,-0.36376298,63,0,15,22,12,14,-999,-999,-999,20.8514995574951,0.0246810000389814,0.124009996652603,19.3605003356934,0.0138170002028346,0.0659620016813278,19.1685009002686,0.0194119997322559,0.097511999309063,18.957799911499,0.025008000433445,0.127932995557785
181.9059988,6.50284332,115801819059223812,181.90597404,6.50280081,20,0,1,0,16,3,-999,-999,-999,21.5352001190186,0.253123998641968,-999,-999,-999,-999,20.4344997406006,0.0282359998673201,0.210464999079704,20.0013008117676,0.0941900014877319,0.11014000326395
182.09924999,0.17436111,108201820993739624,182.09928643,0.17434497,42,0,1,21,15,5,-999,-999,-999,22.0821990966797,0.195508003234863,-999,20.683500289917,0.0247719995677471,0.123878002166748,20.3582000732422,0.0276260003447533,0.15522700548172,20.1655006408691,0.0665860027074814,0.0898450016975403
182.21944502,21.17610232,133411822195101863,182.21943654,21.17608618,34,0,0,10,12,12,-999,-999,-999,-999,-999,-999,19.9456996917725,0.018903000280261,0.0737110003829002,20.0820999145508,0.0323590002954006,0.0808790028095245,19.7243003845215,0.0616939999163151,0.218478992581367
182.46970927,18.52978084,130231824696926190,182.46966417,18.52972547,50,0,9,13,17,11,-999,-999,-999,21.5373001098633,0.0491160005331039,0.210047006607056,19.7938995361328,0.0232740007340908,0.101553998887539,19.724100112915,0.0215610004961491,0.114449001848698,19.3185005187988,0.0770170018076897,0.185092002153397
183.11242083,5.09263611,114111831124251625,183.11237785,5.09265639,7,0,0,0,1,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.4272003173828,0.165774002671242,-999,19.7520999908447,0.0660960003733635,0.130044996738434
183.29919,-12.767624,92671832992089230,183.2992001,-12.76763205,26,0,0,0,12,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.5123996734619,0.0275599993765354,0.109920002520084,19.2513008117676,0.0266510006040335,0.158335000276566
183.8202986,0.39018341,108461838203048697,183.82037023,0.39019535,3,0,0,0,3,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.2227001190186,0.300029993057251,0.431600004434586,-999,-999,-999
184.3389334,1.52846356,109831843389184600,184.33890837,1.52847734,4,0,0,0,4,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.013500213623,0.183124005794525,0.244421005249023,-999,-999,-999
184.546624,18.1307055,129751845467077424,184.54665393,18.13069645,43,0,4,10,19,10,-999,-999,-999,22.0524005889893,0.0709140002727509,0.20304399728775,20.5891990661621,0.0311389993876219,0.133130997419357,20.2509002685547,0.0376919992268085,0.152220994234085,19.9407005310059,0.0559870004653931,0.168421998620033
185.44341967,44.75779109,161701854434309970,185.44343899,44.75778664,61,0,9,27,10,15,-999,-999,-999,21.5440998077393,0.0449919998645782,0.11931499838829,19.9403991699219,0.0193199999630451,0.0814509987831116,19.9333000183105,0.0256730001419783,0.0835890024900436,19.5659008026123,0.036472000181675,0.101443998515606
185.65818188,19.97859073,131971856582384848,185.65817482,19.97862025,47,0,1,13,17,16,-999,-999,-999,21.9698009490967,0.184819996356964,-999,20.198299407959,0.0182050000876188,0.09426099807024,20.1938991546631,0.0338840000331402,0.131153002381325,19.711799621582,0.0529190003871918,0.222506999969482
187.10479,-2.56090331,104921871048437336,187.10475378,-2.56091555,10,0,0,0,9,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.8644008636475,0.0674299970269203,0.184502005577087,20.2236003875732,0.177270993590355,-999
187.3050336,4.32437446,113181873050099648,187.30501771,4.32431923,14,0,0,0,14,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.8390007019043,0.0592279992997646,0.250568002462387,-999,-999,-999
188.38947332,6.376165019,115651883895171959,188.38944952,6.37621908,55,0,0,19,19,17,-999,-999,-999,-999,-999,-999,20.0741996765137,0.0165410004556179,0.0791030004620552,19.9640998840332,0.0232829991728067,0.0873920023441315,19.5335006713867,0.0328660011291504,0.135887995362282
189.025208,46.9569805,164341890252859114,189.02520341,46.95696453,50,0,0,21,18,11,-999,-999,-999,-999,-999,-999,20.4137001037598,0.0199400000274181,0.107554003596306,19.81130027771,0.0459339991211891,0.164286002516747,19.577600479126,0.0482480004429817,0.155807003378868
190.69966293,52.21853315,170661906996822959,190.69961553,52.2185419,48,0,8,24,8,8,-999,-999,-999,21.4053993225098,0.0823939964175224,0.2326740026474,19.9894008636475,0.0221309997141361,0.0860420018434525,19.8603000640869,0.0504000000655651,0.127104997634888,19.6938991546631,0.0663760006427765,0.229072004556656
192.7163615,31.50608276,145801927163357864,192.71633949,31.50606522,17,0,0,0,13,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.9025001525879,0.0396899990737438,0.0894249975681305,19.9829006195068,0.122998997569084,0.34757199883461
194.4894807,63.82698942,184591944893223082,194.48947092,63.8269493,5,0,0,0,5,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.7686004638672,0.0521179996430874,0.254316002130508,-999,-999,-999
196.5344701,3.94065562,112721965345349211,196.53441472,3.94060922,15,0,0,0,10,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.8078994750977,0.0176689997315407,0.124229997396469,19.9188003540039,0.0187240000814199,0.0703769996762276
198.668374,54.5436694,173451986684143053,198.66833581,54.54371227,47,0,0,21,14,12,-999,-999,-999,-999,-999,-999,20.5804996490479,0.0227940008044243,0.121789000928402,19.8696002960205,0.0348439998924732,0.137440994381905,19.7301006317139,0.061710000038147,0.253894001245499
199.33658333,-2.65361111,104811993366936087,199.33666135,-2.65366945,17,0,0,8,6,3,-999,-999,-999,-999,-999,-999,21.056999206543,0.0326699987053871,0.127232000231743,20.6247997283936,0.0509280003607273,0.105079002678394,20.3006000518799,0.116438999772072,0.186614006757736
199.797085,9.84764345,119811997970587692,199.79704887,9.84763974,22,0,0,1,13,8,-999,-999,-999,-999,-999,-999,22.0946006774902,0.184377998113632,-999,20.1844005584717,0.0351779982447624,0.109638996422291,19.6840991973877,0.0305049996823072,0.220430999994278
201.9221762,57.54399285,177052019220013589,201.92207365,57.5440081,6,0,0,0,5,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.5499992370605,0.0497229993343353,0.112461999058723,20.361400604248,0.196459993720055,-999
201.9221762,57.54399285,177052019224363399,201.92219815,57.54399077,5,0,0,0,5,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.5070991516113,0.0330410003662109,0.26987299323082,-999,-999,-999
203.2393749,22.1433083,134572032393972445,203.23934599,22.14329564,49,0,8,12,15,14,-999,-999,-999,21.051399230957,0.0355830006301403,0.0831549987196922,19.2175006866455,0.0186149999499321,0.0589729994535446,19.2933006286621,0.0238910000771284,0.0680209994316101,18.886999130249,0.0289670005440712,0.113638997077942
203.2393749,22.1433083,134572032394982934,203.23957772,22.1437171,2,0,0,2,0,0,-999,-999,-999,-999,-999,-999,20.5144004821777,0.0612060017883778,0.0865610018372536,-999,-999,-999,-999,-999,-999
203.55234824,12.33908622,122802035523607401,203.55231749,12.33907561,55,0,12,17,15,11,-999,-999,-999,21.2026996612549,0.035471998155117,0.242840006947517,19.729700088501,0.0135449999943376,0.0583340004086494,19.4997005462646,0.0383450016379356,0.120004996657372,19.1427993774414,0.0410039983689785,0.120525002479553
203.9617127,35.55439429,150662039617255909,203.96169239,35.55441427,26,0,0,1,18,7,-999,-999,-999,-999,-999,-999,21.8679008483887,0.20194399356842,-999,20.2721996307373,0.0185899995267391,0.0899939984083176,19.8610000610352,0.0214600004255772,0.0628260001540184
203.98433333,-3.47727777,103822039843427662,203.98434766,-3.47730424,25,0,0,5,12,8,-999,-999,-999,-999,-999,-999,20.263500213623,0.00604300014674664,0.0903559997677803,18.8225994110107,0.0178479999303818,0.0607759989798069,18.8208999633789,0.0297989994287491,0.0851439982652664
204.37004203,41.92773724,158312043700963927,204.3700665,41.92774315,45,0,6,18,8,13,-999,-999,-999,21.2903003692627,0.043809000402689,0.134533002972603,19.614200592041,0.0144849997013807,0.0737159997224808,19.6056995391846,0.0249639991670847,0.0858040004968643,19.3398990631104,0.0444910004734993,0.17485299706459
205.06263381,39.44185963,155332050626150873,205.06266439,39.44188267,56,0,12,20,14,10,-999,-999,-999,21.32080078125,0.0279690008610487,0.0956130027770996,19.6669006347656,0.0144680002704263,0.0819730013608933,19.4713001251221,0.0228589996695518,0.114799000322819,19.3132991790771,0.0545840002596378,0.106756001710892
205.16766666,28.22448888,141862051676579979,205.16765918,28.22452825,49,0,2,12,18,17,-999,-999,-999,21.9969005584717,0.12831799685955,0.182017996907234,20.1580009460449,0.0113059999421239,0.0279949996620417,19.711799621582,0.0163439996540546,0.0814509987831116,19.559700012207,0.0342659987509251,0.152972996234894
