abcd count        RA           Dec   redshift  unW1_RA    unW1_Dec     unW2_RA    unW2_Dec     unW1_mag unW1_magerr    unW1_snr     unW2_mag unW2_magerr    unW2_snr idx_w1 idx_w2    sep_w1         sep_w2
B,  98   52.61633333  -40.42122222   6.25     52.61651   -40.42134   -99.99900   -99.99900     17.49600     0.06022    17.53517    -99.99900    -9.99000   -99.99900   75  62       0.774434   24537.090044 
A,  99   53.96052436  -15.79569428   5.87     53.96070   -15.79576    53.96057   -15.79582     17.74538     0.08807    11.83491     16.62309     0.12011     8.54898   76  64       0.680869       0.482084 
A, 100   54.62212490    0.36563880   5.03     54.62211     0.36555    54.62186     0.36557     16.78124     0.04260    24.99077     16.17409     0.09354    11.11451   77  65       0.326234       0.990141 
A, 101   55.42437500   -0.80354444   5.68     55.42457    -0.80366    55.42443    -0.80345     17.27344     0.06400    16.46984     16.53448     0.12493     8.20012   78  66       0.803498       0.385973 
A, 102   56.71685000  -16.47691000   5.99     56.71705   -16.47688    56.71695   -16.47690     16.63863     0.03487    30.63646     15.71320     0.05670    18.65218   79  67       0.741871       0.378849 
B, 103   57.49749990    0.56763880   5.20     57.49753     0.56771   -99.99900   -99.99900     18.12372     0.14468     7.01533    -99.99900    -9.99000   -99.99900   80  68       0.281310    3896.565867 
A, 104   58.45721356    1.06796142   6.07     58.45730     1.06787    58.45729     1.06799     16.86373     0.04737    22.42503     16.30575     0.10459     9.88855   81  68       0.457561       0.286971 
A, 105   60.55289450   24.85678567   6.18     60.55279    24.85660    60.55274    24.85664     16.51307     0.03611    29.56924     15.87899     0.07555    13.87737   82  69       0.777762       0.768277 
A, 106   62.08012500  -56.54133888   6.03     62.08034   -56.54131    62.08059   -56.54119     17.37476     0.04182    25.46815     16.57215     0.07547    13.89233   83  70       0.793118       1.745123 
A, 107   62.51345833  -44.24463888   6.21     62.51344   -44.24470    62.51280   -44.24461     17.39479     0.04994    21.24589     16.92909     0.11998     8.55871   84  71       0.227151       2.386215 
A, 108   62.86929100   -9.13050000   6.81     62.86926    -9.13047    62.86930    -9.13047     16.82469     0.04289    24.81481     16.05119     0.07863    13.31418   85  72       0.157874       0.094113 
A, 109   65.04725000  -44.88994444   6.07     65.04729   -44.88988    65.04749   -44.88996     17.32540     0.04519    23.52935     16.49396     0.07992    13.09092   86  73       0.284974       0.869262 
A, 110   65.40853700  -26.95433511   6.14     65.40852   -26.95434    65.40843   -26.95423     16.30721     0.02566    41.82074     15.85897     0.06183    17.06359   87  74       0.055080       0.531733 
A, 111   65.50414653  -19.45796853   6.12     65.50404   -19.45800    65.50423   -19.45796     16.02195     0.02101    51.19059     15.04674     0.03192    33.51411   88  75       0.404448       0.315937 
A, 112   69.94616600   16.57102770   6.51     69.94624    16.57105    69.94625    16.57107     13.98212     0.00510   212.36511     13.27586     0.00900   120.17323   89  76       0.269783       0.335103 
A, 113   71.03221433   -4.55918682   5.89     71.03234    -4.55913    71.03218    -4.55925     17.35414     0.06236    16.91498     16.71588     0.13268     7.69305   90  77       0.502102       0.239684 
A, 114   71.45075000   -2.33329000   5.69     71.45074    -2.33331    71.45075    -2.33326     16.24253     0.02482    43.24364     15.67525     0.05645    18.73821   91  78       0.085786       0.117969 
A, 115   73.50745000  -44.80864000   6.09     73.50751   -44.80840    73.50757   -44.80848     17.17422     0.03963    26.89975     16.54252     0.08248    12.67050   92  79       0.882787       0.722501 
A, 116   75.93566000   -7.50613000   5.88     75.93549    -7.50598    75.93569    -7.50639     17.16667     0.05753    18.37724     16.49861     0.11285     9.12993   93  80       0.833634       0.945779 
A, 117   89.93944458  -15.58338950   6.05     89.93944   -15.58337    89.93942   -15.58340     15.51514     0.01406    76.73742     14.52134     0.02041    52.68701   94  81       0.082090       0.089168 
A, 118  106.60995800   29.35152770   6.58    106.61034    29.35128   106.61021    29.35135     15.94083     0.02202    48.81520     15.34703     0.04639    22.90850   95  82       1.653280       1.090672 
A, 119  108.44294160    8.92573692   5.92    108.44293     8.92575   108.44284     8.92567     16.01834     0.02313    46.45200     15.12296     0.03865    27.59788   96  83       0.082149       0.425033 
A, 120  112.76303000   44.99707000   5.01    112.76302    44.99702   112.76294    44.99714     15.91824     0.02012    53.45602     15.38602     0.04433    23.99435   97  84       0.169064       0.402630 
A, 121  115.47800000   25.34156944   5.19    115.47797    25.34157   115.47794    25.34156     14.72804     0.00862   125.44791     13.87094     0.01392    77.51805   98  85       0.105450       0.221143 
A, 122  116.95491660   11.89790550   5.26    116.95488    11.89791   116.95489    11.89791     14.59371     0.00763   141.73068     13.78015     0.01269    85.05167   99  86       0.119474       0.090206 
A, 123  119.07558120   41.06905919   5.06    119.07536    41.06903   119.07562    41.06923     16.83607     0.04465    23.82037     16.13899     0.08711    11.97005  100  87       0.789365       0.631882 
A, 124  120.77258300   31.64283330   6.38    120.77264    31.64290   120.77235    31.64288     16.97377     0.05268    20.11502     16.46407     0.12292     8.34248  101  88       0.300176       0.842967 
A, 125  122.72630860   51.09447300   5.82    122.72639    51.09454   122.72637    51.09439     16.89686     0.04416    24.09090     16.15824     0.08452    12.35253  102  89       0.365294       0.378521 
A, 126  123.20341660    4.68237220   5.29    123.20343     4.68235   123.20338     4.68244     16.33262     0.03005    35.63412     15.41315     0.05066    20.93442  103  90       0.077461       0.283195 
A, 127  124.61418450   17.38111271   6.02    124.61430    17.38121   124.61417    17.38108     15.61218     0.01703    63.26283     14.87506     0.03162    33.84086  104  91       0.548557       0.123184 
A, 128  126.22506340   13.03804903   5.15    126.22505    13.03805   126.22500    13.03802     16.52120     0.03674    29.05519     15.61918     0.06162    17.12516  105  92       0.056675       0.269348 
A, 129  127.05586220   26.56541403   6.05    127.05590    26.56522   127.05595    26.56531     16.71437     0.04158    25.61206     16.09457     0.08860    11.76130  106  93       0.698219       0.496899 
A, 130  127.28174060    3.06570093   5.85    127.28182     3.06556   127.28197     3.06548     17.42493     0.07118    14.75992     16.55934     0.12809     7.98628  107  94       0.592685       1.132307 
