# na	desig	ra	dec	redshift	Z	errZ	Y	errY	J	errJ	H	errH	K	errK	unW1mag	unW1err	unW1snr	unW2mag	unW2err	unW2snr	w3mpro	w3sig	w3snr	w4mpro	w4sig	w4snr
SDSS	J1157+0637	179.45160964	6.61998161	5.13999986649	-999999500.0	-999999500.0	20.1912269592	0.0569021105766	20.1074542999	0.0813499987125	19.8924541473	0.0855281427503	20.1982326508	0.142582163215	16.9729709625	0.0518726110458	20.4347934723	16.4107093811	0.117840275168	8.72266578674	12.1350002289	-999999488.0	1.0	8.82600021362	-999999488.0	-999999488.0
SHELLQs	J1201+0133	180.2625833	1.56566667	6.05999994278	24.1591415291	0.987535476685	22.9236544115	0.40180734450289307	22.8938908295	0.39085928061318326	22.464279593	0.44448893386252336	22.4028004529	0.5249700427625045	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J1202+3235	180.53242178	32.59410995	5.26300001144	-999999500.0	-999999500.0	-999999500.0	-999999500.0	18.7095146179	0.0369659103453	18.7635135651	0.0980183780193	-999999500.0	-999999500.0	15.9850797653	0.019574765116	54.9676017761	15.2632484436	0.0376905538142	28.3095226288	12.4200000763	0.508000016212	2.09999990463	9.05700016022	0.538999974728	2.0
HSC	J1202-0057	180.6932083	-0.95047222	5.92999982834	24.6334190254	0.773612499237	24.5378377048	1.0596544885097547	23.3510965436	0.3706707860759212	23.0565558177	0.850859227403506	24.4243471868	2.9674002622113145	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J1204-0021	181.17389474	-0.36378588	5.09000015259	19.1330089455	0.0080757830292	19.0885738203	0.010154943096614006	19.0393125749	0.010565316668913123	18.8394912673	0.022894672165031292	18.8045696354	0.02521612652849289	16.184015274	0.0265108346939	40.4564437866	15.2906589508	0.0465479418635	22.8287029266	12.0830001831	0.344999998808	3.20000004768	8.11600017548	-999999488.0	1.89999997616
HSC	J1205-0000	181.2712417	-0.00776944	6.75	-999999500.0	-999999488.0	22.6991934535	0.16111157113796865	22.0985793041	0.12046523312170371	21.4043621827	0.14287566349628308	20.9777093399	0.06530413719198742	17.453371048	0.0761110186577	13.7710151672	16.7813682556	0.16472068429	6.10401391983	12.5579996109	-999999488.0	-999999488.0	8.82900047302	-999999488.0	0.300000011921
ULAS	J1207+0630	181.9059988	6.50284332	6.03660011292	-999999500.0	-999999500.0	20.1988925934	0.0418035164475	20.2198543549	0.0541885979474	20.0539417267	0.203559219837	19.432882309	0.123995788395	17.1451225281	0.0609302856028	17.3239974976	16.39494133	0.12001645565	8.55577468872	12.0389995575	-999999488.0	1.0	8.21500015259	-999999488.0	1.20000004768
HSC	J1207-0005	181.9755833	-0.09813889	6.01000022888	23.8049487953	0.441229432821	26.365340951	6.560689906471436	23.9930732823	0.8304300252710504	22.8095226803	2.356569767	-999999500.0	-999999500.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	12.5229997635	-999999488.0	-999999488.0	8.62699985504	-999999488.0	0.5
SDSS	J1208+0010	182.09924999	0.17436111	5.27299976349	20.4216327553	0.029957184568	20.3707027263	0.04063988339787942	20.3370264485	0.04131847272732106	20.1038780727	0.191998809576	20.3663700457	0.08510899394193537	17.9114112854	0.116352252662	8.84038925171	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J1208+2110	182.21944502	21.17610232	5.05999994278	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.3911628723	0.0811809897423	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.073217392	0.0219676531851	48.9259262085	15.4255819321	0.0458359569311	23.1909370422	12.3479995728	-999999488.0	0.600000023842	8.50500011444	-999999488.0	0.699999988079
SHELLQs	J1208-0200	182.24679167	-2.00966667	6.19999980927	22.5483245735	0.167739227414	22.2562190694	0.1511931510454255	21.8367835368	0.10983138853453152	22.8417420184	0.831666095663371	21.48900487	0.18965438628620052	18.1594581604	0.137948766351	7.38116168976	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SHELLQs	J1209-0006	182.3499583	-0.1129167	5.86000013351	24.8425445442	1.21047031879	-999999500.0	-999999500.0	23.5076041482	0.5358493276130245	22.9421062984	2.78510093689	22.9473179652	0.7970600694726542	17.4358196259	0.0754954442382	13.8872690201	-999999488.0	-999999488.0	-999999488.0	12.4060001373	-999999488.0	0.10000000149	8.84399986267	-999999488.0	-999999488.0
SDSS	J1209+1831	182.46970927	18.52978084	5.14799976349	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.3417015076	0.0977326855063	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.2826004028	0.0272793974727	39.3026924133	15.6874446869	0.0591601580381	17.8570137024	12.2390003204	0.40000000596	2.70000004768	8.55300045013	-999999488.0	0.899999976158
PSO	J183.1124+05.0926	183.11242083	5.09263611	6.43860006332	-999999500.0	-999999500.0	19.8626804352	0.0908825471997	-999999500.0	-999999500.0	19.5392837524	0.108983576298	19.743478775	0.15076251328	16.9639816284	0.0496035404503	21.3920650482	16.4215431213	0.121967718005	8.41119003296	12.5030002594	-999999488.0	-999999488.0	8.92099952698	-999999488.0	-999999488.0
PSO	J183.2991-12.7676	183.29919	-12.767624	5.86000013351	-999999500.0	-999999500.0	19.2292194366	0.0369308963418	19.0742053986	0.0327655486763	19.1026763916	0.04228310287	19.099407196	0.07711225003	16.2643013	0.0287958625704	37.2067756653	15.8621959686	0.0754751563072	13.8911428452	12.4200000763	-999999488.0	-999999488.0	8.9139995575	-999999488.0	0.5
VIK	J1215+0023	183.8202986	0.39018341	5.92999982834	-999999500.0	-999999500.0	21.5718345142	0.09388329719536347	21.2600497381	0.08412865477417636	21.3454934924	0.16145884807463948	20.9615872393	0.1694463783131541	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
PSO	J184.3389+01.5284	184.3389334	1.52846356	6.19999980927	21.0848064308	0.0441789962351	21.2240975014	0.06601185881678906	21.2826634538	0.07475518924020134	21.1391632337	0.11028462885393785	20.7414534565	0.11459097601659018	17.8362407684	0.10697260499	9.65787696838	16.7333621979	0.155957043171	6.47373104095	12.1470003128	-999999488.0	-999999488.0	8.19299983978	-999999488.0	0.800000011921
SHELLQs	J1219+0050	184.77225	0.84375	6.01000022888	23.1190357094	0.336944788694	22.6245735239	0.28071847990144155	22.2854365606	0.20282530315258906	22.0986056906	0.4557058316301809	21.9359063779	0.4199109463091497	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J1221+4445	185.44341967	44.75779109	5.19099998474	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.6832466125	0.10199816525	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.3625240326	0.0245666094124	43.6975860596	15.5524215698	0.0445602908731	23.8689517975	12.0050001144	0.293000012636	3.70000004768	8.87699985504	0.469999998808	2.29999995232
SDSS	J1222+1958	185.65818188	19.97859073	5.13000011444	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.791431427	0.129202201962	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.3725948334	0.0289319809526	37.0294303894	15.8177394867	0.0659929960966	15.9573631287	12.6330003738	-999999488.0	0.20000000298	8.32299995422	-999999488.0	1.5
PSO	J187.1047-02.5609	187.10479	-2.56090331	5.76999998093	21.0141967263	0.032912022603973225	20.9869198825	0.054746019522322255	20.8893647994	0.050616357662395584	20.6905162821	0.08164172734369884	20.445085748	0.07782181087778373	18.3158397675	0.162001401186	6.21444797516	-999999488.0	-999999488.0	-999999488.0	11.7729997635	-999999488.0	1.79999995232	8.73999977112	-999999488.0	0.40000000596
PSO	J187.3050+04.3243	187.3050336	4.32437446	5.88999986649	-999999500.0	-999999500.0	20.9608383179	0.190105855465	20.9658336639	0.183342456818	21.2641944885	0.518838584423	20.8553466797	0.358434617519	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J1233+0622	188.38947332	6.376165019	5.30200004578	-999999500.0	-999999500.0	19.8137321634	0.0580978505313	19.7489310833	0.021095491453892064	19.3590889492	0.0589713305235	19.2227462245	0.020332808112518353	16.4515686035	0.0366292931139	29.14402771	15.4064865112	0.0533678233624	19.848493576	12.1700000763	0.381999999285	2.79999995232	8.71700000763	-999999488.0	0.40000000596
SDSS	J1236+6209	189.19983333	62.16155555	5.1859998703	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	12.6330003738	-999999488.0	0.300000011921	9.32400035858	-999999488.0	-999999488.0
SDSS	J1242+5213	190.69966293	52.21853315	5.03999996185	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.4337215424	0.104296952486	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.4216651917	0.0245707836002	43.6899757385	15.7995939255	0.051310416311	20.6641025543	12.482000351	-999999488.0	0.40000000596	8.63799953461	-999999488.0	1.39999997616
ULAS	J1243+2529	190.9200541	25.4899697	5.82999992371	20.4918651581	0.121744945645	20.1808700562	0.0341203324497	20.1153469086	0.0479111485183	19.6559143066	0.0570092312992	19.3569927216	0.0505669005215	16.4668865204	0.0300014186651	35.6918182373	15.497592926	0.0483981519938	21.9371452332	12.5600004196	-999999488.0	-999999488.0	8.8079996109	-999999488.0	-999999488.0
SDSS	J1250+3130	192.7163615	31.50608276	6.15000009537	-999999500.0	-999999500.0	20.2531147003	0.0715584084392	20.0226554871	0.0819281861186	19.6333827972	0.11345128715	19.3330879211	0.0690088495612	16.398059845	0.0275834165514	38.8641052246	15.3870382309	0.0425794497132	25.002363205	12.1149997711	-999999488.0	1.39999997616	9.02000045776	0.527999997139	2.09999990463
PSO	J194.1290+25.5476	194.1290326	25.54762379	5.90999984741	-999999500.0	-999999500.0	20.4818191528	0.168490812182	20.8152999878	0.322892487049	20.7410240173	0.282732158899	19.9217605591	0.156910032034	16.9979934692	0.046137675643	23.0360774994	15.7586660385	0.0579254627228	18.2481155396	12.220000267	-999999488.0	0.699999988079	8.87899971008	-999999488.0	0.5
SDSS	J1257+6349	194.4894807	63.82698942	6.01999998093	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.9440364838	0.0358397737145	29.7968902588	16.3712406158	0.0792753696442	13.2018413544	12.5170001984	-999999488.0	0.899999976158	8.75800037384	-999999488.0	1.20000004768
SDSS	J1306+0356	196.5344701	3.94065562	6.03369998932	19.5317439919	0.019320005551	19.9695788291	0.03380925975496325	19.6877910553	0.033396525209716615	19.6504105333	0.04495842532727717	19.3434970015	0.03826394337001481	16.9619903564	0.051381893456	20.6346740723	16.2260398865	0.0986739695072	10.510843277	12.2740001678	0.377000004053	2.90000009537	9.08800029755	-999999488.0	-999999488.0
PSO	J197.7198+25.5351	197.7198013	25.53518849	5.84000015259	-999999500.0	-999999500.0	20.9820690155	0.236065343022	20.5048866272	0.190089017153	21.063621521	0.369176745415	20.4549236298	0.24059279263	17.377374649	0.0618162229657	17.0686664581	-999999488.0	-999999488.0	-999999488.0	12.4200000763	-999999488.0	0.40000000596	8.87699985504	-999999488.0	0.40000000596
SUVAW	J1317-0239	199.33658333	-2.65361111	5.25	20.7703552132	0.0353964194655	20.611649504	0.038518992316559995	20.5482939864	0.04178210549848524	20.2706644072	0.06343232813414919	20.2862697722	0.07552009014276119	17.3735961914	0.0715709626675	14.6755590439	16.551908493	0.128585636616	7.95354890823	12.7489995956	-999999488.0	-999999488.0	9.24100017548	-999999488.0	-999999488.0
ULAS	J1319+0950	199.797085	9.84764345	6.132999897	-999999500.0	-999999500.0	19.8418102264	0.058996271342	19.5797653198	0.0445787385106	19.7162590027	0.129487067461	19.4397125244	0.0821789428592	16.90483284	0.041997730732	25.355463028	16.2509307861	0.0884968414903	11.7754354477	12.5839996338	-999999488.0	0.699999988079	8.85400009155	-999999488.0	0.5
PSO	J201.9222+57.5440	201.9221762	57.54399285	5.73999977112	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.5883922577	0.266961157322	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.2773666382	0.0465501695871	22.827545166	16.2941055298	0.0733688920736	14.3039369583	12.8620004654	-999999488.0	-999999488.0	9.05599975586	-999999488.0	0.5
SDWISE	J1332+2208	203.2393749	22.1433083	5.11000013351	-999999500.0	-999999500.0	19.134223938	0.0434686243534	19.0176239014	0.0403696484864	18.7053451538	0.0357627086341	18.4799060822	0.0360421314836	15.5999565125	0.0143533470109	75.1445846558	14.9374017715	0.0287149399519	37.3130187988	12.1719999313	0.347000002861	3.09999990463	8.48400020599	-999999488.0	1.39999997616
SDSS	J1334+1220	203.55234824	12.33908622	5.11999988556	-999999500.0	-999999500.0	19.4518508911	0.0555794797838	19.275592804	0.0381258204579	19.059053421	0.059136390686	19.0086040497	0.0558122806251	16.5574817657	0.0331381447613	32.2665100098	15.7267971039	0.0604027546942	17.4795951843	12.3979997635	0.372000008821	2.90000009537	8.89700031281	-999999488.0	0.5
SDSS	J1335+3533	203.9617127	35.55439429	5.90119981766	-999999500.0	-999999500.0	19.9908809662	0.11131298542	19.7847156525	0.126180171967	19.7329292297	0.113831691444	19.5559673309	0.142396166921	16.7080612183	0.0326999239624	32.705581665	15.9187049866	0.0603552535176	17.4937171936	12.1520004272	-999999488.0	1.5	9.29800033569	-999999488.0	-999999488.0
SUVAW	J1335-0328	203.98433333	-3.47727777	5.67000007629	18.8146457558	0.00794868916273	18.6470728781	0.007868071638870376	18.6578663289	0.00805437434635377	18.5537657985	0.016023091420953477	18.3430422714	0.014192274439693016	15.6338996887	0.0167790390551	64.2093429565	14.8418827057	0.0292546860874	36.6154251099	12.2849998474	0.338999986649	3.20000004768	8.71000003815	-999999488.0	1.0
SDSS	J1337+4155	204.37004203	41.92773724	5.03299999237	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.5015869141	0.0868999585509	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.6567134857	0.0306333880872	34.945274353	15.978099823	0.0622561722994	16.9446048737	12.7910003662	0.523999989033	2.09999990463	9.11699962616	-999999488.0	0.20000000298
SDSS	J1340+3926	205.06263381	39.44185963	5.03000020981	-999999500.0	-999999500.0	-999999500.0	-999999500.0	19.3027038574	0.0516113787889	-999999500.0	-999999500.0	-999999500.0	-999999500.0	16.2507419586	0.0225414410233	47.6679534912	15.5611782074	0.0440680012107	24.1410999298	12.6490001678	0.363000005484	3.0	8.89400005341	-999999488.0	1.60000002384
SDSS	J1340+2813	205.16766666	28.22448888	5.33799982071	-999999500.0	-999999500.0	19.460401535	0.0462740324438	19.2766418457	0.0505716055632	19.075176239	0.053440425545	18.9533252716	0.0502377562225	16.0776329041	0.0199979841709	53.7938652039	15.1029014587	0.0309719424695	34.5577926636	12.3479995728	0.342999994755	3.20000004768	9.13599967957	0.495000004768	2.20000004768
SDSS	J1341+4611	205.42274999	46.18619444	5.02299976349	-999999500.0	-999999500.0	-999999500.0	-999999500.0	20.5960159302	0.256992071867	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.030166626	0.0448482073843	23.7125530243	16.5444507599	0.106397755444	9.71266746521	11.9619998932	-999999488.0	1.79999995232	9.16499996185	-999999488.0	0.20000000298
SDSS	J1341+3510	205.4750816	35.16825393	5.23000001907	-999999500.0	-999999500.0	19.7035942078	0.0854222401977	19.4575462341	0.111099049449	19.1408367157	0.115993350744	19.0985622406	0.0914378389716	16.3752269745	0.0254868809134	42.1016693115	15.5717859268	0.0457715578377	23.2242774963	12.1300001144	-999999488.0	1.60000002384	9.23600006104	-999999488.0	-999999488.0
ULAS	J1342+0928	205.53375	9.47738888	7.53999996185	-999999500.0	-999999500.0	21.3593025208	0.169153705239	20.6440067291	0.0819727927446	20.0095767975	0.11771710217	20.0099449158	0.119379766285	17.6246681213	0.0796758309007	13.1330442429	16.978553772	0.169716209173	5.91038179398	12.8339996338	0.497999995947	2.20000004768	9.25599956512	-999999488.0	-999999488.0
SDSS	J1345+2329	206.36092677	23.49704816	5.06199979782	-999999500.0	-999999500.0	18.3567199707	0.0224732123315	18.3330860138	0.0274050682783	18.2148723602	0.0342980287969	18.2298469543	0.0359341315925	15.6541595459	0.0147263817489	73.2285461426	15.0861148834	0.031409855932	34.0691871643	11.5729999542	0.145999997854	7.40000009537	9.00399971008	0.416999995708	2.59999990463
PSO	J209.2058-26.7083	209.205856	-26.708397	5.71999979019	-999999500.0	-999999500.0	19.4228572845	0.0476683489978	19.4353561401	0.0607349090278	-999999500.0	-999999500.0	19.1528453827	0.105171598494	16.6243228912	0.0382827110589	27.8639831543	15.5428447723	0.0562280975282	18.8138237	12.4930000305	0.419999986887	2.59999990463	9.20400047302	-999999488.0	0.10000000149
MMT	J1357+5305	209.44724999	53.09513888	5.32000017166	-999999500.0	-999999500.0	20.7204818726	0.028165826574	20.7423248291	0.0243116393685	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.6845531464	0.0710849538445	14.7792377472	16.8641090393	0.123697333038	8.28685569763	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SHELLQs	J1400-0011	210.1199583	-0.1976389	6.03999996185	24.1709918861	0.865579485893	23.5205056341	0.5568009825278355	22.3881663562	0.2385771174502196	25.4236637006	9.016368085941185	23.7721666841	2.3992557554784644	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SHELLQs	J1400-0125	210.1249583	-1.4225	6.03999996185	23.4412155037	0.370506078005	22.7970850247	0.28455225558116426	22.4858727902	0.22622611715204224	22.1619244561	0.3099722808071411	21.8708239505	0.29161725800060134	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
PSO	J210.4472+27.8263	210.4472342	27.82639831	6.13999986649	-999999500.0	-999999500.0	20.8520259857	0.122535832226	20.4540424347	0.101213894784	20.5831623077	0.179261758924	20.2343959808	0.157882615924	17.5329742432	0.0695490017533	15.1164264679	16.956911087	0.15646904707	6.45098781586	12.3380002975	-999999488.0	1.20000004768	8.99199962616	-999999488.0	0.899999976158
PSO	J210.7277+40.4008	210.727772	40.40088527	6.03999996185	-999999500.0	-999999500.0	-999999500.0	-999999500.0	21.0191249847	0.416110426188	-999999500.0	-999999500.0	-999999500.0	-999999500.0	17.9235973358	0.0920309126377	11.3045806885	16.9354057312	0.144288405776	7.03583574295	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
PSO	J210.8297+09.0474	210.8297035	9.04749814	5.88000011444	-999999500.0	-999999500.0	20.2913475037	0.117739349604	20.0933094025	0.030301110819	19.9312438965	0.0944482162595	19.8316631317	0.107951544225	17.2355747223	0.0578574799001	18.2701587677	16.7101745605	0.134202063084	7.60060501099	12.2670001984	-999999488.0	2.0	9.04599952698	0.418999999762	2.59999990463
PSO	J210.8722-12.0094	210.87222	-12.009482	5.84000015259	-999999500.0	-999999500.0	20.7074775696	0.2226421386	20.3412189484	0.156594872475	20.6801643372	0.38781774044	21.3357028961	0.764539539814	18.0399169922	0.13045707345	7.83256673813	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SHELLQs	J1406-0116	211.6213333	-1.2697778	6.32999992371	23.058814991	0.172550588846	22.1301298681	0.10826463008926093	21.8285328372	0.09502912697581378	21.9672159106	0.22700999342133965	21.7792144478	0.2106224298621969	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SHELLQs	J1406-0144	211.6953333	-1.7340556	6.09999990463	23.8952751045	0.454408347607	-999999500.0	-999999500.0	22.9527377055	0.32271794986977476	22.6507120266	0.5000473348605526	22.4186202687	0.4894365742867406	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
MMT	J1408+5300	212.09549999	53.00580555	5.07000017166	-999999500.0	-999999500.0	-999999500.0	-999999500.0	21.1690750122	0.0673986151814	-999999500.0	-999999500.0	20.6503105164	0.0626824423671	17.8779602051	0.0802808701992	13.0303735733	16.9574375153	0.13351200521	7.64236974716	12.8470001221	-999999488.0	0.5	9.31200027466	-999999488.0	0.300000011921
PSO	J212.2974-15.9865	212.2974337	-15.98657168	5.82999992371	-999999500.0	-999999500.0	20.6502723694	0.234431475401	20.8465461731	0.308609008789	22.5648269653	2.09220266342	23.3218154907	5.19654655457	17.8850193024	0.116304919124	8.84417724609	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J1411+1217	212.7970333	12.29368966	5.90399980545	-999999500.0	-999999500.0	20.0654144287	0.0582648739219	20.0574741364	0.0554477497935	19.6608448029	0.0638908296824	19.415353775	0.062023062259	16.4537849426	0.029668353498	36.0979995728	15.45844841	0.0460085347295	23.1021118164	12.7510004044	-999999488.0	0.300000011921	9.23799991608	-999999488.0	-999999488.0
PSO	J213.3629-22.5617	213.36299	-22.561737	5.92000007629	-999999500.0	-999999500.0	19.7144927979	0.0598362050951	19.805606842	0.0834920555353	-999999500.0	-999999500.0	19.377696991	0.120750501752	16.7033214569	0.0411559045315	25.8841915131	15.7925367355	0.0689328536391	15.2559356689	12.2270002365	0.421000003815	2.59999990463	8.58899974823	-999999488.0	1.89999997616
MMT	J1414+5115	213.51816666	51.25994444	5.23999977112	-999999500.0	-999999500.0	-999999500.0	-999999500.0	21.8307743073	0.788346767426	-999999500.0	-999999500.0	-999999500.0	-999999500.0	18.0060939789	0.082540653646	12.6602935791	-999999488.0	-999999488.0	-999999488.0	13.0659999847	-999999488.0	-999999488.0	9.34300041199	-999999488.0	-999999488.0
MMT	J1414+5732	213.63154166	57.54280555	5.15999984741	-999999500.0	-999999500.0	21.3830509186	0.101819545031	21.2467002869	0.147602900863	20.6817760468	0.492067784071	21.8613700867	1.08931577206	18.0416374207	0.0873717516661	11.9333267212	17.1669635773	0.14820560813	6.83724975586	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SHELLQs	J1414+0130	213.66475	1.51013888	5.94000005722	22.7479972725	0.194361761212	23.2509591767	0.4278973443779185	23.645868528	0.6974570266938688	23.5654973088	1.689394077264541	23.5939615478	1.7925728596568282	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
MMT	J1414+5446	213.69508333	54.7755	5.42000007629	-999999500.0	-999999500.0	22.5526180267	0.250961154699	23.4920539856	0.66125369072	-999999500.0	-999999500.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
PSO	J213.7329-13.4803	213.7329225	-13.48035431	5.78000020981	21.0468502059	0.0829785913229	20.8287813956	0.10531460583046702	20.7730908979	0.11327601188241973	20.4550115393	0.11270189783432343	20.3308641373	0.1229427484878819	17.636920929	0.0934862419963	11.1210289001	16.8005905151	0.168296545744	5.96424198151	12.7969999313	-999999488.0	-999999488.0	9.09200000763	-999999488.0	0.10000000149
SHELLQs	J1416+0015	214.05295833	0.26283333	6.03000020981	-999999500.0	-999999488.0	23.7075371404	0.6448852008003035	24.4127150568	1.3552268581162366	24.155007546	1.926001061167548	24.2258956671	2.6639543905526124	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SHELLQs	J1416+0147	214.220875	1.7839444	6.07000017166	23.5569896584	0.391261488199	23.7575395498	0.6474698081420248	23.2576657591	0.4876808449761476	22.422627955	0.5000525655770333	24.0863525113	2.412339551513234	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SHELLQs	J1417+0117	214.36945833	1.28677778	6.01999998093	24.4007129555	0.850040495396	23.6806233498	0.5844163372299032	23.8329510494	0.7880489201157943	22.1491920552	0.3560987639291455	-999999500.0	-999999500.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
MMT	J1419+5553	214.98537499	55.88783333	5.0	-999999500.0	-999999500.0	23.4506855011	0.78526777029	22.4722099304	0.389512896538	-999999500.0	-999999500.0	-999999500.0	-999999500.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
PSO	J215.1514-16.0417	215.15143	-16.041735	5.73000001907	-999999500.0	-999999500.0	19.242401123	0.0482554920018	18.8220901489	0.0334301665425	18.6810836792	0.0418467074633	18.6299152374	0.0558056682348	15.6551122665	0.0176889970899	60.8806037903	14.9010162354	0.0324464552104	32.9649124146	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SHELLQs	J1422+0011	215.5009583	0.1841667	5.88999986649	24.5896243935	1.26613366604	-999999500.0	-999999488.0	23.3196016416	0.707068614475547	22.8875005563	0.6819091875584187	26.0439896918	11.949022934295316	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
SDSS	J1423+1303	215.85800711	13.05019556	5.02099990845	-999999500.0	-999999500.0	19.3209209442	0.0467715151608	19.2244682312	0.0382549315691	19.0245056152	0.045083001256	18.9260997772	0.0456959269941	16.1040496826	0.0215827580541	49.8074684143	15.5532608032	0.0485352985561	21.8737297058	12.3999996185	-999999488.0	1.20000004768	8.94400024414	-999999488.0	1.0
SHELLQs	J1423-0018	215.882125	-0.30252778	6.13000011444	24.127552021	0.721692800522	-999999500.0	-999999500.0	24.5245731837	1.5402120590104937	-999999500.0	-999999500.0	23.0072754074	0.8630001412599397	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0	-999999488.0
NDWFS	J1425+3254	216.3180505	32.90265034	5.89179992676	-999999500.0	-999999500.0	20.3532047272	0.0229685064405	20.1854572296	0.175135686994	-999999500.0	-999999500.0	20.1544532776	0.025817072019	17.1210403442	0.0445304773748	23.8852558136	16.3510570526	0.0823115184903	12.6968841553	12.4340000153	-999999488.0	1.29999995232	8.95199966431	-999999488.0	1.29999995232
