no,l,b,RA_1,DEC_1,RA(hms),DEC(dms),Name,Class,Rmag,B/Gmag,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,redshift,citation,redshift_citation,Xname,Rname,FIRST____flux(mJy),NVSS____flux(mJy),VLBI_flux__1.4GHz(mJy),VLBI_flux__1.6GHz(mJy),VLBI_flux__1.7GHz(mJy),VLBI_flux__2.3GHz(mJy),VLBI_flux__3GHz(mJy),VLBI_flux__4.3GHz(mJy),VLBI_flux__4.9GHz(mJy),VLBI_flux_5GHz(mJy),VLBI_flux__7.6GHz(mJy),VLBI_flux__8.3(mJy),VLBI_flux__8.4(mJy),VLBI_flux___8.6GHz(mJy),VLBI_flux__15GHz(mJy),VLBI_flux_22GHz(mJy),VLBI_flux__43GHz(mJy),VLBI_reference,notes
2384,52.596100,,42.447377,31.920351,16 31 14.45,+31 55 13.27,SDSS~J163114.44+315513.2,Q,21.2,24.4,25.21,24.42,21.18,20.65,20.11,0.66,0.67,0.26,0.21,0.14,4.046,2017A&A...597A..79P,2017A&A...597A..79P,,,0.13*,,,,,,,,,,,,,,,,,,
2385,54.924377,,42.492105,33.625873,16 32 13.32,+33 37 33.14,SDSS~J163213.31+333733.1,Q,21.1,22.9,25.35,22.85,21.11,20.87,21.04,0.63,0.15,0.05,0.06,0.24,4.164,2014A&A...563A..54P,2017A&A...597A..79P,,,0.142*,,,,,,,,,,,,,,,,,,
2386,69.299369,,42.875623,44.186184,16 32 57.07,+44 11 10.26,SDSS~J163257.06+441110.2,Q,18.4,20.6,24.1,20.34,18.89,18.76,18.82,0.46,0.02,0.02,0.02,0.04,4.103,2005AJ....130..367S,2017A&A...597A..79P,,,0.155*,,,,,,,,,,,,,,,,,,
2387,30.614912,,36.931833,14.195019,16 33 19.63,+14 11 42.07,PSS~J1633+1411,Q,18.2,21.4,24.06,20.96,19.06,18.56,18.38,0.92,0.03,0.01,0.02,0.04,4.384,2001AJ....121.1799P,2017A&A...597A..79P,,,0.155*,,,,,,,,,,,,,,,,,,
2388,52.516369,,41.941288,31.780392,16 33 32.87,+31 46 49.41,SDSS~J163332.87+314649.4,Q,19.7,20.7,24.74,21.81,20.39,20.41,20.4,1.01,0.06,0.03,0.04,0.12,4.012,2014A&A...563A..54P,2017A&A...597A..79P,,,0.14*,,,,,,,,,,,,,,,,,,
2389,39.873981,,39.456877,21.890301,16 34 11.82,+21 53 25.09,SDSS~J163411.81+215325.0,Q,19.7,21.2,23.76,21.97,20.3,19,18.75,0.56,0.06,0.02,0.02,0.04,4.56,2007AJ....134..102S,2017A&A...597A..79P,,,0.139*,,,,,,,,,,,,,,,,,,
2390,48.054698,,41.104866,28.342203,16 34 23.73,+28 20 31.93,SDSS~J163423.72+282031.9,Q,18.5,20.7,23.75,20.74,19.38,19.15,19.08,0.8,0.03,0.02,0.02,0.06,4.076,2010AJ....139.2360S,2017A&A...597A..79P,,,0.146*,,,,,,,,,,,,,,,,,,
2391,35.599836,,38.070975,18.287740,16 35 06.33,+18 17 15.86,SDSS~J163506.33+181715.8,Q,20.5,21.9,24.49,21.89,20.53,20.19,20.06,0.65,0.05,0.03,0.03,0.07,4.005,2012A&A...548A..66P,2017A&A...597A..79P,,,0.146*,,,,,,,,,,,,,,,,,,
2392,74.485873,,42.033632,48.055800,16 36 28.68,+48 03 20.88,SDSS~J163628.67+480320.8,Q,22.2,24,24.07,25.16,22.27,20.88,20.87,0.72,0.53,0.12,0.06,0.21,4.609,2017A&A...597A..79P,2017A&A...597A..79P,,,0.141*,,,,,,,,,,,,,,,,,,
2393,52.890901,,41.327904,31.954758,16 36 36.93,+31 57 17.13,SDSS~J163636.92+315717.1,Q,19.8,22.3,24.12,22.28,19.85,18.61,18.49,1.26,0.12,0.03,0.02,0.04,4.545,2017A&A...597A..79P,2017A&A...597A..79P,,,0.144*,,,,,,,,,,,,,,,,,,
2394,61.392982,,42.051387,38.342046,16 36 47.19,+38 20 31.37,SDSS~J163647.19+382031.3,Q,19.8,21.2,23.46,21.5,19.99,19.75,19.6,0.45,0.05,0.02,0.02,0.06,4.201,2017A&A...597A..79P,2017A&A...597A..79P,,,0.332*,,,,,,,,,,,,,,,,,,
2395,53.588014,,41.349454,32.474641,16 36 55.18,+32 28 28.71,SDSS~J163655.17+322828.7,Q,20.1,22.6,24.53,22.61,20.11,20.1,19.79,0.62,0.1,0.02,0.03,0.08,4.095,2005AJ....130..367S,2017A&A...597A..79P,,,0.135*,,,,,,,,,,,,,,,,,,
2396,30.269345,,35.828494,13.497026,16 37 01.76,+13 29 49.29,SDSS~J163701.76+132949.2,Q,20.4,22.7,24.92,22.75,20.39,20.29,20.26,0.81,0.13,0.02,0.04,0.13,4.239,2017A&A...597A..79P,2017A&A...597A..79P,,,0.153*,,,,,,,,,,,,,,,,,,
2397,69.850395,,42.107240,44.616545,16 37 10.75,+44 36 59.56,SDSS~J163710.74+443659.5,Q,20.3,22.8,22.81,23.41,20.28,20.33,20.16,0.4,0.28,0.03,0.05,0.15,4.194,2005AJ....130..367S,2010AJ....139.2360S,,,0.138*,,,,,,,,,,,,,,,,,,
2398,59.540356,,41.683277,36.936906,16 38 04.10,+36 56 12.86,SDSS~J163804.10+365612.8,Q,20,21,22.48,21.54,20.21,20.03,20.16,0.39,0.06,0.03,0.04,0.15,4.034,2005AJ....130..367S,2017A&A...597A..79P,,,0.136*,,,,,,,,,,,,,,,,,,
2399,32.128945,,36.177108,15.016183,16 38 10.39,+15 00 58.26,J163810.39+150058.26,Q,20.53,0,24.13,25.76,20.69,18.96,18.62,1.02,0.54,0.04,0.02,0.04,4.76,2016ApJ...819...24W,2016ApJ...819...24W,,,0.146*,,,,,,,,,,,,,,,,,,
2400,73.437332,,41.389312,47.321402,16 40 37.87,+47 19 17.05,SDSS~J164037.86+471917.0,Q,22.1,24.9,24.18,24.9,22.06,20.74,20.37,0.48,0.5,0.11,0.06,0.12,4.707,2017A&A...597A..79P,2017A&A...597A..79P,,,0.153*,,,,,,,,,,,,,,,,,,
2401,31.002231,,34.976584,13.699693,16 41 13.76,+13 41 58.90,SDSS~J164113.75+134158.8,Q,19.7,21.2,23.33,21.21,19.73,19.42,19.3,0.6,0.04,0.02,0.02,0.07,4.114,2017A&A...597A..79P,2017A&A...597A..79P,,,0.148*,,,,,,,,,,,,,,,,,,
2402,60.927667,,41.121465,37.922222,16 41 21.73,+37 55 20.00,CFHQS~J16413+3755,Q,23.7,0,,,,,,,,,,,6.04,2007AJ....134.2435W,2007AJ....134.2435W,,,0.169*,,,,,,,,,,,,,,,,,,
2403,17.404216,,28.883904,0.667041,16 41 34.15,+00 40 01.35,SDSS~J164134.14+004001.3,QR,20.3,22.3,25.07,22.72,20.61,19.65,19.43,0.93,0.16,0.04,0.02,0.07,4.5,2011ApJ...729..141B,2015PASA...32...10F,,NVSS J164134.1+004001,-1,23.6,,,,,,,,,,,,,,,,,
2404,49.397331,,39.675063,29.030167,16 41 46.27,+29 01 48.60,SDSS~J164146.27+290148.6,Q,19.9,21.6,25.18,21.58,19.89,19.47,19.5,0.67,0.04,0.02,0.02,0.06,4.153,2007AJ....134..102S,2017A&A...597A..79P,,,0.145*,,,,,,,,,,,,,,,,,,
2405,80.015242,,40.508201,52.348671,16 43 13.07,+52 20 55.21,SDSS~J164313.06+522055.2,QR,20.7,22.5,23.48,22.55,20.68,20.36,20.41,0.44,0.1,0.03,0.03,0.12,4.276,2017A&A...597A..79P,2017A&A...597A..79P,,FIRST J164313.0+522055,0.78,,,,,,,,,,,,,,,,,,
2406,41.908837,,37.678668,22.868744,16 43 36.63,+22 52 07.48,SDSS~J164336.63+225207.4,Q,20.3,22,24.93,22.04,20.35,20.17,20.17,0.66,0.07,0.03,0.03,0.1,4.09,2017A&A...597A..79P,2017A&A...597A..79P,,,0.146*,,,,,,,,,,,,,,,,,,
2407,76.897336,,40.613405,49.982314,16 44 09.46,+49 58 56.33,SDSS~J164409.46+495856.3,Q,19.7,21.9,24.99,22.29,20.19,19.62,19.53,0.92,0.11,0.02,0.02,0.07,4.33,2017A&A...597A..79P,2017A&A...597A..79P,,,0.134*,,,,,,,,,,,,,,,,,,
2408,67.289800,,40.791293,42.700451,16 44 28.81,+42 42 01.62,SDSS~J164428.81+424201.6,Q,20.3,22.5,25.75,22.49,20.31,20.04,19.8,0.7,0.14,0.03,0.04,0.11,4.055,2005AJ....130..367S,2017A&A...597A..79P,,,0.137*,,,,,,,,,,,,,,,,,,
2409,35.787074,,35.735935,17.595921,16 44 30.21,+17 35 45.32,SDSS~J164430.21+173545.3,Q,21.1,22.9,24.2,22.94,21.06,20.79,20.86,0.62,0.13,0.04,0.05,0.18,4.241,2012A&A...548A..66P,2017A&A...597A..79P,,,0.163*,,,,,,,,,,,,,,,,,,
2410,43.799581,,37.404398,24.222159,16 46 40.08,+24 13 19.77,SDSS~J164640.07+241319.7,Q,20.3,21.9,23.81,21.85,20.29,20.02,19.71,0.42,0.05,0.02,0.03,0.07,4.068,2007AJ....134..102S,2017A&A...597A..79P,,,0.152*,,,,,,,,,,,,,,,,,,
2411,52.535224,,39.046813,31.275154,16 46 55.38,+31 16 30.56,SDSS~J164655.38+311630.5,Q,21.5,23.5,24.87,23.47,21.52,20.18,19.93,0.59,0.18,0.05,0.03,0.08,4.611,2005AJ....130..367S,2017A&A...597A..79P,,,0.13*,,,,,,,,,,,,,,,,,,
2412,83.662642,,39.559830,55.246111,16 46 56.40,+55 14 46.00,PSS~J1646+5514,QX,17,20.6,,,,,,,,,,,4.037,2001AJ....121.1799P,2001AJ....121.1799P,CXOX J164656.3+551446,,0.142*,,,,,,,,,,,,,,,,,,
2413,56.802981,,39.466652,34.602399,16 47 39.65,+34 36 08.64,SDSS~J164739.64+343608.6,Q,19.4,21.2,23.89,20.6,19.27,19.03,19.05,0.63,0.03,0.02,0.02,0.05,4.02,2005AJ....130..367S,2017A&A...597A..79P,,,0.133*,,,,,,,,,,,,,,,,,,
2414,57.386945,,39.360725,35.033022,16 48 29.71,+35 01 58.88,SDSS~J164829.70+350158.9,QX,20.7,20.8,21.35,20.9,20.76,20.32,20.16,0.09,0.03,0.04,0.04,0.1,4.075,2013ApJS..208....5N,2013ApJS..208....5N,CXO J164829.7+350158,,0.148*,,,,,,,,,,,,,,,,,,
2415,71.703873,,40.016315,46.057611,16 48 54.53,+46 03 27.4,GB6~J164856+460341,QR,,,,,,,,,,,,,5.36,2019MNRAS.484..204C,2019MNRAS.484..204C,,,49.86,,,,,,,,,,,,,,,,,,
2416,55.738649,,38.935196,33.704139,16 49 34.13,+33 42 14.90,SDSS~J164934.13+334214.9,Q,19.6,21.4,24.38,22.21,19.78,19.6,19.55,1.23,0.11,0.02,0.03,0.09,4.202,2005AJ....130..367S,2017A&A...597A..79P,,,0.15*,,,,,,,,,,,,,,,,,,
2417,52.796549,,38.231299,31.314424,16 50 51.24,+31 18 51.92,SDSS~J165051.24+311851.9,Q,19.9,21.7,25.55,21.69,19.94,19.55,19.38,0.54,0.05,0.02,0.02,0.06,4.164,2005AJ....130..367S,2017A&A...597A..79P,,,0.102*,,,,,,,,,,,,,,,,,,
2418,62.040258,,39.097491,38.576605,16 52 02.23,+38 34 35.78,SDSS~J165202.23+383435.7,Q,21.1,22.8,25.09,22.84,21.11,20.75,20.8,0.61,0.13,0.04,0.04,0.16,4.127,2005AJ....130..367S,2017A&A...597A..79P,,,0.144*,,,,,,,,,,,,,,,,,,
2419,36.810196,,33.939078,17.729370,16 52 48.64,+17 43 45.73,SDSS~J165248.64+174345.7,Q,21,23.6,24.75,23.58,21.04,20.04,19.64,0.66,0.19,0.03,0.03,0.07,4.57,2012A&A...548A..66P,2017A&A...597A..79P,,,0.134*,,,,,,,,,,,,,,,,,,
2420,65.061230,,38.946762,40.900615,16 53 54.62,+40 54 02.21,SDSS~J165354.61+405402.2,Q,20.6,23.8,24.01,23.8,20.57,18.64,18.89,0.63,0.28,0.03,0.01,0.05,4.96,2005AJ....130..367S,2017A&A...597A..79P,,,0.147*,,,,,,,,,,,,,,,,,,
2421,46.177746,,36.180745,25.707735,16 54 12.23,+25 42 27.84,SDSS~J165412.23+254227.8,Q,21.3,23.2,25.64,23.22,21.31,21.29,20.61,0.79,0.23,0.07,0.09,0.22,4.112,2012A&A...548A..66P,2017A&A...597A..79P,,,0.137*,,,,,,,,,,,,,,,,,,
2422,42.389807,,35.136703,22.459390,16 54 36.85,+22 27 33.80,SDSS~J165436.85+222733.8,Q,20,21.9,25.79,21.94,19.95,18.33,18.19,0.85,0.07,0.02,0.01,0.03,4.696,2007AJ....134..102S,2017A&A...597A..79P,,,0.142*,,,,,,,,,,,,,,,,,,
2423,49.715281,,36.607280,28.568550,16 55 39.75,+28 34 06.78,SDSS~J165539.74+283406.7,QR,20.7,23,25.29,22.97,20.7,20.42,20.46,0.54,0.14,0.04,0.06,0.18,4.048,2012A&A...548A..66P,2017A&A...597A..79P,,FIRST J165539.7+283406,23.4,,,,,,,,,,,,,,,,,,
2424,71.227387,,38.678591,45.687097,16 56 35.46,+45 41 13.55,J165635.46+454113.55,Q,21.51,0,24.85,25.09,21.54,19.72,19.07,0.8,0.49,0.06,0.02,0.04,5.34,2016ApJ...819...24W,2016ApJ...819...24W,,,0.136*,,,,,,,,,,,,,,,,,,
2425,48.262298,,35.529750,27.159774,16 59 02.12,+27 09 35.19,SDSS~J165902.12+270935.1,Q,21.2,26.5,26.61,26.03,21.16,19.5,18.81,0.43,0.6,0.07,0.03,0.04,5.312,2007AJ....134..102S,2010AJ....139.2360S,,,0.142*,,,,,,,,,,,,,,,,,,
2426,41.156490,,33.661091,21.021066,16 59 13.23,+21 01 15.84,SDSS~J165913.23+210115.8,QRX,21.5,24.8,24.82,24.76,21.54,20.24,20.14,0.63,0.4,0.05,0.03,0.09,4.83,2007AJ....134..102S,2017A&A...597A..79P,CXOX J165913.2+210115,FIRST J165913.2+210115,28.81,,,29.3,,,,,,10.6,,,,,,,,2010A&A...524A..83F,
2427,54.932992,,36.629392,32.657953,16 59 51.03,+32 39 28.63,J165951.03+323928.63,Q,21.82,0,25.59,25.65,21.9,20.05,19.92,0.45,0.5,0.07,0.02,0.07,5.17,2016ApJ...819...24W,2016ApJ...819...24W,,,0.124*,,,,,,,,,,,,,,,,,,
2428,39.074690,,32.692158,19.052597,17 00 33.94,+19 03 09.35,SDSS~J170033.94+190309.3,Q,20.4,22.2,23.95,22.24,20.38,19.95,19.89,0.78,0.07,0.02,0.03,0.07,4.018,2007AJ....134..102S,2017A&A...597A..79P,,,0.149*,,,,,,,,,,,,,,,,,,
2429,53.907604,,35.814419,31.679998,17 02 48.56,+31 40 47.99,SDSS~J170248.55+314047.9,Q,18.9,21.8,24.64,21.31,19.43,19.04,18.88,8.42,0.88,0.39,0.19,0.19,4.362,2017A&A...597A..79P,2017A&A...597A..79P,,,0.133*,,,,,,,,,,,,,,,,,,
2430,45.523424,,33.966301,24.561571,17 02 54.23,+24 33 41.66,SDSS~J170254.22+243341.6,Q,21.8,24.6,24.84,24.59,21.81,20.18,20.18,0.85,0.32,0.08,0.04,0.12,4.899,2007AJ....134..102S,2017A&A...597A..79P,,,0.143*,,,,,,,,,,,,,,,,,,
2431,78.966168,,37.364174,51.799445,17 04 03.40,+51 47 58.00,CXO~J17040+5147,QX,19,0,,,,,,,,,,,4.27,2006ApJS..165...19E,2006ApJS..165...19E,CXO J170403.3+514757,,0.147*,,,,,,,,,,,,,,,,,,
2432,46.583582,,33.878160,25.376848,17 04 24.78,+25 22 36.65,SDSS~J170424.77+252236.6,Q,21.5,24.3,24.62,24.29,21.49,20.06,19.99,0.6,0.37,0.06,0.03,0.1,4.685,2007AJ....134..102S,2017A&A...597A..79P,,,0.135*,,,,,,,,,,,,,,,,,,
2433,89.548979,,36.024966,60.367222,17 08 04.91,+60 22 02.00,SDSS~J170804.91+602201.9,Q,20.3,22.5,23.25,22.48,20.26,19.79,19.65,0.62,0.09,0.03,0.03,0.08,4.402,2005AJ....130..367S,2010AJ....139.2360S,,,0.161*,,,,,,,,,,,,,,,,,,
2434,56.453139,,34.741109,33.484988,17 09 52.21,+33 29 05.96,SDSS~J170952.20+332905.9,Q,18.5,21.1,24.07,20.51,18.76,18.34,18.24,0.6,0.02,0.02,0.02,0.03,4.24,2005AJ....130..367S,2017A&A...597A..79P,,,0.138*,,,,,,,,,,,,,,,,,,
2435,88.309744,,35.880964,59.390684,17 10 14.52,+59 23 26.46,SDSS~J171014.51+592326.4,Q,20.4,22.4,23.21,22.48,20.47,19.66,19.4,0.43,0.11,0.03,0.03,0.07,4.493,2005AJ....130..367S,2010AJ....139.2360S,,,0.153*,,,,,,,,,,,,,,,,,,
2436,62.538471,,35.392138,38.501194,17 11 05.54,+38 30 04.3,GB6~J171103+383016,QR,,,24.03,21.93,20.52,20.44,20.4,0.67,0.06,0.03,0.03,0.14,4,2019MNRAS.tmp.3350C,2019MNRAS.484..204C,,,53.81,,,,,,,,,,,,,,,,,,
2437,69.446282,,35.827453,44.128545,17 12 16.51,+44 07 42.76,SDSS~J171216.50+440742.7,Q,20.5,22.2,23.84,22.2,20.51,20.34,20.32,0.68,0.07,0.03,0.03,0.1,4.069,2017A&A...597A..79P,2017A&A...597A..79P,,,0.143*,,,,,,,,,,,,,,,,,,
2438,84.240515,,35.896802,56.106921,17 12 24.91,+56 06 24.92,SDSS~J171224.91+560624.9,Q,20.6,23,24.2,23.02,20.57,20.06,20.09,0.83,0.17,0.03,0.04,0.11,4.22,2005AJ....130..367S,2010AJ....139.2360S,,,0.15*,,,,,,,,,,,,,,,,,,
2439,87.633274,,35.504749,58.885000,17 13 37.2,+58 53 06,J171337.2+585306,Q,,,24.11,23.54,20.96,20.47,20.16,0.78,0.24,0.04,0.04,0.13,4.37,2016AstL...42..277K,2017FrASS...4...37K,,,0.151*,,,,,,,,,,,,,,,,,,
2440,67.247202,,35.349445,42.302368,17 13 56.15,+42 18 08.52,FIRST~J17139+4218,QR,19.7,22.7,23.33,22.74,19.67,19.63,19.62,0.46,0.11,0.02,0.02,0.07,4.249,2000AJ....119.1526S,2017A&A...597A..79P,,FIRST J171356.1+421808,2.71,,,,,,,,,,,,,,,,,,
2441,65.675175,,35.177461,41.007479,17 14 02.19,+41 00 26.92,SDSS~J171402.18+410026.9,QR,21.6,23.1,23.81,23.09,21.57,21.31,20.93,0.63,0.15,0.06,0.07,0.2,4.05,2017A&A...597A..79P,2017A&A...597A..79P,,FIRST J171402.1+410027,1.62,,,,,,,,,,,,,,,,,,
2442,49.644563,,32.253311,27.373281,17 14 37.67,+27 22 23.81,SDSS~J171437.67+272223.8,Q,21.1,24.7,25.05,24.74,21.1,20.29,20.01,0.85,0.7,0.05,0.04,0.1,4.497,2005AJ....130..367S,2017A&A...597A..79P,,,0.146*,,,,,,,,,,,,,,,,,,
2443,88.505870,,35.264018,59.616913,17 14 56.26,+59 37 00.89,SPIT~J17149+5937,QX,20.3,22.1,21.35,21.2,20.75,20.53,20.18,0.09,0.04,0.04,0.05,0.12,4.028,2006AJ....132..231P,2006AJ....132..231P,CXO J171456.2+593700,,0.139*,,,,,,,,,,,,,,,,,,
2444,52.414839,,32.781798,29.765289,17 15 09.97,+29 45 55.04,SDSS~J171509.96+294555.0,Q,20.5,23.2,25.34,23.23,20.49,19.83,19.53,0.66,0.18,0.03,0.02,0.06,4.536,2005AJ....130..367S,2017A&A...597A..79P,,,0.137*,,,,,,,,,,,,,,,,,,
2445,43.451982,,30.364966,21.759167,17 15 21.33,+21 45 33.00,GB~1713+2148,QRX,21,0,24.8,23.62,21.35,21.5,21.51,0.89,0.23,0.05,0.09,0.91,4.011,1998MNRAS.294L...7H,1998MNRAS.294L...7H,CXOX J171521.2+214531,NVSS J171521.1+214534,-1,446.4,,,,108,,,,,,,,81,,,,Astrogeo database,EVN proposal code:E18A001
2446,62.290174,,34.453182,38.152778,17 15 39.47,+38 09 10.00,PSS~J1715+3809,Q,19.1,21.5,23.54,21.62,19.47,18.69,18.56,0.6,0.05,0.02,0.02,0.03,4.52,2003ApJS..148..317P,2003ApJS..148..317P,,,0.135*,,,,,,,,,,,,,,,,,,
2447,49.767413,,31.762742,27.334853,17 16 52.79,+27 20 05.47,SDSS~J171652.78+272005.4,Q,21,22.6,24.95,22.62,20.96,20.26,20.26,1.11,0.13,0.04,0.04,0.13,4.131,2017A&A...597A..79P,2017A&A...597A..79P,,,0.141*,,,,,,,,,,,,,,,,,,
2448,89.113322,,34.839692,60.153889,17 17 54.60,+60 09 14.00,XFLS~J17179+6009,K,22.8,0,25.77,25.3,22.91,21.52,20.58,0.85,0.76,0.24,0.11,0.19,4.27,2007AJ....133..186L,2007AJ....133..186L,,,0.15*,,,,,,,,,,,,,,,,,,
2449,83.141320,,35.134849,55.253096,17 18 08.66,+55 15 11.15,SDSS~J171808.65+551511.1,Q,21,23.7,25.09,23.83,21.13,20,19.71,0.66,0.31,0.05,0.03,0.08,4.619,2005AJ....130..367S,2010AJ....139.2360S,,,0.138*,,,,,,,,,,,,,,,,,,
2450,53.919660,,32.107552,30.821879,17 19 41.02,+30 49 18.76,SDSS~J171941.01+304918.7,Q,20,21.6,23.88,21.61,19.98,19.49,19.33,0.79,0.55,0.24,0.17,0.14,4.19,2010AJ....139.2360S,2017A&A...597A..79P,,,0.14*,,,,,,,,,,,,,,,,,,
2451,87.430064,,34.729271,58.785833,17 19 42.13,+58 47 09.00,AMS16,K,23.1,0,25.97,23.36,22.33,21.16,20.36,0.51,0.2,0.13,0.08,0.15,4.169,2006MNRAS.370.1479M,2006MNRAS.370.1479M,,,0.149*,,,,,,,,,,,,,,,,,,
2452,89.468686,,34.537157,60.473336,17 20 07.19,+60 28 24.01,SDSS~J172007.19+602824.0,QR,20.5,23,23.56,22.97,20.46,20.19,20.12,1.06,0.19,0.04,0.04,0.13,4.423,2005AJ....130..367S,2010AJ....139.2360S,,FIRST J172007.2+602823,5.06,,,,,,,,,,,,,,,,,,"EVN proposal code:EG095, E17C009"
2453,54.257733,,32.013434,31.075464,17 20 26.69,+31 04 31.67,SDSS~J172026.69+310431.6,QR,21.7,23.9,23.93,23.95,21.67,20.11,19.71,0.7,0.35,0.07,0.03,0.07,4.62,2010AJ....139.2360S,2017A&A...597A..79P,,FIRST J172026.6+310431,10.56,,,,10.9,,,,,16.3,,,,,,,,2016MNRAS.463.3260C,
2454,56.439287,,32.328602,32.943411,17 21 06.64,+32 56 36.28,PSS~J1721+3256,Q,18.9,20.6,24.16,20.72,19.29,19.04,19,1.01,0.03,0.02,0.02,0.04,4.049,2001AJ....121.1799P,2017A&A...597A..79P,,,0.102*,,,,,,,,,,,,,,,,,,
2455,51.402400,,30.869954,28.423126,17 22 32.31,+28 25 23.25,SDSS~J172232.31+282523.2,Q,19.9,21.2,25.44,21.88,20.64,20.41,20.44,0.56,0.06,0.03,0.03,0.14,4.086,2012A&A...548A..66P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
2456,45.222022,,28.938875,22.732500,17 23 23.13,+22 43 57.00,PSS~J1723+2243,Q,17.5,20.7,,,,,,,,,,,4.52,2001ASPC..225...52D,2001ASPC..225...52D,,,-1,0,,,,,,,,,,,,,,,,,
2457,49.167630,,30.073982,26.348827,17 23 26.69,+26 20 55.78,SDSS~J172326.68+262055.7,Q,21.2,23.8,24.56,23.77,21.21,19.75,19.6,0.72,0.25,0.05,0.02,0.06,4.771,2005AJ....130..367S,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
2458,29.041349,,21.240527,6.252547,17 28 39.85,+06 15 9.17,PS1 J172839.85+061509.17,Q,,,,,,,,,,,,,4.63,2018arXiv181011927Y,2018arXiv181011927Y,,,-1,0,,,,,,,,,,,,,,,,,
2459,86.951863,,32.394545,58.474908,17 37 44.87,+58 28 29.67,SDSS~J173744.87+582829.6,Q,20.8,25,24.42,25.03,20.9,19.36,19.21,0.98,0.68,0.05,0.02,0.06,4.916,2005AJ....130..367S,2010AJ....139.2360S,,,0.132*,,,,,,,,,,,,,,,,,,
2460,99.009072,,31.065961,68.772222,17 45 50.40,+68 46 20.00,PSS~J1745+6846,Q,18.9,0,,,,,,,,,,,4.13,2001ASPC..225...52D,2001ASPC..225...52D,,,-1,0,,,,,,,,,,,,,,,,,
2461,47.454408,,23.626672,22.781211,17 48 00.51,+22 46 52.36,PSO~J267.0021+22.7812,Q,>23.2,>23.3,,,,,,,,,,,5.95,2016ApJS..227...11B,2016ApJS..227...11B,,,-1,0,,,,,,,,,,,,,,,,,
2462,88.765649,,30.692464,59.994853,17 51 14.57,+59 59 41.47,J175114.57+595941.47,Q,20.75,0,23.62,24.79,20.88,19.2,18.87,0.51,0.34,0.04,0.02,0.04,4.83,2016ApJ...819...24W,2016ApJ...819...24W,,,-1,0,,,,,,,,,,,,,,,,,
2463,77.959909,,29.702033,50.609181,17 52 44.10,+50 36 33.05,J175244.10+503633.05,Q,20.85,0,22.84,25.75,21,18.93,18.98,0.43,0.53,0.04,0.02,0.05,5.02,2016ApJ...819...24W,2016ApJ...819...24W,,,-1,0,,,,,,,,,,,,,,,,,
2464,96.484789,,29.864216,66.648056,17 59 28.00,+66 38 53.00,RX~J17594+6638,QX,19.1,0,,,,,,,,,,,4.328,1994AJ....107.1270H,2006ApJS..165...19E,CXOX J175928.0+663852,,-1,0,,,,,,,,,,,,,,,,,
2465,84.624428,,28.901734,56.280833,18 02 48.80,+56 16 51.00,PSS~J1802+5616,Q,19.4,0,,,,,,,,,,,4.158,2001AJ....121.1799P,2001AJ....121.1799P,,,-1,0,,,,,,,,,,,,,,,,,
2466,103.331483,,22.539863,71.652336,19 32 07.62,+71 39 08.41,PSO~J293.0317+71.6523,Q,>23.2,>23.3,,,,,,,,,,,6.08,2016ApJS..227...11B,2016ApJS..227...11B,,,-1,0,,,,,,,,,,,,,,,,,
2467,41.346041,-12.609598,297.900000,1.578333,19 51 36.00,+01 34 42.00,CGRaBS~J1951+0134,QR,19.4,0,,,,,,,,,,,4.114,2008ApJS..175...97H,2008ApJS..175...97H,,,-1,99.1,,,,173,,,,,,,138-218,,,,,Astrogeo database,
2468,0.622598,-32.910620,304.321389,-40.323333,20 17 17.13,-40 19 24.00,BR~J2017-4019,Q,18.6,22.1,,,,,,,,,,,4.131,2001MNRAS.322..933S,2001AJ....121.1799P,,,-1,-1,,,,,,,,,,,,,,,,,
2469,23.800021,-27.958930,304.915500,-19.788250,20 19 39.72,-19 47 17.70,PS1 J201939.72-194717.70,Q,,,,,,,,,,,,,4.61,2018arXiv181011927Y,2018arXiv181011927Y,,,-1,0,,,,,,,,,,,,,,,,,
2470,42.962667,-21.647034,306.577958,-1.382358,20 26 18.71,-01 22 56.49,PS1 J202618.71-012256.49,QR,,,24.09,25.1,24.64,23.54,23.64,0.85,0.7,0.73,0.55,0.59,4.68,2018arXiv181011927Y,2018arXiv181011927Y,,,-1,8,,,,,,,,,,,,,,,,,
2471,23.410205,-31.206575,308.041625,-21.233975,20 32 09.99,-21 14 02.31,PSO~J308.0416-21.2339,Q,>23.2,>23.3,,,,,,,,,,,6.24,2016ApJS..227...11B,2016ApJS..227...11B,,,-1,0,,,,,,,,,,,,,,,,,
2472,56.295420,-16.032495,308.293625,12.314303,20 33 10.47,+12 18 51.49,PS1 J203310.47+121851.49,Q,,,,,,,,,,,,,5.11,2018arXiv181011927Y,2018arXiv181011927Y,,,-1,0,,,,,,,,,,,,,,,,,
