no,l,b,RA_1,DEC_1,RA(hms),DEC(dms),Name,Class,Rmag,B/Gmag,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,redshift,citation,redshift_citation,Xname,Rname,FIRST____flux(mJy),NVSS____flux(mJy),VLBI_flux__1.4GHz(mJy),VLBI_flux__1.6GHz(mJy),VLBI_flux__1.7GHz(mJy),VLBI_flux__2.3GHz(mJy),VLBI_flux__3GHz(mJy),VLBI_flux__4.3GHz(mJy),VLBI_flux__4.9GHz(mJy),VLBI_flux_5GHz(mJy),VLBI_flux__7.6GHz(mJy),VLBI_flux__8.3(mJy),VLBI_flux__8.4(mJy),VLBI_flux___8.6GHz(mJy),VLBI_flux__15GHz(mJy),VLBI_flux_22GHz(mJy),VLBI_flux__43GHz(mJy),VLBI_reference,notes
1537,338.96282758,88.05249893,194.129042,25.547625,12 56 30.97,+25 32 51.45,PSO~J194.1290+25.5476,Q,24.86,24.59,24.3,24.5,24.89,23.9,20.56,0.62,0.41,0.58,0.63,0.15,5.91,2016ApJS..227...11B,2016ApJS..227...11B,,,0.141*,,,,,,,,,,,,,,,,,,
1538,116.16267618,80.60185087,194.230695,36.4542003,12 56 55.37,+36 27 15.12,SDSS~J125655.36+362715.1,Q,21.9,24.4,24.4,24.39,21.89,20.52,20.52,0.75,0.36,0.08,0.04,0.16,4.661,2012A&A...548A..66P,2017A&A...597A..79P,,,0.151*,,,,,,,,,,,,,,,,,,
1539,120.25597535,68.76780768,194.316741,48.3301471,12 57 16.02,+48 19 48.53,SDSS~J125716.01+481948.5,Q,20.7,22.8,23.82,22.84,20.7,19.59,19.58,0.71,0.11,0.03,0.02,0.11,4.6,2017A&A...597A..79P,2017A&A...597A..79P,,,0.144*,,,,,,,,,,,,,,,,,,
1540,116.70194762,79.26559738,194.32512,37.7916424,12 57 18.03,+37 47 29.91,SDSS~J125718.02+374729.9,Q,20.8,23.6,23.69,23.56,20.76,19.24,19.25,0.39,0.23,0.04,0.02,0.05,4.73,2010AJ....139.2360S,2017A&A...597A..79P,,,0.146*,,,,,,,,,,,,,,,,,,
1541,351.08914381,88.03160791,194.488223,25.805798,12 57 57.17,+25 48 20.87,SDSS~J125757.17+254820.8,Q,20.3,21.8,24.59,21.8,20.26,20.1,19.91,0.82,0.05,0.03,0.03,0.09,4.161,2017A&A...597A..79P,2017A&A...597A..79P,,,0.138*,,,,,,,,,,,,,,,,,,
1542,121.72933842,53.28603645,194.4895,63.8269889,12 57 57.48,+63 49 37.16,SDSS~J1257+6349,Q,24.24,24.46,25.52,24.45,24.37,24.06,20.37,0.66,0.59,0.61,0.68,0.15,6.02,2015AJ....149..188J,2015AJ....149..188J,,,0.144*,,,,,,,,,,,,,,,,,,
1543,306.37917433,61.63614089,194.496749,-1.1917637,12 57 59.22,-01 11 30.35,SDSS~J125759.21-011130.3,Q,18.4,20.4,24.95,20.45,19.02,18.56,18.47,0.74,0.03,0.01,0.02,0.03,4.138,2005AJ....130..367S,2017A&A...597A..79P,,,0.153*,,,,,,,,,,,,,,,,,,
1544,306.87951902,65.27700456,194.510926,2.4559015,12 58 02.62,+02 27 21.25,SDSS~J125802.62+022721.2,Q,19.8,22,24.86,21.73,20.23,19.85,19.81,1.01,0.06,0.03,0.03,0.11,4.266,2005AJ....130..367S,2017A&A...597A..79P,,,0.144*,,,,,,,,,,,,,,,,,,
1545,310.5710523,76.93546398,194.635486,14.1692022,12 58 32.52,+14 10 09.13,SDSS~J125832.51+141009.1,Q,21.8,23.7,23.62,23.71,21.79,20.8,20.67,0.56,0.3,0.09,0.05,0.14,4.693,2017A&A...597A..79P,2017A&A...597A..79P,,,0.132*,,,,,,,,,,,,,,,,,,
1546,121.40805855,55.14556206,194.712218,61.9607573,12 58 50.93,+61 57 38.73,SDSS~J125850.93+615738.7,Q,21.2,24.2,24.88,24.17,21.18,20.07,19.6,0.82,0.44,0.06,0.04,0.08,4.496,2017A&A...597A..79P,2017A&A...597A..79P,,,0.155*,,,,,,,,,,,,,,,,,,
1547,312.55241522,78.77817227,194.798885,16.0515954,12 59 11.73,+16 03 05.74,SDSS~J125911.73+160305.7,QX,19.3,21.3,25.43,21.21,19.62,19.36,19.3,0.74,0.05,0.02,0.03,0.05,4.298,2010AJ....139.2360S,2017A&A...597A..79P,1SXPS J125911.9+160305,,0.145*,,,,,,,,,,,,,,,,,,
1548,121.81759807,49.10081161,194.80822,68.0105719,12 59 13.97,+68 00 38.06,SDSS~J125913.97+680038.0,Q,20.7,22.5,23.24,22.54,20.68,20.42,19.96,0.47,0.12,0.04,0.05,0.12,4.368,2017A&A...597A..79P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
1549,118.76363131,69.77630214,194.982168,47.283172,12 59 55.72,+47 16 59.42,SDSS~J125955.72+471659.4,Q,21.5,24,23.38,23.96,21.51,19.92,19.81,0.41,0.26,0.06,0.03,0.08,4.72,2017A&A...597A..79P,2017A&A...597A..79P,,,0.141*,,,,,,,,,,,,,,,,,,
1550,307.85591496,64.09591606,195.009017,1.3064027,13 00 02.16,+01 18 23.05,SDSS~J130002.16+011823.0,QR,19.8,21.8,25.8,21.79,19.85,18.81,18.61,0.66,0.08,0.03,0.03,0.04,4.612,2005AJ....130..367S,2017A&A...597A..79P,,,2.52,,,,,,,,,,,,,,,,,,
1551,114.09894049,78.74729747,195.045572,38.2305668,13 00 10.94,+38 13 50.04,SDSS~J130010.93+381350.0,Q,20.8,22.3,24.71,22.27,20.85,20.56,20.39,0.95,0.08,0.04,0.05,0.13,4.054,2012A&A...548A..66P,2017A&A...597A..79P,,,0.139*,,,,,,,,,,,,,,,,,,
1552,316.39592227,80.92170719,195.07684,18.2826876,13 00 18.44,+18 16 57.68,SDSS~J130018.44+181657.6,Q,20.5,21.8,25.5,21.84,20.53,20.39,20.36,0.79,0.06,0.04,0.05,0.16,4.059,2014A&A...563A..54P,2017A&A...597A..79P,,,0.142*,,,,,,,,,,,,,,,,,,
1553,305.3493082,34.35439974,195.12975,-28.4919472222222,13 00 31.14,-28 29 31.01,PS1 J130031.14-282931.00,Q,,,,,,,,,,,,,4.71,2018arXiv181011927Y,2018arXiv181011927Y,,,-1,0,,,,,,,,,,,,,,,,,
1554,308.62413573,66.1375641,195.163028,3.3677057,13 00 39.13,+03 22 03.74,SDSS~J130039.12+032203.7,Q,19.8,21.7,25.78,22.59,20.57,20.08,19.47,0.85,0.12,0.04,0.04,0.08,4.113,2005AJ....130..367S,2017A&A...597A..79P,,,0.147*,,,,,,,,,,,,,,,,,,
1555,117.77689466,71.27327041,195.229219,45.7599865,13 00 55.01,+45 45 35.95,SDSS~J130055.01+454535.9,Q,18.8,21.7,22.71,20.66,19.6,19.37,19.37,0.38,0.04,0.03,0.03,0.07,4.038,2007AJ....134..102S,2017A&A...597A..79P,,,0.136*,,,,,,,,,,,,,,,,,,
1556,110.43429494,80.88562368,195.288062,36.0056751,13 01 09.13,+36 00 20.43,SDSS~J130109.13+360020.4,Q,21.2,23,24.49,22.99,21.15,20.98,20.8,0.86,0.16,0.05,0.06,0.18,4.126,2012A&A...548A..66P,2017A&A...597A..79P,,,0.144*,,,,,,,,,,,,,,,,,,
1557,356.11404434,87.25218922,195.29564,25.4606387,13 01 10.95,+25 27 38.30,SDSS~J130110.95+252738.2,Q,20.9,22.9,24.2,22.93,20.85,19.41,19.39,0.59,0.14,0.04,0.03,0.06,4.664,2017A&A...597A..79P,2017A&A...597A..79P,,,0.135*,,,,,,,,,,,,,,,,,,
1558,311.41975247,73.03375609,195.368688,10.3276266,13 01 28.49,+10 19 39.46,SDSS~J130128.48+101939.4,Q,20.1,21.8,22.85,21.61,20.3,20.1,19.92,0.28,0.05,0.03,0.03,0.07,4.051,2010AJ....139.2360S,2017A&A...597A..79P,,,0.137*,,,,,,,,,,,,,,,,,,
1559,113.50240364,77.99106162,195.371774,38.9526037,13 01 29.23,+38 57 09.37,SDSS~J130129.22+385709.3,Q,20.1,21.6,23.65,21.56,20.09,19.91,19.86,0.43,0.05,0.02,0.02,0.06,4.113,2010AJ....139.2360S,2017A&A...597A..79P,,,0.135*,,,,,,,,,,,,,,,,,,
1560,312.85637854,75.44324994,195.405189,12.7680755,13 01 37.25,+12 46 05.07,SDSS~J130137.24+124605.0,Q,19,21.1,24.98,20.61,18.99,18.75,18.64,0.83,0.03,0.02,0.02,0.03,4.117,2007AJ....134..102S,2017A&A...597A..79P,,,0.135*,,,,,,,,,,,,,,,,,,
1561,306.67938868,48.0149976,195.451125,-14.7813055555556,13 01 48.270,-14 46 52.70,J130148.27-144652.7,Q,,,,,,,,,,,,,4.515,2019arXiv190504069S,2019arXiv190504069S,,,-1,0,,,,,,,,,,,,,,,,,
1562,309.68226103,67.40868481,195.456179,4.673173,13 01 49.48,+04 40 23.42,SDSS~J130149.48+044023.4,Q,18.8,22,23.66,20.85,19.43,19.25,19.2,0.57,0.03,0.02,0.02,0.05,4.068,2005AJ....130..367S,2010AJ....139.2360S,,,0.144*,,,,,,,,,,,,,,,,,,
1563,329.05142507,84.50428424,195.468992,22.1700592,13 01 52.56,+22 10 12.21,SDSS~J130152.55+221012.2,Q,21.1,24.4,25.72,24.44,21.08,19.65,19.59,0.46,0.53,0.06,0.06,0.07,4.799,2010AJ....139.2360S,2017A&A...597A..79P,,,0.135*,,,,,,,,,,,,,,,,,,
1564,308.51599877,61.50646782,195.520788,-1.249808,13 02 04.99,-01 14 59.31,SDSS~J130204.98-011459.3,Q,20.6,22.2,24.24,22.2,20.56,20.25,20.11,4.35,0.1,0.03,0.04,0.12,4.11,2012A&A...548A..66P,2017A&A...597A..79P,,,0.155*,,,,,,,,,,,,,,,,,,
1565,57.71001149,87.40968215,195.52785,28.18859,13 02 06.68,+28 11 18.92,SDSS~J130206.68+281118.9,QX,23.7,25.1,25.14,25.09,23.68,21.16,20.34,0.88,0.48,0.34,0.07,0.13,4.87,2017A&A...597A..79P,2017A&A...597A..79P,3XMM J130206.5+281117,,0.127*,,,,,,,,,,,,,,,,,,
1566,310.20277491,68.33717865,195.550175,5.617503,13 02 12.04,+05 37 03.01,SDSS~J130212.04+053703.0,Q,19.3,21.8,23.49,21.39,19.89,19.6,19.57,0.45,0.05,0.02,0.02,0.06,4.063,2005AJ....130..367S,2017A&A...597A..79P,,,0.152*,,,,,,,,,,,,,,,,,,
1567,119.6375765,61.96076237,195.565514,55.0982002,13 02 15.72,+55 05 53.52,SDSS~J130215.72+550553.5,Q,19.8,21.9,24.33,21.88,19.82,19.02,18.78,0.91,0.07,0.03,0.02,0.04,4.458,2017A&A...597A..79P,2017A&A...597A..79P,,,0.136*,,,,,,,,,,,,,,,,,,
1568,308.95723073,63.25389645,195.567212,0.5089291,13 02 16.13,+00 30 32.14,SDSS~J130216.13+003032.1,Q,21,23.1,24.68,23.08,21.03,19.88,19.7,0.84,0.2,0.04,0.03,0.08,4.505,2005AJ....130..367S,2017A&A...597A..79P,,,0.151*,,,,,,,,,,,,,,,,,,
1569,344.43064085,86.24179976,195.590545,24.2872771,13 02 21.73,+24 17 14.20,SDSS~J130221.73+241714.1,Q,19.8,20.2,23.84,21.58,20.37,20.1,20.07,0.67,0.05,0.03,0.03,0.08,4.001,2017A&A...597A..79P,2017A&A...597A..79P,,,0.139*,,,,,,,,,,,,,,,,,,
1570,337.21987125,85.41831186,195.668223,23.3151806,13 02 40.37,+23 18 54.65,SDSS~J130240.37+231854.6,Q,19.5,20.8,25.62,21.4,19.38,19.23,19.19,0.57,0.04,0.02,0.02,0.05,4.271,2010AJ....139.2360S,2017A&A...597A..79P,,,0.131*,,,,,,,,,,,,,,,,,,
1571,330.51053423,83.95567679,195.867843,21.7392521,13 03 28.28,+21 44 21.31,SDSS~J130328.28+214421.3,Q,21.7,24.4,24.03,24.39,21.73,19.95,19.99,0.76,0.47,0.08,0.03,0.1,4.772,2010AJ....139.2360S,2017A&A...597A..79P,,,0.15*,,,,,,,,,,,,,,,,,,
1572,120.49662079,54.75415413,195.885016,62.3168365,13 03 32.40,+62 19 00.61,SDSS~J130332.40+621900.6,Q,21.1,24.4,23.36,24.39,21.12,19.83,19.61,0.55,0.46,0.05,0.03,0.1,4.642,2017A&A...597A..79P,2017A&A...597A..79P,,,0.143*,,,,,,,,,,,,,,,,,,
1573,311.10312529,68.30012108,195.88646,5.6206788,13 03 32.75,+05 37 14.44,SDSS~J130332.75+053714.4,Q,20.6,21.8,24.06,21.81,20.57,20.29,20.65,0.71,0.07,0.03,0.04,0.17,4.093,2017A&A...597A..79P,2017A&A...597A..79P,,,0.145*,,,,,,,,,,,,,,,,,,
1574,115.78954228,71.96444241,195.979697,44.9903232,13 03 55.13,+44 59 25.16,SDSS~J130355.12+445925.1,Q,19.8,21.6,24.7,21.6,20.11,19.99,20.04,0.67,0.05,0.02,0.03,0.08,4.02,2007AJ....134..102S,2017A&A...597A..79P,,,0.137*,,,,,,,,,,,,,,,,,,
1575,311.99944766,67.99619449,196.259503,5.3642038,13 05 02.28,+05 21 51.13,SDSS~J130502.28+052151.1,Q,19,21.4,25.02,20.87,19.25,18.71,18.39,0.72,0.04,0.02,0.02,0.03,4.076,2005AJ....130..367S,2017A&A...597A..79P,,,0.145*,,,,,,,,,,,,,,,,,,
1576,313.13582262,69.31478611,196.472081,6.7298217,13 05 53.30,+06 43 47.36,SDSS~J130553.29+064347.3,Q,19.3,21.4,24.71,21.18,19.81,19.4,19.22,1.38,0.04,0.02,0.03,0.06,4.047,2017A&A...597A..79P,2017A&A...597A..79P,,,0.151*,,,,,,,,,,,,,,,,,,
1577,70.98022924,85.97795686,196.500211,29.5599716,13 06 00.05,+29 33 35.90,SDSS~J130600.05+293335.8,Q,19.6,21.6,23.16,20.91,19.58,19.39,19.32,0.52,0.03,0.03,0.02,0.07,4.082,2007AJ....134..102S,2017A&A...597A..79P,,,0.108*,,,,,,,,,,,,,,,,,,
1578,313.22922194,69.14657788,196.532001,6.5690465,13 06 07.68,+06 34 08.57,SDSS~J130607.68+063408.5,Q,20.1,21.5,23.49,21.53,20.09,19.73,19.68,0.58,0.05,0.02,0.02,0.06,4.063,2017A&A...597A..79P,2017A&A...597A..79P,,,0.138*,,,,,,,,,,,,,,,,,,
1579,312.17787134,66.5481385,196.534417,3.9406389,13 06 08.26,+03 56 26.30,SDSSp~J130608.26+035626.3,QX,23.6,24.6,25.51,24.65,23.68,22.4,19.42,0.7,0.61,0.4,0.23,0.06,5.99,2001AJ....122.2833F,2001AJ....122.2850B,CXO J130608.2+035626,,0.135*,,,,,,,,,,,,,,,,,,
1580,311.83430078,65.23051052,196.580797,2.6163718,13 06 19.39,+02 36 58.94,SDSS~J130619.39+023658.9,Q,21.4,23.9,23.02,23.91,21.42,19.66,19.26,0.41,0.37,0.07,0.03,0.07,4.8,2017A&A...597A..79P,2017A&A...597A..79P,,,0.138*,,,,,,,,,,,,,,,,,,
1581,102.69612123,81.14324838,196.604857,35.3883768,13 06 25.17,+35 23 18.16,SDSS~J130625.16+352318.1,Q,21.6,24,25.03,23.97,21.64,21.82,20.9,0.84,0.28,0.07,0.12,0.18,4.439,2012A&A...548A..66P,2017A&A...597A..79P,,,0.149*,,,,,,,,,,,,,,,,,,
1582,320.50247671,77.36581678,196.779755,15.0321855,13 07 07.14,+15 01 55.87,SDSS~J130707.14+150155.8,Q,20.1,22.4,24.92,22.43,20.14,20.07,19.95,0.83,0.1,0.02,0.03,0.09,4.109,2007AJ....134..102S,2017A&A...597A..79P,,,0.133*,,,,,,,,,,,,,,,,,,
1583,114.51668159,70.77655277,196.843518,46.0904324,13 07 22.44,+46 05 25.56,SDSS~J130722.44+460525.5,Q,20.5,22.2,25.71,22.15,20.48,19.94,20.01,0.68,0.09,0.04,0.03,0.11,4.412,2017A&A...597A..79P,2017A&A...597A..79P,,,0.146*,,,,,,,,,,,,,,,,,,
1584,321.19133886,77.42456108,196.911805,15.1311404,13 07 38.83,+15 07 52.11,SDSS~J130738.83+150752.1,QR,19.8,21,24.68,21,19.75,19.54,19.5,0.91,0.03,0.03,0.03,0.08,4.08,2017A&A...597A..79P,2017A&A...597A..79P,,FIRST J130738.8+150752,3.89,,,,,,,,,,,,,,,,,,"EVN proposal code:EG095, E17C009"
1585,119.68785862,54.15850304,197.025738,62.8646551,13 08 06.18,+62 51 52.76,SDSS~J130806.17+625152.7,Q,19.7,21.9,23.34,22.28,20.48,20.27,20.25,0.58,0.08,0.03,0.04,0.13,4.18,2017A&A...597A..79P,2017A&A...597A..79P,,,0.143*,,,,,,,,,,,,,,,,,,
1586,118.36106177,60.03300183,197.04478,56.946428,13 08 10.75,+56 56 47.14,SDSS~J130810.74+565647.1,Q,19.4,21.8,23.09,21.58,19.51,19.15,18.75,0.44,0.05,0.02,0.02,0.04,4.04,2017A&A...597A..79P,2017A&A...597A..79P,,,0.148*,,,,,,,,,,,,,,,,,,
1587,322.21102309,76.95878053,197.278127,14.7532986,13 09 06.75,+14 45 11.87,SDSS~J130906.75+144511.8,Q,20.6,22.2,25.64,22.21,20.55,20.33,20.46,0.68,0.09,0.04,0.04,0.21,4.116,2014A&A...563A..54P,2017A&A...597A..79P,,,0.137*,,,,,,,,,,,,,,,,,,
1588,325.95418596,79.03179625,197.321376,16.9662475,13 09 17.13,+16 57 58.49,SDSS~J130917.13+165758.4,Q,20.6,22.4,25.49,22.4,20.59,18.95,18.78,0.48,0.08,0.03,0.02,0.04,4.71,2017A&A...597A..79P,2017A&A...597A..79P,,,0.141*,,,,,,,,,,,,,,,,,,
1589,118.12435629,59.40489769,197.419602,57.5527666,13 09 40.70,+57 33 09.96,FIRST~J13096+5733,QRX,19.2,22,23.03,21.48,19.56,19.55,19.52,0.42,0.06,0.02,0.03,0.06,4.281,2002MNRAS.329..221B,2017A&A...597A..79P,CXOX J130940.6+573310,FIRST J130940.6+573310,11.33,,,,,,,,,,,,,,,,,,"EVN proposal code:EG095, E17C009"
1590,117.37090023,61.75329551,197.465905,55.1755628,13 09 51.82,+55 10 32.03,SDSS~J130951.81+551032.0,Q,20.6,23.3,24.64,23.28,20.59,19.58,19.41,0.9,0.22,0.03,0.03,0.05,4.585,2017A&A...597A..79P,2017A&A...597A..79P,,,0.151*,,,,,,,,,,,,,,,,,,
1591,311.40087794,56.45178586,197.554625,-6.66432222222222,13 10 13.11,-06 39 51.56,PS1 J131013.11-063951.56,Q,,,,,,,,,,,,,5.06,2018arXiv181011927Y,2018arXiv181011927Y,,,0.139*,0,,,,,,,,,,,,,,,,,
1592,315.4889933,67.92302734,197.56843,5.511679,13 10 16.42,+05 30 42.04,SDSS~J131016.42+053042.0,Q,21,23.6,24.42,23.61,21.05,20.37,20.01,1.06,0.3,0.04,0.04,0.1,4.51,2012A&A...548A..66P,2017A&A...597A..79P,,,0.139*,,,,,,,,,,,,,,,,,,
1593,315.78251449,68.43121158,197.575478,6.0313964,13 10 18.11,+06 01 53.03,SDSS~J131018.11+060153.0,Q,18.5,20.8,24.79,21.18,19.18,18.93,18.78,1.22,0.04,0.02,0.02,0.04,4.241,2005AJ....130..367S,2017A&A...597A..79P,,,0.149*,,,,,,,,,,,,,,,,,,
1594,309.33613514,44.96055233,197.611111,-17.6747223,13 10 26.67,-17 40 29.00,BR~J1310-1740,Q,19.4,22.7,,,,,,,,,,,4.185,2001MNRAS.322..933S,2001AJ....121.1799P,,,-1,0,,,,,,,,,,,,,,,,,
1595,313.17597782,61.55864116,197.718806,-0.9258979,13 10 52.51,-00 55 33.23,SDSS~J131052.51-005533.2,Q,18.8,21.1,23.32,20.86,18.88,18.83,18.82,0.89,0.03,0.02,0.02,0.04,4.155,2005AJ....130..367S,2017A&A...597A..79P,,,0.191*,,,,,,,,,,,,,,,,,,
1596,13.93389334,85.36229178,197.719792,25.5351889,13 10 52.75,+25 32 06.68,PSO~J197.7198+25.5351,Q,>23.2,>23.3,,,,,,,,,,,5.84,2016ApJS..227...11B,2016ApJS..227...11B,,,0.143*,,,,,,,,,,,,,,,,,,
1597,319.67977143,73.15925053,197.73692,10.9250446,13 10 56.86,+10 55 30.16,SDSS~J131056.86+105530.1,Q,18.6,20.9,24.11,21.01,19,18.34,18.19,1.56,0.04,0.01,0.02,0.03,4.479,2010AJ....139.2360S,2017A&A...597A..79P,,,0.15*,,,,,,,,,,,,,,,,,,
1598,313.11625055,61.08200459,197.76575,-1.4010833,13 11 03.78,-01 24 03.90,MMK~J131103.78-012403.9,QX,20.7,22.1,,,,,,,,,,,4.39,2007ApJ...664..761M,2007ApJ...664..761M,CXOX J131103.7-012402,,0.156*,,,,,,,,,,,,,,,,,,
1599,117.32765796,60.74876208,197.77587,56.1649911,13 11 06.21,+56 09 53.97,SDSS~J131106.20+560953.9,Q,20.1,21.6,24.24,22.02,20.41,20.11,19.92,0.62,0.07,0.03,0.03,0.08,4.212,2005AJ....130..367S,2017A&A...597A..79P,,,0.151*,,,,,,,,,,,,,,,,,,
1600,110.66426448,73.01222794,197.780793,43.6440503,13 11 07.39,+43 38 38.58,SDSS~J131107.39+433838.5,QR,21.6,22.6,26.15,22.63,21.55,21.09,21.15,0.35,0.1,0.06,0.06,0.19,4.014,2017A&A...597A..79P,2017A&A...597A..79P,,FIRST J131107.3+433838,3.12,,,,,,,,,,,,,,,,,,
1601,45.38913609,85.5354482,197.798189,28.0047239,13 11 11.57,+28 00 17.01,SDSS~J131111.56+280017.0,QX,20.4,21.5,23.9,21.76,20.17,19.63,19.53,0.84,0.05,0.03,0.03,0.06,4.185,2010AJ....139.2360S,2017A&A...597A..79P,3XMM J131111.6+280016,,0.154*,,,,,,,,,,,,,,,,,,
1602,348.08589031,83.50396154,197.838855,22.4607472,13 11 21.33,+22 27 38.69,SDSS~J131121.32+222738.6,QR,21.4,24,23.1,23.99,21.42,20.2,19.9,0.44,0.4,0.05,0.04,0.1,4.609,2010AJ....139.2360S,2017A&A...597A..79P,,FIRST J131121.3+222738,6.53,,,,3.6,,,,,1.7,,,,,,,,2016MNRAS.463.3260C,
1603,103.3345144,78.11274222,197.90578,38.236666,13 11 37.39,+38 14 12.00,SDSS~J131137.38+381411.9,Q,20.5,21.9,24.7,21.36,20.06,19.87,19.88,0.53,0.04,0.02,0.03,0.07,4.049,2017A&A...597A..79P,2017A&A...597A..79P,,,0.139*,,,,,,,,,,,,,,,,,,
1604,117.57008649,58.89285764,198.08908,58.0170937,13 12 21.38,+58 01 01.54,SDSS~J131221.37+580101.5,Q,19.8,21.7,25.61,21.72,19.78,19.45,19.35,0.66,0.06,0.02,0.02,0.05,4.282,2005AJ....130..367S,2017A&A...597A..79P,,,0.152*,,,,,,,,,,,,,,,,,,
1605,354.12363981,83.76201781,198.142004,23.1212105,13 12 34.08,+23 07 16.36,SDSS~J131234.08+230716.3,Q,20.8,25.1,24.06,25.06,20.78,19.33,18.99,1.3,0.47,0.04,0.02,0.04,4.891,2010AJ....139.2360S,2017A&A...597A..79P,,,0.144*,,,,,,,,,,,,,,,,,,
1606,115.39671708,64.16448761,198.2641,52.6463291,13 13 03.38,+52 38 46.78,SDSS~J131303.38+523846.7,Q,20.2,22.1,24.74,22.09,20.2,19.69,19.52,0.89,0.06,0.02,0.03,0.06,4.31,2017A&A...597A..79P,2017A&A...597A..79P,,,0.131*,,,,,,,,,,,,,,,,,,
1607,321.18364866,72.67250039,198.304545,10.5770775,13 13 13.09,+10 34 37.48,SDSS~J131313.09+103437.4,Q,19.1,20.7,25.15,21.8,19.85,19.41,19.49,0.87,0.06,0.02,0.03,0.08,4.345,2010AJ....139.2360S,2017A&A...597A..79P,,,0.14*,,,,,,,,,,,,,,,,,,
1608,329.35217506,78.14779278,198.32634,16.4131503,13 13 18.32,+16 24 47.34,SDSS~J131318.32+162447.3,Q,19.2,21.5,24.08,21.42,19.92,19.65,19.45,0.93,0.05,0.02,0.02,0.06,4.247,2010AJ....139.2360S,2017A&A...597A..79P,,,0.136*,,,,,,,,,,,,,,,,,,
1609,309.03388065,36.17293444,198.358583,-26.2893972222222,13 13 26.06,-26 17 21.83,PS1 J131326.06-261721.83,Q,,,,,,,,,,,,,5.54,2018arXiv181011927Y,2018arXiv181011927Y,,,-1,0,,,,,,,,,,,,,,,,,
1610,47.32061189,84.76517802,198.620719,28.3111924,13 14 28.97,+28 18 40.29,SDSS~J131428.97+281840.2,Q,21.3,24.4,23.46,24.38,21.29,19.84,19.62,0.64,0.64,0.05,0.03,0.07,4.821,2010AJ....139.2360S,2017A&A...597A..79P,,,0.136*,,,,,,,,,,,,,,,,,,
1611,46.9908194,84.75328875,198.640792,28.2840556,13 14 33.79,+28 17 02.60,QPQ6~J131433.79+281702.6,Q,20.9,23.1,23.59,23.15,20.96,20.42,20.44,0.65,0.25,0.05,0.05,0.15,4.434,2013ApJ...776..136P,2013ApJ...776..136P,,,0.14*,,,,,,,,,,,,,,,,,,
1612,57.5232082,84.20152744,198.913008,29.410822,13 15 39.12,+29 24 38.96,PSS~J1315+2924B,Q,24.1,0,,,,,,,,,,,4.18,2010ApJ...719.1672H,2010ApJ...719.1672H,,,0.141*,,,,,,,,,,,,,,,,,,
1613,57.52206479,84.19970557,198.915,29.4113889,13 15 39.60,+29 24 41.00,PSS~J1315+2924,Q,19.4,20.5,23.63,21.55,19.74,19.34,19.36,0.84,0.05,0.02,0.02,0.07,4.18,2001ASPC..225...52D,2001ASPC..225...52D,,,0.142*,,,,,,,,,,,,,,,,,,
1614,347.63439007,81.84437876,199.003815,21.2005491,13 16 00.92,+21 12 01.98,SDSS~J131600.91+211201.9,Q,20.6,21.8,25.53,21.78,20.57,20.36,20.68,0.65,0.06,0.04,0.05,0.18,4.044,2014A&A...563A..54P,2017A&A...597A..79P,,,0.141*,,,,,,,,,,,,,,,,,,
1615,323.35983745,72.36084462,199.033917,10.47578,13 16 08.14,+10 28 32.8,DELS J131608.14+102832.8,Q,,,,,,,,,,,,,6.35,2018arXiv181011926W,2018arXiv181011926W,,,0.152*,,,,,,,,,,,,,,,,,,
1616,109.38950056,71.14902873,199.037056,45.3238913,13 16 08.89,+45 19 26.01,SDSS~J131608.89+451926.0,QR,21.6,24.2,24.34,24.17,21.62,21.07,21.34,1.1,0.44,0.09,0.09,0.32,4.275,2017A&A...597A..79P,2017A&A...597A..79P,,FIRST J131608.8+451925,1.43,,,,,,,,,,,,,,,,,,
1617,316.94383451,63.38828752,199.087233,1.1962651,13 16 20.94,+01 11 46.55,SDSS~J131620.93+011146.5,Q,20.7,22.4,23.62,22.36,20.72,20.74,20.51,0.62,0.11,0.04,0.06,0.19,4.058,2012A&A...548A..66P,2017A&A...597A..79P,,,0.11*,,,,,,,,,,,,,,,,,,
1618,116.04491786,59.82445377,199.206928,56.9630068,13 16 49.66,+56 57 46.82,SDSS~J131649.66+565746.8,Q,21,22.8,24.5,22.81,20.97,19.93,19.85,0.96,0.14,0.04,0.03,0.09,4.592,2005AJ....130..367S,2017A&A...597A..79P,,,0.141*,,,,,,,,,,,,,,,,,,
1619,37.84531252,84.26652008,199.30074,27.4721808,13 17 12.18,+27 28 19.85,SDSS~J131712.17+272819.8,Q,21.3,23.2,23.65,23.24,21.27,20.11,19.92,0.53,0.19,0.05,0.03,0.09,4.63,2010AJ....139.2360S,2017A&A...597A..79P,,,0.147*,,,,,,,,,,,,,,,,,,
1620,315.78691254,59.56993655,199.336583,-2.653611,13 17 20.78,-02 39 13.0,J131720.78-023913.0,Q,22.2,0,24.54,24.42,22.29,20.88,20.15,1.03,0.58,0.17,0.07,0.14,5.25,2017AJ....153..184Y,2017AJ....153..184Y,,,0.15*,,,,,,,,,,,,,,,,,,
