	qsoName,	qsoID,	ra,	dec,	filterID,	aperMag3AverAB,	aperMag3Err,	ppErrBits
            PSOJ135.8704-13.8336,                 140,    +135.8704568,     -13.8336863,   3,    +21.093433,     +0.201865,          0
            PSOJ135.8704-13.8336,                 140,    +135.8704568,     -13.8336863,   5,    +20.908796,     +0.385181,          0
               SHELLQsJ0905+0300,                 141,    +136.4360416,      +3.0163333,   1,    +23.808695,     +0.538732,    4194432
               SHELLQsJ0905+0300,                 141,    +136.4360416,      +3.0163333,   2, -9.999995E008, -9.999995E008,    4194432
               SHELLQsJ0905+0300,                 141,    +136.4360416,      +3.0163333,   3,    +22.184202,     +0.466389,          0
               SHELLQsJ0905+0300,                 141,    +136.4360416,      +3.0163333,   4,    +21.364850,     +0.311837,          0
               SHELLQsJ0905+0300,                 141,    +136.4360416,      +3.0163333,   5,    +21.950424,     +0.544996,          0
               SHELLQsJ0911+0152,                 144,    +137.8094583,      +1.8720556,   1, -9.999995E008, -9.999995E008,          0
               SHELLQsJ0911+0152,                 144,    +137.8094583,      +1.8720556,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ0911+0152,                 144,    +137.8094583,      +1.8720556,   3, -9.999995E008, -9.999995E008,          0
               SHELLQsJ0911+0152,                 144,    +137.8094583,      +1.8720556,   4,    +24.280487,     +1.662960,          0
               SHELLQsJ0911+0152,                 144,    +137.8094583,      +1.8720556,   5, -9.999995E008, -9.999995E008,          0
               SHELLQsJ0918+0139,                 148,    +139.6382083,      +1.6564722,   1,    +23.816961,     +0.259667,          0
               SHELLQsJ0918+0139,                 148,    +139.6382083,      +1.6564722,   2,    +23.138477,     +0.305226,          0
               SHELLQsJ0918+0139,                 148,    +139.6382083,      +1.6564722,   3,    +23.151083,     +0.670264,          0
               SHELLQsJ0921+0007,                 149,    +140.3356667,      +0.1230278,   1,    +22.136747,     +0.094886,          0
               SHELLQsJ0921+0007,                 149,    +140.3356667,      +0.1230278,   2,    +21.293150,     +0.100149,          0
               SHELLQsJ0921+0007,                 149,    +140.3356667,      +0.1230278,   3,    +21.091438,     +0.123516,          0
               SHELLQsJ0921+0007,                 149,    +140.3356667,      +0.1230278,   5,    +20.394896,     +0.103077,          0
                  SDUVJ0935-0207,                 155,    +143.8471250,      -2.1317778,   2,    +20.063116,     +0.057744,          0
                  SDUVJ0935-0207,                 155,    +143.8471250,      -2.1317778,   3,    +20.014874,     +0.074199,          0
                  SDUVJ0935-0207,                 155,    +143.8471250,      -2.1317778,   4,    +19.854254,     +0.120992,          0
                  SDUVJ0935-0207,                 155,    +143.8471250,      -2.1317778,   5,    +19.809307,     +0.201194,          0
                  SDSSJ0959+0227,                 162,    +149.7837500,      +2.4520444,   2,    +24.201115,     +0.055539,          0
                  SDSSJ0959+0227,                 162,    +149.7837500,      +2.4520444,   3,    +24.178822,     +0.073188,          0
                  SDSSJ0959+0227,                 162,    +149.7837500,      +2.4520444,   4,    +23.631876,     +0.063330,          0
                  SDSSJ0959+0227,                 162,    +149.7837500,      +2.4520444,   5,    +23.443642,     +0.083984,          0
                  SDSSJ0959+0227,                 162,    +149.7837500,      +2.4520444,   9,    +24.570498,     +0.308642,          0
                  SDSSJ1000+0234,                 164,    +150.2145833,      +2.5826333,   2,    +26.352722,     +0.331073,          0
                  SDSSJ1000+0234,                 164,    +150.2145833,      +2.5826333,   3,    +26.977552,     +0.627560,          0
                  SDSSJ1000+0234,                 164,    +150.2145833,      +2.5826333,   4,    +29.001846,     +7.585392,          0
                  SDSSJ1000+0234,                 164,    +150.2145833,      +2.5826333,   5,    +26.540852,     +1.128015,          0
                  SDSSJ1000+0234,                 164,    +150.2145833,      +2.5826333,   9, -9.999995E008, -9.999995E008,          0
            PSOJ157.9070-02.6599,                 173,    +157.9070364,      -2.6599073,   1,    +20.189318,     +0.020801,          0
            PSOJ157.9070-02.6599,                 173,    +157.9070364,      -2.6599073,   2,    +20.243145,     +0.039861,          0
            PSOJ157.9070-02.6599,                 173,    +157.9070364,      -2.6599073,   3,    +20.263027,     +0.033885,          0
            PSOJ157.9070-02.6599,                 173,    +157.9070364,      -2.6599073,   4,    +20.091074,     +0.070917,          0
            PSOJ157.9070-02.6599,                 173,    +157.9070364,      -2.6599073,   5,    +19.824768,     +0.060083,          0
          ATLASJ158.6938-14.4211,                 176,    +158.6938000,     -14.4211000,   2,    +19.276260,     +0.052355,          0
          ATLASJ158.6938-14.4211,                 176,    +158.6938000,     -14.4211000,   3,    +19.272652,     +0.059964,          0
          ATLASJ158.6938-14.4211,                 176,    +158.6938000,     -14.4211000,   4,    +19.188805,     +0.077283,          0
          ATLASJ158.6938-14.4211,                 176,    +158.6938000,     -14.4211000,   5,    +18.679567,     +0.071054,          0
            PSOJ159.2257-02.5438,                 177,    +159.2257910,      -2.5438734,   1,    +20.234707,     +0.019136,          0
            PSOJ159.2257-02.5438,                 177,    +159.2257910,      -2.5438734,   3,    +20.087746,     +0.029456,          0
            PSOJ159.2257-02.5438,                 177,    +159.2257910,      -2.5438734,   4,    +19.947777,     +0.047509,          0
            PSOJ159.2257-02.5438,                 177,    +159.2257910,      -2.5438734,   5,    +19.567760,     +0.045443,          0
                  SDSSJ1040-1155,                 178,    +160.2025000,     -11.9306111,   2,    +21.972998,     +0.419943,          0
                  SDSSJ1040-1155,                 178,    +160.2025000,     -11.9306111,   3,    +21.590462,     +0.400756,          0
                  SDSSJ1040-1155,                 178,    +160.2025000,     -11.9306111,   4,    +22.148300,     +1.176629,          0
                  SDSSJ1040-1155,                 178,    +160.2025000,     -11.9306111,   5,    +20.490602,     +0.635070,          0
                  SDSSJ1044-0125,                 180,    +161.1376700,      -1.4172777,   1,    +19.315666,     +0.008164,          0
                  SDSSJ1044-0125,                 180,    +161.1376700,      -1.4172777,   2,    +19.301428,     +0.015669,          0
                  SDSSJ1044-0125,                 180,    +161.1376700,      -1.4172777,   3,    +19.144167,     +0.009747,          0
                  SDSSJ1044-0125,                 180,    +161.1376700,      -1.4172777,   4,    +19.082062,     +0.014863,          0
                  SDSSJ1044-0125,                 180,    +161.1376700,      -1.4172777,   5,    +18.879965,     +0.022498,          0
                  DELSJ1048-0109,                 181,    +162.0829167,      -1.1611694,   1,    +20.257017,     +0.016021,          0
                  DELSJ1048-0109,                 181,    +162.0829167,      -1.1611694,   2,    +19.940233,     +0.024917,          0
                  DELSJ1048-0109,                 181,    +162.0829167,      -1.1611694,   3,    +19.521269,     +0.019117,          0
                  DELSJ1048-0109,                 181,    +162.0829167,      -1.1611694,   4,    +19.163494,     +0.026411,          0
                  DELSJ1048-0109,                 181,    +162.0829167,      -1.1611694,   5,    +18.885937,     +0.024254,          0
                 CFHQSJ1059-0906,                 186,    +164.8692000,      -9.1056666,   2,    +21.699652,     +0.319767,          0
                 CFHQSJ1059-0906,                 186,    +164.8692000,      -9.1056666,   3,    +20.345180,     +0.103771,          0
                 CFHQSJ1059-0906,                 186,    +164.8692000,      -9.1056666,   4,    +21.734686,     +0.581143,          0
                 CFHQSJ1059-0906,                 186,    +164.8692000,      -9.1056666,   5,    +20.833149,     +0.365261,          0
            PSOJ167.6415-13.4960,                 189,    +167.6415660,     -13.4959995,   2,    +20.890833,     +0.144198,          0
            PSOJ167.6415-13.4960,                 189,    +167.6415660,     -13.4959995,   3,    +20.589470,     +0.123343,          0
            PSOJ167.6415-13.4960,                 189,    +167.6415660,     -13.4959995,   4,    +21.728682,     +0.523225,          0
            PSOJ167.6415-13.4960,                 189,    +167.6415660,     -13.4959995,   5,    +20.227541,     +0.197926,          0
                  SDSSJ1123-0044,                 193,    +170.7964583,      -0.7385111,   4,    +19.928110,     +0.053704,          0
                  SDSSJ1123-0044,                 193,    +170.7964583,      -0.7385111,   5,    +19.630669,     +0.049883,          0
            PSOJ174.7920-12.2845,                 202,    +174.7920407,     -12.2845492,   2,    +20.537693,     +0.103293,          0
            PSOJ174.7920-12.2845,                 202,    +174.7920407,     -12.2845492,   3,    +20.198420,     +0.087111,          0
            PSOJ174.7920-12.2845,                 202,    +174.7920407,     -12.2845492,   4,    +20.397346,     +0.159558,          0
            PSOJ174.7920-12.2845,                 202,    +174.7920407,     -12.2845492,   5,    +19.636200,     +0.111474,          0
            PSOJ175.4091-20.2654,                 203,    +175.4091843,     -20.2654580,   2,    +20.199057,     +0.059542,          0
            PSOJ175.4091-20.2654,                 203,    +175.4091843,     -20.2654580,   3,    +19.941484,     +0.078015,          0
            PSOJ175.4091-20.2654,                 203,    +175.4091843,     -20.2654580,   5,    +19.645262,     +0.132747,          0
               SHELLQsJ1146-0154,                 205,    +176.6360833,      -1.9106389,   1,    +23.197163,     +0.308131,          0
               SHELLQsJ1146-0154,                 205,    +176.6360833,      -1.9106389,   3,    +22.302336,     +0.415949,          0
               SHELLQsJ1146-0154,                 205,    +176.6360833,      -1.9106389,   4, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146-0154,                 205,    +176.6360833,      -1.9106389,   5,    +23.065165,     +0.992367,          0
               SHELLQsJ1146+0124,                 206,    +176.7017500,      +1.4055833,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146+0124,                 206,    +176.7017500,      +1.4055833,   3,    +22.503328,     +0.314985,          0
               SHELLQsJ1146+0124,                 206,    +176.7017500,      +1.4055833,   4, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   1, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   2,    +25.274221,     +4.185306,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   3,    +23.456490,     +0.619389,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   4,    +22.319937,     +0.585418,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   5,    +22.693718,     +0.630852,          0
                  SDUVJ1147-0109,                 209,    +176.7767083,      -1.1661667,   1,    +19.324484,     +0.008875,          0
                  SDUVJ1147-0109,                 209,    +176.7767083,      -1.1661667,   3,    +18.954493,     +0.020317,          0
                  SDUVJ1147-0109,                 209,    +176.7767083,      -1.1661667,   4,    +18.815884,     +0.018021,          0
                  SDUVJ1147-0109,                 209,    +176.7767083,      -1.1661667,   5,    +18.851719,     +0.023860,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   1,    +21.796130,     +0.060810,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   2,    +21.332718,     +0.065975,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   3,    +21.550240,     +0.086432,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   4,    +21.306458,     +0.240560,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   5,    +21.149403,     +0.158981,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   1,    +22.154480,     +0.078813,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   2,    +21.713463,     +0.099973,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   3,    +21.494259,     +0.096383,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   4,    +21.517618,     +0.204196,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   5,    +21.225876,     +0.324321,          0
            PSOJ178.5594-12.1881,                 217,    +178.5594134,     -12.1881893,   2,    +21.195917,     +0.201809,          0
            PSOJ178.5594-12.1881,                 217,    +178.5594134,     -12.1881893,   3,    +20.340350,     +0.102135,          0
            PSOJ178.5594-12.1881,                 217,    +178.5594134,     -12.1881893,   4,    +20.422703,     +0.224435,          0
            PSOJ178.5594-12.1881,                 217,    +178.5594134,     -12.1881893,   5,    +20.269688,     +0.213888,          0
               SHELLQsJ1201+0133,                 221,    +180.2625833,      +1.5656667,   3,    +23.767183,     +1.375316,          0
               SHELLQsJ1201+0133,                 221,    +180.2625833,      +1.5656667,   4,    +22.501091,     +0.497062,          0
               SHELLQsJ1201+0133,                 221,    +180.2625833,      +1.5656667,   5,    +22.405018,     +0.571125,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   1,    +24.148207,     +0.468203,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   2,    +24.750750,     +1.333356,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   3,    +25.155264,     +2.754747,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   4,    +23.040556,     +0.850859,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   5,    +24.195879,     +2.527339,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   1,    +19.133009,     +0.005591,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   2,    +19.064495,     +0.010367,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   3,    +19.018606,     +0.011244,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   4,    +18.807144,     +0.024450,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   5,    +18.773250,     +0.026686,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   1, -9.999995E008, -9.999995E008,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   2,    +22.828060,     +0.207626,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   3,    +22.137585,     +0.131521,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   4,    +21.540363,     +0.173453,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   5,    +20.768347,     +0.103843,          0
                   HSCJ1207-0005,                 227,    +181.9755833,      -0.0981389,   1,    +23.791240,     +0.380267,          0
                   HSCJ1207-0005,                 227,    +181.9755833,      -0.0981389,   2,    +24.928637,     +2.326866,          0
                   HSCJ1207-0005,                 227,    +181.9755833,      -0.0981389,   3, -9.999995E008, -9.999995E008,          0
                   HSCJ1207-0005,                 227,    +181.9755833,      -0.0981389,   5, -9.999995E008, -9.999995E008,          0
                  SDSSJ1208+0010,                 228,    +182.0992500,      +0.1743611,   1,    +20.421633,     +0.020739,          0
                  SDSSJ1208+0010,                 228,    +182.0992500,      +0.1743611,   2,    +20.340164,     +0.043190,          0
                  SDSSJ1208+0010,                 228,    +182.0992500,      +0.1743611,   3,    +20.347600,     +0.046886,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   1,    +22.548325,     +0.116124,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   2,    +22.275873,     +0.171708,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   3,    +21.939049,     +0.175466,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   4,    +22.758312,     +1.254496,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   5,    +21.415450,     +0.199671,          0
               SHELLQsJ1209-0006,                 231,    +182.3499583,      -0.1129167,   1,    +24.842545,     +0.837997,          0
               SHELLQsJ1209-0006,                 231,    +182.3499583,      -0.1129167,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1209-0006,                 231,    +182.3499583,      -0.1129167,   3,    +23.802135,     +0.749336,          0
               SHELLQsJ1209-0006,                 231,    +182.3499583,      -0.1129167,   5, -9.999995E008, -9.999995E008,          0
            PSOJ183.2991-12.7676,                 234,    +183.2991900,     -12.7676240,   2,    +19.229220,     +0.028639,          0
            PSOJ183.2991-12.7676,                 234,    +183.2991900,     -12.7676240,   3,    +19.074205,     +0.026165,          0
            PSOJ183.2991-12.7676,                 234,    +183.2991900,     -12.7676240,   4,    +19.102676,     +0.035047,          0
            PSOJ183.2991-12.7676,                 234,    +183.2991900,     -12.7676240,   5,    +19.099407,     +0.066338,          0
                   VIKJ1215+0023,                 235,    +183.8202986,      +0.3901834,   3,    +21.262245,     +0.088206,          0
                   VIKJ1215+0023,                 235,    +183.8202986,      +0.3901834,   4,    +21.250792,     +0.171275,          0
                   VIKJ1215+0023,                 235,    +183.8202986,      +0.3901834,   5,    +20.979567,     +0.193897,          0
            PSOJ184.3389+01.5284,                 236,    +184.3389334,      +1.5284636,   1,    +21.084806,     +0.030585,          0
            PSOJ184.3389+01.5284,                 236,    +184.3389334,      +1.5284636,   2,    +21.215963,     +0.077853,          0
            PSOJ184.3389+01.5284,                 236,    +184.3389334,      +1.5284636,   3,    +21.105286,     +0.104305,          0
            PSOJ184.3389+01.5284,                 236,    +184.3389334,      +1.5284636,   4,    +21.081915,     +0.120037,          0
            PSOJ184.3389+01.5284,                 236,    +184.3389334,      +1.5284636,   5,    +20.711756,     +0.119477,          0
               SHELLQsJ1219+0050,                 237,    +184.7722500,      +0.8437500,   3,    +22.070265,     +0.327022,          0
            PSOJ187.1047-02.5609,                 240,    +187.1047900,      -2.5609033,   1,    +21.023653,     +0.034033,          0
            PSOJ187.1047-02.5609,                 240,    +187.1047900,      -2.5609033,   2,    +20.911974,     +0.057443,          0
            PSOJ187.1047-02.5609,                 240,    +187.1047900,      -2.5609033,   3,    +20.879326,     +0.054668,          0
            PSOJ187.1047-02.5609,                 240,    +187.1047900,      -2.5609033,   4,    +20.678259,     +0.102424,          0
            PSOJ187.1047-02.5609,                 240,    +187.1047900,      -2.5609033,   5,    +20.425650,     +0.099245,          0
                  SDSSJ1233+0622,                 242,    +188.3894733,      +6.3761650,   3,    +19.734686,     +0.023658,         64
                  SDSSJ1233+0622,                 242,    +188.3894733,      +6.3761650,   5,    +19.198687,     +0.021144,         64
                  SDSSJ1306+0356,                 249,    +196.5344701,      +3.9406556,   1,    +19.531744,     +0.014035,        128
                  SDSSJ1306+0356,                 249,    +196.5344701,      +3.9406556,   2,    +20.036955,     +0.044328,        128
                  SDSSJ1306+0356,                 249,    +196.5344701,      +3.9406556,   3,    +19.682003,     +0.040690,        128
                  SDSSJ1306+0356,                 249,    +196.5344701,      +3.9406556,   4,    +19.622608,     +0.054243,        128
                  SDSSJ1306+0356,                 249,    +196.5344701,      +3.9406556,   5,    +19.362782,     +0.049320,        128
                  SDUVJ1317-0239,                 251,    +199.3365833,      -2.6536111,   1,    +20.770355,     +0.025432,          0
                  SDUVJ1317-0239,                 251,    +199.3365833,      -2.6536111,   2,    +20.563093,     +0.039474,          0
                  SDUVJ1317-0239,                 251,    +199.3365833,      -2.6536111,   3,    +20.529652,     +0.043454,          0
                  SDUVJ1317-0239,                 251,    +199.3365833,      -2.6536111,   4,    +20.217043,     +0.073094,          0
                  SDUVJ1317-0239,                 251,    +199.3365833,      -2.6536111,   5,    +20.284445,     +0.088819,          0
                  SDUVJ1335-0328,                 257,    +203.9843333,      -3.4772778,   1,    +18.814646,     +0.005495,          0
                  SDUVJ1335-0328,                 257,    +203.9843333,      -3.4772778,   2,    +18.608050,     +0.008496,          0
                  SDUVJ1335-0328,                 257,    +203.9843333,      -3.4772778,   3,    +18.635723,     +0.008632,          0
                  SDUVJ1335-0328,                 257,    +203.9843333,      -3.4772778,   4,    +18.537205,     +0.016918,          0
                  SDUVJ1335-0328,                 257,    +203.9843333,      -3.4772778,   5,    +18.324743,     +0.015248,          0
            PSOJ209.2058-26.7083,                 265,    +209.2058560,     -26.7083970,   2,    +19.422857,     +0.027349,          0
            PSOJ209.2058-26.7083,                 265,    +209.2058560,     -26.7083970,   3,    +19.435356,     +0.041334,          0
            PSOJ209.2058-26.7083,                 265,    +209.2058560,     -26.7083970,   5,    +19.152845,     +0.074785,          0
               SHELLQsJ1400-0011,                 267,    +210.1199583,      -0.1976389,   1,    +24.170992,     +0.632566,          0
               SHELLQsJ1400-0011,                 267,    +210.1199583,      -0.1976389,   2,    +23.678091,     +0.739849,          0
               SHELLQsJ1400-0011,                 267,    +210.1199583,      -0.1976389,   3,    +22.347992,     +0.287432,        128
               SHELLQsJ1400-0011,                 267,    +210.1199583,      -0.1976389,   4, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1400-0011,                 267,    +210.1199583,      -0.1976389,   5,    +23.530487,     +3.408934,          0
               SHELLQsJ1400-0125,                 268,    +210.1249583,      -1.4225000,   1,    +23.441216,     +0.270766,          0
               SHELLQsJ1400-0125,                 268,    +210.1249583,      -1.4225000,   2,    +22.783562,     +0.300766,          0
               SHELLQsJ1400-0125,                 268,    +210.1249583,      -1.4225000,   3,    +22.696913,     +0.298625,          0
               SHELLQsJ1400-0125,                 268,    +210.1249583,      -1.4225000,   4,    +22.268663,     +0.399633,          0
               SHELLQsJ1400-0125,                 268,    +210.1249583,      -1.4225000,   5,    +22.117924,     +0.415930,          0
            PSOJ210.8722-12.0094,                 272,    +210.8722200,     -12.0094820,   2,    +20.707478,     +0.122577,          0
            PSOJ210.8722-12.0094,                 272,    +210.8722200,     -12.0094820,   3,    +20.341219,     +0.099995,          0
            PSOJ210.8722-12.0094,                 272,    +210.8722200,     -12.0094820,   4,    +20.680164,     +0.257293,          0
            PSOJ210.8722-12.0094,                 272,    +210.8722200,     -12.0094820,   5,    +21.335703,     +0.498425,          0
               SHELLQsJ1406-0116,                 273,    +211.6213333,      -1.2697778,   1,    +23.058815,     +0.126100,          0
               SHELLQsJ1406-0116,                 273,    +211.6213333,      -1.2697778,   2,    +22.097008,     +0.108694,          0
               SHELLQsJ1406-0116,                 273,    +211.6213333,      -1.2697778,   3,    +21.813728,     +0.097828,          0
               SHELLQsJ1406-0116,                 273,    +211.6213333,      -1.2697778,   4,    +21.931944,     +0.234002,          0
               SHELLQsJ1406-0116,                 273,    +211.6213333,      -1.2697778,   5,    +21.775295,     +0.221697,          0
               SHELLQsJ1406-0144,                 274,    +211.6953333,      -1.7340556,   1,    +23.895275,     +0.332082,          0
               SHELLQsJ1406-0144,                 274,    +211.6953333,      -1.7340556,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1406-0144,                 274,    +211.6953333,      -1.7340556,   3,    +22.671343,     +0.260375,          0
               SHELLQsJ1406-0144,                 274,    +211.6953333,      -1.7340556,   4,    +22.599718,     +0.510522,          0
               SHELLQsJ1406-0144,                 274,    +211.6953333,      -1.7340556,   5,    +22.601050,     +0.624952,          0
            PSOJ212.2974-15.9865,                 276,    +212.2974337,     -15.9865717,   2,    +22.230370,     +0.658685,       4096
            PSOJ212.2974-15.9865,                 276,    +212.2974337,     -15.9865717,   3,    +20.634247,     +0.186165,       4096
            PSOJ212.2974-15.9865,                 276,    +212.2974337,     -15.9865717,   4,    +21.290306,     +0.443147,       4096
            PSOJ212.2974-15.9865,                 276,    +212.2974337,     -15.9865717,   5,    +20.525879,     +0.306337,       4096
            PSOJ213.3629-22.5617,                 278,    +213.3629900,     -22.5617370,   2,    +19.714493,     +0.042984,          0
            PSOJ213.3629-22.5617,                 278,    +213.3629900,     -22.5617370,   3,    +19.805607,     +0.064570,          0
            PSOJ213.3629-22.5617,                 278,    +213.3629900,     -22.5617370,   5,    +19.377697,     +0.094756,          0
               SHELLQsJ1414+0130,                 281,    +213.6647500,      +1.5101389,   1,    +22.747997,     +0.134708,          0
               SHELLQsJ1414+0130,                 281,    +213.6647500,      +1.5101389,   2,    +23.111073,     +0.391474,          0
               SHELLQsJ1414+0130,                 281,    +213.6647500,      +1.5101389,   3,    +23.938908,     +0.959899,          0
               SHELLQsJ1414+0130,                 281,    +213.6647500,      +1.5101389,   4,    +24.082365,     +3.044509,          0
               SHELLQsJ1414+0130,                 281,    +213.6647500,      +1.5101389,   5,    +23.817812,     +2.426976,          0
            PSOJ213.7329-13.4803,                 283,    +213.7329225,     -13.4803543,   2,    +20.664387,     +0.121977,          0
            PSOJ213.7329-13.4803,                 283,    +213.7329225,     -13.4803543,   3,    +21.008108,     +0.184276,          0
            PSOJ213.7329-13.4803,                 283,    +213.7329225,     -13.4803543,   4,    +20.501348,     +0.159537,          0
            PSOJ213.7329-13.4803,                 283,    +213.7329225,     -13.4803543,   5,    +20.296380,     +0.174488,          0
               SHELLQsJ1416+0015,                 284,    +214.0529583,      +0.2628333,   1, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1416+0015,                 284,    +214.0529583,      +0.2628333,   2,    +24.153380,     +1.237753,          0
               SHELLQsJ1416+0015,                 284,    +214.0529583,      +0.2628333,   3,    +24.134789,     +1.139895,          0
               SHELLQsJ1416+0147,                 285,    +214.2208750,      +1.7839444,   1,    +23.556990,     +0.271175,          0
               SHELLQsJ1416+0147,                 285,    +214.2208750,      +1.7839444,   2,    +23.872486,     +0.752955,          0
               SHELLQsJ1416+0147,                 285,    +214.2208750,      +1.7839444,   3,    +23.241665,     +0.487681,          0
               SHELLQsJ1416+0147,                 285,    +214.2208750,      +1.7839444,   4,    +22.318913,     +0.502502,          0
               SHELLQsJ1416+0147,                 285,    +214.2208750,      +1.7839444,   5, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1417+0117,                 286,    +214.3694583,      +1.2867778,   1,    +24.400713,     +0.589144,          0
               SHELLQsJ1417+0117,                 286,    +214.3694583,      +1.2867778,   2,    +23.460182,     +0.512464,          0
               SHELLQsJ1417+0117,                 286,    +214.3694583,      +1.2867778,   3,    +23.717840,     +0.739754,          0
               SHELLQsJ1417+0117,                 286,    +214.3694583,      +1.2867778,   4,    +21.909260,     +0.326018,          0
               SHELLQsJ1417+0117,                 286,    +214.3694583,      +1.2867778,   5, -9.999995E008, -9.999995E008,          0
            PSOJ215.1514-16.0417,                 288,    +215.1514300,     -16.0417350,   2,    +19.242401,     +0.031551,          0
            PSOJ215.1514-16.0417,                 288,    +215.1514300,     -16.0417350,   3,    +18.822090,     +0.023106,          0
            PSOJ215.1514-16.0417,                 288,    +215.1514300,     -16.0417350,   4,    +18.681084,     +0.030970,          0
            PSOJ215.1514-16.0417,                 288,    +215.1514300,     -16.0417350,   5,    +18.629915,     +0.042247,          0
               SHELLQsJ1422+0011,                 289,    +215.5009583,      +0.1841667,   1,    +24.589624,     +0.877529,          0
               SHELLQsJ1422+0011,                 289,    +215.5009583,      +0.1841667,   3,    +22.657896,     +0.511949,          0
               SHELLQsJ1422+0011,                 289,    +215.5009583,      +0.1841667,   5,    +25.772602,    +10.340748,          0
               SHELLQsJ1423-0018,                 291,    +215.8821250,      -0.3025278,   1,    +24.127552,     +0.500189,          0
               SHELLQsJ1423-0018,                 291,    +215.8821250,      -0.3025278,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1423-0018,                 291,    +215.8821250,      -0.3025278,   3,    +24.847166,     +2.297304,          0
               SHELLQsJ1423-0018,                 291,    +215.8821250,      -0.3025278,   4,    +23.489828,     +1.800622,          0
               SHELLQsJ1423-0018,                 291,    +215.8821250,      -0.3025278,   5,    +23.824080,     +2.429214,          0
               SHELLQsJ1425-0015,                 293,    +216.3238333,      -0.2613611,   1,    +22.893316,     +0.155353,          0
               SHELLQsJ1425-0015,                 293,    +216.3238333,      -0.2613611,   2,    +23.861448,     +0.815974,          0
               SHELLQsJ1425-0015,                 293,    +216.3238333,      -0.2613611,   3,    +23.454735,     +0.673543,          0
               SHELLQsJ1425-0015,                 293,    +216.3238333,      -0.2613611,   4,    +23.872295,     +2.153537,          0
               SHELLQsJ1425-0015,                 293,    +216.3238333,      -0.2613611,   5,    +22.116323,     +0.469411,          0
                 FIRSTJ1427+3312,                 295,    +216.9107900,     +33.2116660,  10, -1.999999E009, -9.999995E008,          0
            PSOJ217.0891-16.0453,                 296,    +217.0891328,     -16.0453608,   2,    +20.020273,     +0.054545,          0
            PSOJ217.0891-16.0453,                 296,    +217.0891328,     -16.0453608,   3,    +19.714058,     +0.046124,          0
            PSOJ217.0891-16.0453,                 296,    +217.0891328,     -16.0453608,   4,    +19.729218,     +0.065423,          0
