#
# Results of Query: Database WSERV1000v20181217 04/02/19 16:28, 938 result rows
# Results of Query: Database VSERV1000v20181217 04/02/19 16:29, 731 result rows
#
# SELECT qso.qsoName,qso.qsoID,qso.ra,qso.dec,aver.filterID,
# (aver.aperMag3+f.VegaToAB) as aperMag3AverAB,aver.aperMag3Err,
# aver.ppErrBits   FROM finalQsoCatalogue as qso, 
# MapApertureIDshighzQsoMap as ma, wserv1000MapRemeasAver as aver, 
# Filter as f,  (SELECT distinct combiCatID FROM MapProvenance WHERE 
# avSetupID=0) as mapAvSetup   WHERE qso.qsoID=ma.objectID and 
# ma.apertureID=aver.apertureID and 
# aver.catalogueID=mapAvSetup.combiCatID and  f.filterID=aver.filterID  
# ORDER BY qso.qsoID,aver.filterID
# 
#
# qsoName,qsoID,ra,dec,filterID,aperMag3AverAB,aperMag3Err,ppErrBits
                  ULASJ1120+0641,                 191,    +170.0061600,      +6.6900833,   4,    +20.156404,     +0.048322,          0
                  ULASJ1120+0641,                 191,    +170.0061600,      +6.6900833,   5,    +19.613373,     +0.039563,          0
                  SDSSJ1122+1342,                 192,    +170.7085131,     +13.7101246,   2,    +20.613530,     +0.115160,          0
                  SDSSJ1122+1342,                 192,    +170.7085131,     +13.7101246,   3,    +21.058212,     +0.072570,          0
                  SDSSJ1122+1342,                 192,    +170.7085131,     +13.7101246,   4,    +20.691220,     +0.043901,          0
                  SDSSJ1122+1342,                 192,    +170.7085131,     +13.7101246,   5,    +20.494707,     +0.037514,          0
                  SDSSJ1123-0044,                 193,    +170.7964583,      -0.7385111,   2,    +20.514988,     +0.072420,          0
                  SDSSJ1123-0044,                 193,    +170.7964583,      -0.7385111,   3,    +20.013638,     +0.070278,          0
                  SDSSJ1123-0044,                 193,    +170.7964583,      -0.7385111,   4,    +20.203108,     +0.128785,          0
                  SDSSJ1123-0044,                 193,    +170.7964583,      -0.7385111,   5,    +20.221280,     +0.207115,          0
                  SDSSJ1125+4448,                 194,    +171.3171439,     +44.8124751,   3,    +19.442709,     +0.071113,          0
                  SDSSJ1126+1734,                 195,    +171.6582060,     +17.5829312,   3,    +19.553770,     +0.066526,          0
            PSOJ172.1770+26.8866,                 196,    +172.1770011,     +26.8866654,   3,    +20.403738,     +0.119795,          0
                  SDSSJ1128+5759,                 197,    +172.2410328,     +57.9860676,   3,    +19.117090,     +0.045512,          0
                  SDSSJ1132+1209,                 198,    +173.1937500,     +12.1504722,   2,    +19.362083,     +0.045159,          0
                  SDSSJ1132+1209,                 198,    +173.1937500,     +12.1504722,   3,    +19.179203,     +0.039516,          0
                  SDSSJ1132+1209,                 198,    +173.1937500,     +12.1504722,   4,    +18.941948,     +0.031542,          0
                  SDSSJ1132+1209,                 198,    +173.1937500,     +12.1504722,   5,    +18.980188,     +0.054887,          0
                  SDUVJ1133+1603,                 199,    +173.2865833,     +16.0654722,   2,    +19.705952,     +0.053179,          0
                  SDUVJ1133+1603,                 199,    +173.2865833,     +16.0654722,   3,    +19.798700,     +0.062335,          0
                  SDUVJ1133+1603,                 199,    +173.2865833,     +16.0654722,   4,    +19.628792,     +0.073883,          0
                  SDUVJ1133+1603,                 199,    +173.2865833,     +16.0654722,   5,    +19.471760,     +0.077683,          0
                  SDUVJ1134+0828,                 200,    +173.5592917,      +8.4814722,   2,    +20.230871,     +0.047087,          0
                  SDUVJ1134+0828,                 200,    +173.5592917,      +8.4814722,   3,    +20.300270,     +0.055902,          0
                  SDUVJ1134+0828,                 200,    +173.5592917,      +8.4814722,   4,    +19.919317,     +0.063958,          0
                  SDUVJ1134+0828,                 200,    +173.5592917,      +8.4814722,   5,    +19.758795,     +0.062889,          0
                  SDSSJ1137+3549,                 201,    +174.3238678,     +35.8324586,   3,    +19.397602,     +0.059107,          0
                  SDSSJ1143+3808,                 204,    +175.9097797,     +38.1413398,   3,    +19.922140,     +0.113547,          0
               SHELLQsJ1146-0154,                 205,    +176.6360833,      -1.9106389,   3, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146-0154,                 205,    +176.6360833,      -1.9106389,   4,    +23.288774,     +2.412427,          0
               SHELLQsJ1146-0154,                 205,    +176.6360833,      -1.9106389,   5, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146+0124,                 206,    +176.7017500,      +1.4055833,   2,    +22.652601,     +0.870256,          0
               SHELLQsJ1146+0124,                 206,    +176.7017500,      +1.4055833,   3,    +22.679884,     +0.308192,          0
               SHELLQsJ1146+0124,                 206,    +176.7017500,      +1.4055833,   4,    +23.812078,     +1.717417,          0
               SHELLQsJ1146+0124,                 206,    +176.7017500,      +1.4055833,   5,    +22.511175,     +0.315058,          0
                  SDSSJ1146+4037,                 207,    +176.7408000,     +40.6190700,   3,    +19.343246,     +0.067117,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   3,    +21.858450,     +0.605911,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   4, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   5,    +21.554550,     +0.528092,          0
                  SDUVJ1147-0109,                 209,    +176.7767083,      -1.1661667,   2,    +19.179781,     +0.028895,          0
                  ULASJ1148+0702,                 210,    +177.0137037,      +7.0356349,   2,    +20.312700,     +0.029519,          0
                  ULASJ1148+0702,                 210,    +177.0137037,      +7.0356349,   3,    +20.197184,     +0.041178,          0
                  ULASJ1148+0702,                 210,    +177.0137037,      +7.0356349,   4,    +19.765768,     +0.091532,          0
                  ULASJ1148+0702,                 210,    +177.0137037,      +7.0356349,   5,    +19.417944,     +0.072001,          0
                    RDJ1148+5253,                 211,    +177.0675400,     +52.8942500,   2,    +21.456020,     +0.314330,          0
                    RDJ1148+5253,                 211,    +177.0675400,     +52.8942500,   3, -9.999995E008, -9.999995E008,          0
                    RDJ1148+5253,                 211,    +177.0675400,     +52.8942500,   4,    +22.906454,     +1.846944,          0
                    RDJ1148+5253,                 211,    +177.0675400,     +52.8942500,   5,    +22.193125,     +1.125085,          0
                  SDSSJ1148+5251,                 212,    +177.0693757,     +52.8639986,   2,    +18.971964,     +0.036052,          0
                  SDSSJ1148+5251,                 212,    +177.0693757,     +52.8639986,   3,    +18.927994,     +0.042082,          0
                  SDSSJ1148+5251,                 212,    +177.0693757,     +52.8639986,   4,    +18.768538,     +0.041082,          0
                  SDSSJ1148+5251,                 212,    +177.0693757,     +52.8639986,   5,    +18.705275,     +0.045617,          0
                  SDSSJ1148+3020,                 213,    +177.1090253,     +30.3386968,   3,    +19.669954,     +0.070080,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   2,    +22.121440,     +0.526508,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   3,    +21.577303,     +0.107654,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   4,    +21.859617,     +0.270294,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   5,    +21.156103,     +0.083686,          0
                  SDUVJ1149+0748,                 215,    +177.4435417,      +7.8140556,   2,    +20.354332,     +0.068278,          0
                  SDUVJ1149+0748,                 215,    +177.4435417,      +7.8140556,   3,    +20.292090,     +0.086173,          0
                  SDUVJ1149+0748,                 215,    +177.4435417,      +7.8140556,   4,    +20.077751,     +0.112543,          0
                  SDUVJ1149+0748,                 215,    +177.4435417,      +7.8140556,   5,    +19.883867,     +0.110710,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   2,    +21.555553,     +0.319966,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   3,    +21.804514,     +0.369208,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   4,    +21.269170,     +0.407570,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   5,    +21.862095,     +0.721571,          0
                  SDSSJ1154+2333,                 218,    +178.5829944,     +23.5659084,   3,    +20.054743,     +0.017986,          0
                  SDSSJ1154+2333,                 218,    +178.5829944,     +23.5659084,   4,    +19.811403,     +0.025774,          0
                  SDSSJ1154+2333,                 218,    +178.5829944,     +23.5659084,   5,    +19.783087,     +0.024453,          0
                  SDSSJ1154+1341,                 219,    +178.6030599,     +13.6960522,   2,    +20.063583,     +0.072739,          0
                  SDSSJ1154+1341,                 219,    +178.6030599,     +13.6960522,   3,    +19.837318,     +0.084214,          0
                  SDSSJ1154+1341,                 219,    +178.6030599,     +13.6960522,   4,    +19.658640,     +0.069621,          0
                  SDSSJ1154+1341,                 219,    +178.6030599,     +13.6960522,   5,    +19.536533,     +0.080519,          0
                  SDSSJ1157+0637,                 220,    +179.4516096,      +6.6199816,   2,    +20.217342,     +0.065809,          0
                  SDSSJ1157+0637,                 220,    +179.4516096,      +6.6199816,   3,    +20.141470,     +0.107757,          0
                  SDSSJ1157+0637,                 220,    +179.4516096,      +6.6199816,   4,    +19.786425,     +0.091724,          0
                  SDSSJ1157+0637,                 220,    +179.4516096,      +6.6199816,   5,    +20.190432,     +0.167590,          0
                  SDSSJ1202+3235,                 222,    +180.5324218,     +32.5941100,   3,    +18.601603,     +0.024280,          0
                  SDSSJ1202+3235,                 222,    +180.5324218,     +32.5941100,   4,    +18.763514,     +0.071009,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   2,    +22.538755,     +0.907989,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   3,    +22.830925,     +0.986924,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   4, -9.999995E008, -9.999995E008,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   5, -9.999995E008, -9.999995E008,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   2,    +19.206710,     +0.049991,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   3,    +19.053944,     +0.030866,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   4,    +18.937752,     +0.064894,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   5,    +18.948765,     +0.076126,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   2,    +22.266453,     +0.238449,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   3,    +21.542044,     +0.274425,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   4,    +20.574823,     +0.208111,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   5,    +21.063843,     +0.082938,          0
                  ULASJ1207+0630,                 226,    +181.9059988,      +6.5028433,   2,    +20.198893,     +0.036041,          0
                  ULASJ1207+0630,                 226,    +181.9059988,      +6.5028433,   3,    +20.219854,     +0.046899,          0
                  ULASJ1207+0630,                 226,    +181.9059988,      +6.5028433,   4,    +20.053942,     +0.153701,          0
                  ULASJ1207+0630,                 226,    +181.9059988,      +6.5028433,   5,    +19.432882,     +0.093389,          0
                   HSCJ1207-0005,                 227,    +181.9755833,      -0.0981389,   2,    +23.417390,     +1.853641,          0
                   HSCJ1207-0005,                 227,    +181.9755833,      -0.0981389,   3, -9.999995E008, -9.999995E008,          0
                   HSCJ1207-0005,                 227,    +181.9755833,      -0.0981389,   4,    +21.348715,     +0.308550,          0
                   HSCJ1207-0005,                 227,    +181.9755833,      -0.0981389,   5,    +21.829338,     +0.610152,          0
                  SDSSJ1208+0010,                 228,    +182.0992500,      +0.1743611,   2,    +20.443583,     +0.119536,          0
                  SDSSJ1208+0010,                 228,    +182.0992500,      +0.1743611,   3,    +20.207735,     +0.086917,          0
                  SDSSJ1208+0010,                 228,    +182.0992500,      +0.1743611,   4,    +20.103878,     +0.136151,          0
                  SDSSJ1208+0010,                 228,    +182.0992500,      +0.1743611,   5,    +20.531923,     +0.256463,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   2,    +22.076689,     +0.315235,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   3,    +21.490501,     +0.390875,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   4,    +22.886799,     +1.108293,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   5,    +21.796488,     +0.564372,          0
               SHELLQsJ1209-0006,                 231,    +182.3499583,      -0.1129167,   2,    +23.453657,     +2.052242,          0
               SHELLQsJ1209-0006,                 231,    +182.3499583,      -0.1129167,   3,    +22.160150,     +0.514329,          0
               SHELLQsJ1209-0006,                 231,    +182.3499583,      -0.1129167,   4,    +22.942106,     +1.974989,          0
               SHELLQsJ1209-0006,                 231,    +182.3499583,      -0.1129167,   5,    +21.516523,     +0.684792,          0
                  SDSSJ1209+1831,                 232,    +182.4697093,     +18.5297808,   3,    +19.341702,     +0.071773,          0
            PSOJ183.1124+05.0926,                 233,    +183.1124208,      +5.0926361,   2,    +19.862680,     +0.068208,          0
            PSOJ183.1124+05.0926,                 233,    +183.1124208,      +5.0926361,   4,    +19.539284,     +0.093637,          0
            PSOJ183.1124+05.0926,                 233,    +183.1124208,      +5.0926361,   5,    +19.743479,     +0.122515,          0
                   VIKJ1215+0023,                 235,    +183.8202986,      +0.3901834,   2,    +22.620958,     +0.801876,          0
                   VIKJ1215+0023,                 235,    +183.8202986,      +0.3901834,   3,    +20.986960,     +0.273402,          0
                   VIKJ1215+0023,                 235,    +183.8202986,      +0.3901834,   4,    +21.657694,     +0.447595,          0
                   VIKJ1215+0023,                 235,    +183.8202986,      +0.3901834,   5,    +20.858310,     +0.346785,          0
            PSOJ184.3389+01.5284,                 236,    +184.3389334,      +1.5284636,   2,    +21.021100,     +0.119030,          0
            PSOJ184.3389+01.5284,                 236,    +184.3389334,      +1.5284636,   4,    +20.957827,     +0.282945,          0
               SHELLQsJ1219+0050,                 237,    +184.7722500,      +0.8437500,   2,    +25.236810,    +11.288516,          0
               SHELLQsJ1219+0050,                 237,    +184.7722500,      +0.8437500,   3,    +21.206644,     +0.243602,          0
               SHELLQsJ1219+0050,                 237,    +184.7722500,      +0.8437500,   4,    +21.717892,     +0.558450,          0
               SHELLQsJ1219+0050,                 237,    +184.7722500,      +0.8437500,   5,    +20.574286,     +0.266481,          0
                  SDSSJ1221+4445,                 238,    +185.4434197,     +44.7577911,   3,    +19.683247,     +0.084987,          0
                  SDSSJ1222+1958,                 239,    +185.6581819,     +19.9785907,   3,    +19.791431,     +0.110959,          0
            PSOJ187.1047-02.5609,                 240,    +187.1047900,      -2.5609033,   1,    +20.596764,     +0.122686,          0
            PSOJ187.1047-02.5609,                 240,    +187.1047900,      -2.5609033,   2,    +21.273127,     +0.168897,          0
            PSOJ187.1047-02.5609,                 240,    +187.1047900,      -2.5609033,   3,    +20.832376,     +0.133881,          0
            PSOJ187.1047-02.5609,                 240,    +187.1047900,      -2.5609033,   4,    +20.683903,     +0.135197,          0
            PSOJ187.1047-02.5609,                 240,    +187.1047900,      -2.5609033,   5,    +20.461143,     +0.125378,          0
                  SDSSJ1233+0622,                 242,    +188.3894733,      +6.3761650,   2,    +19.813732,     +0.049933,          0
                  SDSSJ1233+0622,                 242,    +188.3894733,      +6.3761650,   3,    +19.723040,     +0.046605,          0
                  SDSSJ1233+0622,                 242,    +188.3894733,      +6.3761650,   4,    +19.359089,     +0.051876,          0
                  SDSSJ1233+0622,                 242,    +188.3894733,      +6.3761650,   5,    +19.367610,     +0.073267,          0
                  SDSSJ1242+5213,                 244,    +190.6996629,     +52.2185332,   3,    +19.433722,     +0.080982,          0
                  ULASJ1243+2529,                 245,    +190.9200541,     +25.4899697,   1,    +20.491865,     +0.102720,          0
                  ULASJ1243+2529,                 245,    +190.9200541,     +25.4899697,   2,    +20.180870,     +0.029657,          0
                  ULASJ1243+2529,                 245,    +190.9200541,     +25.4899697,   3,    +20.115347,     +0.041388,          0
                  ULASJ1243+2529,                 245,    +190.9200541,     +25.4899697,   4,    +19.655914,     +0.048810,          0
                  ULASJ1243+2529,                 245,    +190.9200541,     +25.4899697,   5,    +19.356993,     +0.043331,          0
                  SDSSJ1250+3130,                 246,    +192.7163615,     +31.5060828,   2,    +20.253115,     +0.063297,          0
                  SDSSJ1250+3130,                 246,    +192.7163615,     +31.5060828,   3,    +20.022655,     +0.073420,          0
                  SDSSJ1250+3130,                 246,    +192.7163615,     +31.5060828,   4,    +19.633383,     +0.094314,          0
                  SDSSJ1250+3130,                 246,    +192.7163615,     +31.5060828,   5,    +19.333088,     +0.058555,          0
            PSOJ194.1290+25.5476,                 247,    +194.1290326,     +25.5476238,   2,    +20.481820,     +0.136883,          0
            PSOJ194.1290+25.5476,                 247,    +194.1290326,     +25.5476238,   3,    +20.815300,     +0.256699,          0
            PSOJ194.1290+25.5476,                 247,    +194.1290326,     +25.5476238,   4,    +20.741024,     +0.246047,          0
            PSOJ194.1290+25.5476,                 247,    +194.1290326,     +25.5476238,   5,    +19.921760,     +0.132321,          0
                  SDSSJ1306+0356,                 249,    +196.5344701,      +3.9406556,   2,    +19.715391,     +0.072121,          0
                  SDSSJ1306+0356,                 249,    +196.5344701,      +3.9406556,   3,    +19.493921,     +0.073695,          0
                  SDSSJ1306+0356,                 249,    +196.5344701,      +3.9406556,   4,    +19.394405,     +0.086994,          0
                  SDSSJ1306+0356,                 249,    +196.5344701,      +3.9406556,   5,    +19.345572,     +0.085668,          0
            PSOJ197.7198+25.5351,                 250,    +197.7198013,     +25.5351885,   2,    +20.982069,     +0.198892,          0
            PSOJ197.7198+25.5351,                 250,    +197.7198013,     +25.5351885,   3,    +20.504887,     +0.159962,          0
            PSOJ197.7198+25.5351,                 250,    +197.7198013,     +25.5351885,   4,    +21.063622,     +0.313215,          0
            PSOJ197.7198+25.5351,                 250,    +197.7198013,     +25.5351885,   5,    +20.454924,     +0.208796,          0
                  SDUVJ1317-0239,                 251,    +199.3365833,      -2.6536111,   2,    +20.922834,     +0.163521,          0
                  SDUVJ1317-0239,                 251,    +199.3365833,      -2.6536111,   3,    +20.560173,     +0.152035,          0
                  SDUVJ1317-0239,                 251,    +199.3365833,      -2.6536111,   4,    +20.365131,     +0.126907,          0
                  SDUVJ1317-0239,                 251,    +199.3365833,      -2.6536111,   5,    +20.266855,     +0.143450,          0
                  ULASJ1319+0950,                 252,    +199.7970850,      +9.8476434,   2,    +19.841810,     +0.046644,          0
                  ULASJ1319+0950,                 252,    +199.7970850,      +9.8476434,   3,    +19.579765,     +0.035158,          0
                  ULASJ1319+0950,                 252,    +199.7970850,      +9.8476434,   4,    +19.716259,     +0.098159,          0
                  ULASJ1319+0950,                 252,    +199.7970850,      +9.8476434,   5,    +19.439713,     +0.066024,          0
            PSOJ201.9222+57.5440,                 253,    +201.9221762,     +57.5439928,   3,    +20.588392,     +0.222578,          0
                SDWISEJ1332+2208,                 254,    +203.2393749,     +22.1433083,   3,    +19.041248,     +0.050042,          0
                  SDSSJ1334+1220,                 255,    +203.5523482,     +12.3390862,   2,    +19.451850,     +0.044359,          0
                  SDSSJ1334+1220,                 255,    +203.5523482,     +12.3390862,   3,    +19.275593,     +0.032850,          0
                  SDSSJ1334+1220,                 255,    +203.5523482,     +12.3390862,   4,    +19.059053,     +0.045255,          0
                  SDSSJ1334+1220,                 255,    +203.5523482,     +12.3390862,   5,    +19.008604,     +0.042066,          0
                  SDSSJ1335+3533,                 256,    +203.9617127,     +35.5543943,   2,    +19.990881,     +0.095921,          0
                  SDSSJ1335+3533,                 256,    +203.9617127,     +35.5543943,   3,    +19.784716,     +0.110726,          0
                  SDSSJ1335+3533,                 256,    +203.9617127,     +35.5543943,   4,    +19.732930,     +0.091538,          0
                  SDSSJ1335+3533,                 256,    +203.9617127,     +35.5543943,   5,    +19.555967,     +0.116460,          0
                  SDUVJ1335-0328,                 257,    +203.9843333,      -3.4772778,   2,    +18.739227,     +0.020712,          0
                  SDUVJ1335-0328,                 257,    +203.9843333,      -3.4772778,   3,    +18.677647,     +0.022373,          0
                  SDUVJ1335-0328,                 257,    +203.9843333,      -3.4772778,   4,    +18.558613,     +0.049933,          0
                  SDUVJ1335-0328,                 257,    +203.9843333,      -3.4772778,   5,    +18.397999,     +0.038754,          0
                  SDSSJ1337+4155,                 258,    +204.3700420,     +41.9277372,   3,    +19.501587,     +0.074856,          0
                  SDSSJ1340+3926,                 259,    +205.0626338,     +39.4418596,   3,    +19.302704,     +0.042807,          0
                  SDSSJ1340+2813,                 260,    +205.1676667,     +28.2244889,   2,    +19.460402,     +0.037248,          0
                  SDSSJ1340+2813,                 260,    +205.1676667,     +28.2244889,   3,    +19.276642,     +0.042991,          0
                  SDSSJ1340+2813,                 260,    +205.1676667,     +28.2244889,   4,    +19.075176,     +0.039292,          0
                  SDSSJ1340+2813,                 260,    +205.1676667,     +28.2244889,   5,    +18.953325,     +0.043417,          0
                  SDSSJ1341+4611,                 261,    +205.4227500,     +46.1861944,   3,    +20.596016,     +0.204045,          0
                  SDSSJ1341+3510,                 262,    +205.4750816,     +35.1682539,   2,    +19.703594,     +0.074773,          0
                  SDSSJ1341+3510,                 262,    +205.4750816,     +35.1682539,   3,    +19.457546,     +0.096682,          0
                  SDSSJ1341+3510,                 262,    +205.4750816,     +35.1682539,   4,    +19.140837,     +0.096699,          0
                  SDSSJ1341+3510,                 262,    +205.4750816,     +35.1682539,   5,    +19.098562,     +0.077677,          0
                  ULASJ1342+0928,                 263,    +205.5337500,      +9.4773889,   2,    +21.359303,     +0.135988,          0
                  ULASJ1342+0928,                 263,    +205.5337500,      +9.4773889,   3,    +20.644007,     +0.070391,          0
                  ULASJ1342+0928,                 263,    +205.5337500,      +9.4773889,   4,    +20.009577,     +0.086532,          0
                  ULASJ1342+0928,                 263,    +205.5337500,      +9.4773889,   5,    +20.009945,     +0.091101,          0
                  SDSSJ1345+2329,                 264,    +206.3609268,     +23.4970482,   2,    +18.356720,     +0.020275,          0
                  SDSSJ1345+2329,                 264,    +206.3609268,     +23.4970482,   3,    +18.333086,     +0.024365,          0
                  SDSSJ1345+2329,                 264,    +206.3609268,     +23.4970482,   4,    +18.214872,     +0.028800,          0
                  SDSSJ1345+2329,                 264,    +206.3609268,     +23.4970482,   5,    +18.229847,     +0.030836,          0
                   MMTJ1357+5305,                 266,    +209.4472500,     +53.0951389,   2,    +20.720482,     +0.022358,          0
                   MMTJ1357+5305,                 266,    +209.4472500,     +53.0951389,   3,    +20.742325,     +0.020233,          0
               SHELLQsJ1400-0011,                 267,    +210.1199583,      -0.1976389,   2,    +23.041458,     +0.777846,          0
               SHELLQsJ1400-0011,                 267,    +210.1199583,      -0.1976389,   3,    +22.417454,     +0.427102,          0
               SHELLQsJ1400-0011,                 267,    +210.1199583,      -0.1976389,   4,    +23.361202,     +1.929069,          0
               SHELLQsJ1400-0011,                 267,    +210.1199583,      -0.1976389,   5,    +23.903412,     +3.289867,          0
               SHELLQsJ1400-0125,                 268,    +210.1249583,      -1.4225000,   2,    +22.749002,     +0.878144,          0
               SHELLQsJ1400-0125,                 268,    +210.1249583,      -1.4225000,   3,    +21.570004,     +0.276701,          0
               SHELLQsJ1400-0125,                 268,    +210.1249583,      -1.4225000,   4,    +21.853878,     +0.470820,          0
               SHELLQsJ1400-0125,                 268,    +210.1249583,      -1.4225000,   5,    +21.244465,     +0.355623,          0
            PSOJ210.4472+27.8263,                 269,    +210.4472342,     +27.8263983,   2,    +20.852026,     +0.102929,          0
            PSOJ210.4472+27.8263,                 269,    +210.4472342,     +27.8263983,   3,    +20.454042,     +0.085065,          0
            PSOJ210.4472+27.8263,                 269,    +210.4472342,     +27.8263983,   4,    +20.583162,     +0.134059,          0
            PSOJ210.4472+27.8263,                 269,    +210.4472342,     +27.8263983,   5,    +20.234396,     +0.118151,          0
            PSOJ210.7277+40.4008,                 270,    +210.7277720,     +40.4008853,   3,    +21.019125,     +0.303954,          0
            PSOJ210.8297+09.0474,                 271,    +210.8297035,      +9.0474981,   2,    +20.291348,     +0.094850,          0
            PSOJ210.8297+09.0474,                 271,    +210.8297035,      +9.0474981,   3,    +20.093310,     +0.020904,          0
            PSOJ210.8297+09.0474,                 271,    +210.8297035,      +9.0474981,   4,    +19.931244,     +0.069883,          0
            PSOJ210.8297+09.0474,                 271,    +210.8297035,      +9.0474981,   5,    +19.831663,     +0.081148,          0
               SHELLQsJ1406-0116,                 273,    +211.6213333,      -1.2697778,   2,    +22.650398,     +0.924295,          0
               SHELLQsJ1406-0116,                 273,    +211.6213333,      -1.2697778,   3,    +21.788921,     +0.400056,          0
               SHELLQsJ1406-0116,                 273,    +211.6213333,      -1.2697778,   4,    +22.179250,     +0.911361,          0
               SHELLQsJ1406-0116,                 273,    +211.6213333,      -1.2697778,   5,    +21.728474,     +0.674074,          0
                   MMTJ1408+5300,                 275,    +212.0955000,     +53.0058056,   3,    +21.169075,     +0.050975,          0
                   MMTJ1408+5300,                 275,    +212.0955000,     +53.0058056,   5,    +20.676683,     +0.077034,          0
                  SDSSJ1411+1217,                 277,    +212.7970333,     +12.2936897,   2,    +20.065414,     +0.039183,          0
                  SDSSJ1411+1217,                 277,    +212.7970333,     +12.2936897,   3,    +20.057474,     +0.045206,          0
                  SDSSJ1411+1217,                 277,    +212.7970333,     +12.2936897,   4,    +19.660845,     +0.051059,          0
                  SDSSJ1411+1217,                 277,    +212.7970333,     +12.2936897,   5,    +19.415354,     +0.047893,          0
                   MMTJ1414+5115,                 279,    +213.5181667,     +51.2599444,   3,    +21.830774,     +0.666502,          0
                   MMTJ1414+5732,                 280,    +213.6315417,     +57.5428056,   2,    +21.383050,     +0.084586,          0
                   MMTJ1414+5732,                 280,    +213.6315417,     +57.5428056,   3,    +21.246700,     +0.098208,          0
                   MMTJ1414+5732,                 280,    +213.6315417,     +57.5428056,   4,    +20.681776,     +0.241502,          0
                   MMTJ1414+5732,                 280,    +213.6315417,     +57.5428056,   5,    +21.861370,     +0.456723,          0
               SHELLQsJ1414+0130,                 281,    +213.6647500,      +1.5101389,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1414+0130,                 281,    +213.6647500,      +1.5101389,   3,    +22.008010,     +0.606004,          0
               SHELLQsJ1414+0130,                 281,    +213.6647500,      +1.5101389,   4,    +22.452410,     +1.435286,          0
               SHELLQsJ1414+0130,                 281,    +213.6647500,      +1.5101389,   5,    +22.843288,     +2.228882,          0
                   MMTJ1414+5446,                 282,    +213.6950833,     +54.7755000,   2,    +22.552618,     +0.216046,          0
                   MMTJ1414+5446,                 282,    +213.6950833,     +54.7755000,   3,    +23.492054,     +0.490158,          0
                   MMTJ1414+5446,                 282,    +213.6950833,     +54.7755000,   5,    +23.333597,     +0.976547,          0
            PSOJ213.7329-13.4803,                 283,    +213.7329225,     -13.4803543,   1,    +21.046850,     +0.056590,          0
            PSOJ213.7329-13.4803,                 283,    +213.7329225,     -13.4803543,   2,    +21.042362,     +0.198190,          0
            PSOJ213.7329-13.4803,                 283,    +213.7329225,     -13.4803543,   3,    +20.461222,     +0.136761,          0
            PSOJ213.7329-13.4803,                 283,    +213.7329225,     -13.4803543,   4,    +20.380590,     +0.158607,          0
            PSOJ213.7329-13.4803,                 283,    +213.7329225,     -13.4803543,   5,    +20.354324,     +0.173166,          0
               SHELLQsJ1416+0015,                 284,    +214.0529583,      +0.2628333,   2,    +23.174553,     +0.665252,          0
               SHELLQsJ1416+0015,                 284,    +214.0529583,      +0.2628333,   3, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1416+0015,                 284,    +214.0529583,      +0.2628333,   4, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1416+0015,                 284,    +214.0529583,      +0.2628333,   5, -9.999995E008, -9.999995E008,          0
