# qsoName,qsoID,ra,dec,filterID,aperMag3AverAB,aperMag3Err,ppErrBits
               SHELLQsJ1440-0107,                 304,    +220.0054167,      -1.1172778,   4, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1440-0107,                 304,    +220.0054167,      -1.1172778,   5,    +22.166645,     +1.092214,          0
                  SDSSJ1443+3623,                 305,    +220.9611144,     +36.3875378,   3,    +18.989285,     +0.046122,          0
                  SDSSJ1500+2816,                 449,    +225.1534990,     +28.2675083,   3,    +19.207664,     +0.058911,          0
                  SDSSJ1510+5148,                 307,    +227.6470542,     +51.8114154,   3,    +19.509472,     +0.069457,          0
                 SUVAWJ1513+0854,                 308,    +228.4151667,      +8.9018056,   2,    +19.884266,     +0.049732,          0
                 SUVAWJ1513+0854,                 308,    +228.4151667,      +8.9018056,   3,    +19.989021,     +0.047739,          0
                 SUVAWJ1513+0854,                 308,    +228.4151667,      +8.9018056,   4,    +19.781770,     +0.055735,          0
                 SUVAWJ1513+0854,                 308,    +228.4151667,      +8.9018056,   5,    +19.759802,     +0.066351,          0
            PSOJ228.6871+21.2388,                 309,    +228.6871163,     +21.2388264,   3,    +20.536987,     +0.193225,          0
                SDWISEJ1523+5916,                 310,    +230.7620833,     +59.2758444,   3,    +19.140799,     +0.059971,          0
                  SDSSJ1523+3347,                 311,    +230.9404190,     +33.7999564,   3,    +19.914930,     +0.098816,          0
                  SDSSJ1524+0816,                 312,    +231.0170833,      +8.2775833,   2,    +20.712343,     +0.136371,          0
                  SDSSJ1524+0816,                 312,    +231.0170833,      +8.2775833,   3,    +20.544708,     +0.101273,          0
                  SDSSJ1524+0816,                 312,    +231.0170833,      +8.2775833,   4,    +20.351397,     +0.146443,          0
                  SDSSJ1524+0816,                 312,    +231.0170833,      +8.2775833,   5,    +20.144928,     +0.057621,          0
                 SUVAWJ1527+0641,                 314,    +231.8035833,      +6.6894167,   2,    +19.862440,     +0.061141,          0
                 SUVAWJ1527+0641,                 314,    +231.8035833,      +6.6894167,   3,    +19.626371,     +0.039237,          0
                 SUVAWJ1527+0641,                 314,    +231.8035833,      +6.6894167,   4,    +19.483475,     +0.061898,          0
                 SUVAWJ1527+0641,                 314,    +231.8035833,      +6.6894167,   5,    +19.551863,     +0.076006,          0
                  TGSSJ1530+1049,                 483,    +232.7079167,     +10.8253060,   2, -9.999995E008, -9.999995E008,          0
                  TGSSJ1530+1049,                 483,    +232.7079167,     +10.8253060,   3,    +23.260334,     +1.001833,          0
                  TGSSJ1530+1049,                 483,    +232.7079167,     +10.8253060,   4, -9.999995E008, -9.999995E008,          0
                  TGSSJ1530+1049,                 483,    +232.7079167,     +10.8253060,   5, -9.999995E008, -9.999995E008,          0
                  SDSSJ1534+1327,                 315,    +233.7489897,     +13.4503941,   3,    +20.641080,     +0.172765,          0
                  DELSJ1535+1943,                 435,    +233.8869580,     +19.7222500,   3,    +19.646515,     +0.083300,          0
            PSOJ235.9450+17.0079,                 316,    +235.9450668,     +17.0079059,   3,    +20.050997,     +0.115752,          0
               SHELLQsJ1545+4232,                 317,    +236.2734167,     +42.5365556,   3,    +22.678453,     +0.834588,          0
            PSOJ236.2912+16.6088,                 318,    +236.2912415,     +16.6088634,   3,    +20.443014,     +0.149294,          0
               SHELLQsJ1550+4318,                 320,    +237.5038750,     +43.3007778,   3,    +24.673393,     +7.931942,          0
                  DELSJ1559+2212,                 323,    +239.7878750,     +22.2040083,   3,    +20.795229,     +0.206369,          0
                SDWISEJ1601-1828,                 324,    +240.2964999,     -18.4764111,   4,    +18.722090,     +0.052108,          0
                SDWISEJ1601-1828,                 324,    +240.2964999,     -18.4764111,   5,    +18.599810,     +0.024490,          0
                  SDSSJ1602+4228,                 325,    +240.7249088,     +42.4735952,   2,    +19.665733,     +0.056656,          0
                  SDSSJ1602+4228,                 325,    +240.7249088,     +42.4735952,   3,    +19.551125,     +0.050606,          0
                  SDSSJ1602+4228,                 325,    +240.7249088,     +42.4735952,   4,    +19.150532,     +0.052308,          0
                  SDSSJ1602+4228,                 325,    +240.7249088,     +42.4735952,   5,    +18.949250,     +0.053408,          0
               ELAIS1091000446.0,                 326,    +240.9544583,     +55.1756389,   3, -9.999995E008, -9.999995E008,          0
               ELAIS1091000446.0,                 326,    +240.9544583,     +55.1756389,   5,    +24.291970,     +0.563255,          0
                  ULASJ1609+3041,                 327,    +242.4052913,     +30.6966052,   2,    +20.686680,     +0.103967,          0
                  ULASJ1609+3041,                 327,    +242.4052913,     +30.6966052,   3,    +20.507430,     +0.081473,          0
                  ULASJ1609+3041,                 327,    +242.4052913,     +30.6966052,   4,    +20.166677,     +0.155568,          0
                  ULASJ1609+3041,                 327,    +242.4052913,     +30.6966052,   5,    +20.099527,     +0.197824,          0
                  SDSSJ1610+4117,                 329,    +242.5696654,     +41.2982715,   3,    +19.927970,     +0.104551,          0
                  SDSSJ1614+4640,                 330,    +243.6047083,     +46.6747056,   3,    +19.611658,     +0.072096,          0
                  SDSSJ1614+0114,                 450,    +243.6473330,      +1.2457750,   3,    +20.082169,     +0.104594,          0
                  SDSSJ1614+2059,                 331,    +243.6960000,     +20.9841583,   3,    +19.552280,     +0.067703,          0
                  SDSSJ1621+5155,                 333,    +245.2538300,     +51.9302200,   3,    +19.465048,     +0.080129,          0
                SDWISEJ1623+4705,                 334,    +245.8136666,     +47.0999722,   3,    +18.756853,     +0.039256,          0
                  SDSSJ1623+3112,                 335,    +245.8825602,     +31.2001475,   2,    +20.448843,     +0.069878,          0
                  SDSSJ1623+3112,                 335,    +245.8825602,     +31.2001475,   3,    +19.721949,     +0.040265,          0
                  SDSSJ1623+3112,                 335,    +245.8825602,     +31.2001475,   4,    +19.711868,     +0.059067,          0
                  SDSSJ1623+3112,                 335,    +245.8825602,     +31.2001475,   5,    +19.558603,     +0.055227,          0
                  SDSSJ1626+2751,                 336,    +246.6104204,     +27.8590266,   2,    +18.493317,     +0.017651,          0
                  SDSSJ1626+2751,                 336,    +246.6104204,     +27.8590266,   3,    +18.238947,     +0.012239,          0
                  SDSSJ1626+2751,                 336,    +246.6104204,     +27.8590266,   4,    +17.938631,     +0.017522,          0
                  SDSSJ1626+2751,                 336,    +246.6104204,     +27.8590266,   5,    +17.843832,     +0.020784,          0
                  SDSSJ1626+2858,                 337,    +246.6216700,     +28.9826600,   2,    +19.645370,     +0.036990,          0
                  SDSSJ1626+2858,                 337,    +246.6216700,     +28.9826600,   3,    +19.534117,     +0.022109,          0
                  SDSSJ1626+2858,                 337,    +246.6216700,     +28.9826600,   4,    +19.368847,     +0.011296,          0
                  SDSSJ1626+2858,                 337,    +246.6216700,     +28.9826600,   5,    +19.467610,     +0.059928,          0
            PSOJ247.2970+24.1277,                 338,    +247.2970667,     +24.1277056,   3,    +20.461480,     +0.157304,          0
                  SDSSJ1630+4012,                 339,    +247.6412639,     +40.2026929,   2,    +20.766542,     +0.180507,          0
                  SDSSJ1630+4012,                 339,    +247.6412639,     +40.2026929,   3,    +20.464529,     +0.116821,          0
                  SDSSJ1630+4012,                 339,    +247.6412639,     +40.2026929,   4,    +20.307785,     +0.198007,          0
                  SDSSJ1630+4012,                 339,    +247.6412639,     +40.2026929,   5,    +20.131237,     +0.177547,          0
                 CFHQSJ1641+3755,                 340,    +250.3405347,     +37.9222629,   1,    +22.707058,     +0.880406,          0
                 CFHQSJ1641+3755,                 340,    +250.3405347,     +37.9222629,   3,    +21.159477,     +0.214516,          0
                 CFHQSJ1641+3755,                 340,    +250.3405347,     +37.9222629,   4, -9.999995E008, -9.999995E008,          0
                 CFHQSJ1641+3755,                 340,    +250.3405347,     +37.9222629,   5,    +20.835096,     +0.304460,          0
                  SDSSJ1650+1617,                 451,    +252.6760830,     +16.2893055,   3,    +19.547005,     +0.069589,          0
                SDWISEJ1656+4541,                 341,    +254.1477499,     +45.6870972,   3,    +19.040377,     +0.039000,          0
                  SDSSJ1659+2709,                 342,    +254.7588333,     +27.1597750,   3,    +18.703375,     +0.034170,          0
                SDWISEJ1659+3239,                 343,    +254.9626250,     +32.6579527,   3,    +19.624380,     +0.080361,          0
            PSOJ261.0364+19.0286,                 344,    +261.0364292,     +19.0286444,   3,    +20.898664,     +0.169929,          0
            PSOJ261.0364+19.0286,                 344,    +261.0364292,     +19.0286444,   4,    +20.341354,     +0.387734,          0
            PSOJ261.0364+19.0286,                 344,    +261.0364292,     +19.0286444,   5,    +20.230526,     +0.155618,          0
            PSOJ267.0021+22.7812,                 345,    +267.0021100,     +22.7812107,   3, -9.999995E008, -9.999995E008,          0
                SDWISEJ1752+5036,                 346,    +268.1837500,     +50.6091805,   3,    +18.556880,     +0.009514,          0
            PSOJ308.0416-21.2339,                 348,    +308.0416401,     -21.2339750,   2,    +20.660223,     +0.224396,          0
            PSOJ308.0416-21.2339,                 348,    +308.0416401,     -21.2339750,   3,    +20.169298,     +0.151188,          0
            PSOJ308.0416-21.2339,                 348,    +308.0416401,     -21.2339750,   4,    +19.869246,     +0.157835,          0
            PSOJ308.0416-21.2339,                 348,    +308.0416401,     -21.2339750,   5,    +19.363426,     +0.094573,          0
                   PS1J2033+1218,                 478,    +308.2936250,     +12.3143028,   3,    +18.576426,     +0.037425,          0
                  SDSSJ2053+0047,                 350,    +313.3407000,      +0.7852222,   2,    +21.588806,     +0.410963,          0
                  SDSSJ2053+0047,                 350,    +313.3407000,      +0.7852222,   3,    +20.410727,     +0.178636,          0
                  SDSSJ2053+0047,                 350,    +313.3407000,      +0.7852222,   4,    +20.429670,     +0.263776,          0
                  SDSSJ2053+0047,                 350,    +313.3407000,      +0.7852222,   5,    +20.273340,     +0.199900,          0
                  SDSSJ2054-0005,                 351,    +313.5270400,      -0.0874444,   2,    +21.241552,     +0.278470,          0
                  SDSSJ2054-0005,                 351,    +313.5270400,      -0.0874444,   3,    +20.588488,     +0.205251,          0
                  SDSSJ2054-0005,                 351,    +313.5270400,      -0.0874444,   4,    +20.777943,     +0.396972,          0
                  SDSSJ2054-0005,                 351,    +313.5270400,      -0.0874444,   5,    +20.289402,     +0.207625,          0
                  SDSSJ2118-0003,                 353,    +319.5530416,      -0.0640833,   2,    +20.979313,     +0.231933,          0
                  SDSSJ2118-0003,                 353,    +319.5530416,      -0.0640833,   3,    +21.229067,     +0.415208,          0
                  SDSSJ2118-0003,                 353,    +319.5530416,      -0.0640833,   4,    +20.268385,     +0.174811,          0
                  SDSSJ2118-0003,                 353,    +319.5530416,      -0.0640833,   5,    +20.626163,     +0.068505,          0
                  SDSSJ2119+1029,                 355,    +319.8680000,     +10.4851667,   3,    +20.104189,     +0.132742,          0
                  SDSSJ2119-0040,                 356,    +319.9662083,      -0.6722500,   2,    +22.379160,     +0.771595,          0
                  SDSSJ2119-0040,                 356,    +319.9662083,      -0.6722500,   3,    +21.390682,     +0.474050,          0
                  SDSSJ2119-0040,                 356,    +319.9662083,      -0.6722500,   4,    +20.634230,     +0.332417,          0
                  SDSSJ2119-0040,                 356,    +319.9662083,      -0.6722500,   5,    +21.566154,     +0.154153,          0
            PSOJ323.1382+12.2986,                 358,    +323.1382958,     +12.2986833,   3,    +19.648153,     +0.084705,          0
                  SDSSJ2147+0107,                 360,    +326.9808700,      +1.1320277,   2,    +21.428760,     +0.228919,          0
                  SDSSJ2147+0107,                 360,    +326.9808700,      +1.1320277,   3,    +21.021284,     +0.160356,          0
                  SDSSJ2147+0107,                 360,    +326.9808700,      +1.1320277,   4,    +21.472172,     +0.434441,          0
                  SDSSJ2147+0107,                 360,    +326.9808700,      +1.1320277,   5,    +21.106508,     +0.314288,          0
                SDWISEJ2201+0302,                 362,    +330.2776249,      +3.0354750,   2,    +19.228313,     +0.006097,          0
                SDWISEJ2201+0302,                 362,    +330.2776249,      +3.0354750,   3,    +18.998608,     +0.006656,          0
                SDWISEJ2201+0302,                 362,    +330.2776249,      +3.0354750,   4,    +18.674313,     +0.030235,          0
                SDWISEJ2201+0302,                 362,    +330.2776249,      +3.0354750,   5,    +18.664473,     +0.038781,          0
               SHELLQsJ2201+0155,                 363,    +330.3836250,      +1.9247222,   2,    +25.003428,     +1.068297,          0
               SHELLQsJ2201+0155,                 363,    +330.3836250,      +1.9247222,   3,    +25.326572,     +1.030311,          0
               SHELLQsJ2201+0155,                 363,    +330.3836250,      +1.9247222,   4,    +24.050255,     +8.481997,          0
               SHELLQsJ2201+0155,                 363,    +330.3836250,      +1.9247222,   5, -9.999995E008, -9.999995E008,          0
                SDWISEJ2202+1509,                 364,    +330.6115416,     +15.1645500,   3,    +18.579546,     +0.031214,          0
                   MMTJ2202+0131,                 365,    +330.6383333,      +1.5223056,   2,    +22.161423,     +0.058194,          0
                   MMTJ2202+0131,                 365,    +330.6383333,      +1.5223056,   3,    +22.055378,     +0.042095,          0
                   MMTJ2202+0131,                 365,    +330.6383333,      +1.5223056,   4,    +20.549566,     +0.306978,          0
                   MMTJ2202+0131,                 365,    +330.6383333,      +1.5223056,   5,    +20.796688,     +0.330187,          0
                   IMSJ2204+0012,                 366,    +331.0746667,      +1.1957778,   2, -9.999995E008, -9.999995E008,          0
                   IMSJ2204+0012,                 366,    +331.0746667,      +1.1957778,   3,    +22.473694,     +0.109477,          0
                   IMSJ2204+0012,                 366,    +331.0746667,      +1.1957778,   4,    +21.681274,     +0.545695,          0
                   IMSJ2204+0012,                 366,    +331.0746667,      +1.1957778,   5,    +21.934965,     +0.809249,          0
                   IMSJ2206+0201,                 460,    +331.6450417,      +2.0267500,   2,    +22.208454,     +0.108193,          0
                   IMSJ2206+0201,                 460,    +331.6450417,      +2.0267500,   3,    +22.120417,     +0.086043,          0
                   IMSJ2206+0201,                 460,    +331.6450417,      +2.0267500,   4,    +21.628979,     +0.816145,          0
                   IMSJ2206+0201,                 460,    +331.6450417,      +2.0267500,   5,    +21.460602,     +0.585781,          0
               SHELLQsJ2210+0304,                 368,    +332.6135000,      +3.0745833,   2,    +23.147959,     +0.240177,          0
               SHELLQsJ2210+0304,                 368,    +332.6135000,      +3.0745833,   3,    +22.226164,     +0.103364,          0
               SHELLQsJ2210+0304,                 368,    +332.6135000,      +3.0745833,   4,    +22.058815,     +0.906454,          0
               SHELLQsJ2210+0304,                 368,    +332.6135000,      +3.0745833,   5,    +22.960339,     +2.083242,          0
                   IMSJ2210+0243,                 461,    +332.6541250,      +2.7204722,   2,    +20.948570,     +0.031600,          0
                   IMSJ2210+0243,                 461,    +332.6541250,      +2.7204722,   3,    +20.878292,     +0.028362,          0
                   IMSJ2210+0243,                 461,    +332.6541250,      +2.7204722,   4,    +20.484968,     +0.213143,          0
                   IMSJ2210+0243,                 461,    +332.6541250,      +2.7204722,   5,    +20.363905,     +0.193196,          0
                  SDSSJ2211+0011,                 370,    +332.9208750,      +0.1885833,   2,    +21.757298,     +0.397573,          0
                  SDSSJ2211+0011,                 370,    +332.9208750,      +0.1885833,   3,    +21.727592,     +0.036946,          0
                  SDSSJ2211+0011,                 370,    +332.9208750,      +0.1885833,   4,    +20.631554,     +0.318172,          0
                  SDSSJ2211+0011,                 370,    +332.9208750,      +0.1885833,   5,    +21.049305,     +0.030410,          0
                  SDSSJ2212-0042,                 371,    +333.2145417,      -0.7085278,   2,    +20.726920,     +0.179060,          0
                  SDSSJ2212-0042,                 371,    +333.2145417,      -0.7085278,   3,    +20.416880,     +0.011117,          0
                  SDSSJ2212-0042,                 371,    +333.2145417,      -0.7085278,   4,    +19.996073,     +0.022721,          0
                  SDSSJ2212-0042,                 371,    +333.2145417,      -0.7085278,   5,    +19.849690,     +0.009322,          0
                   MMTJ2213+0034,                 372,    +333.2719167,      +0.5688333,   1,    +22.612446,     +0.178097,          0
                   MMTJ2213+0034,                 372,    +333.2719167,      +0.5688333,   2,    +22.191895,     +0.111348,          0
                   MMTJ2213+0034,                 372,    +333.2719167,      +0.5688333,   3,    +22.163017,     +0.048203,          0
                   MMTJ2213+0034,                 372,    +333.2719167,      +0.5688333,   4,    +21.968761,     +0.062549,          0
                   MMTJ2213+0034,                 372,    +333.2719167,      +0.5688333,   5,    +21.843695,     +0.056758,          0
                   MMTJ2215-0009,                 373,    +333.8342500,      -0.1523333,   2,    +21.496634,     +0.282327,          0
                   MMTJ2215-0009,                 373,    +333.8342500,      -0.1523333,   3,    +21.636276,     +0.030311,          0
                   MMTJ2215-0009,                 373,    +333.8342500,      -0.1523333,   4,    +21.274940,     +0.044903,          0
                   MMTJ2215-0009,                 373,    +333.8342500,      -0.1523333,   5,    +21.128593,     +0.028578,          0
            PSOJ333.9859+26.1081,                 374,    +333.9859789,     +26.1081684,   3,    +20.456665,     +0.118669,          0
                  SDSSJ2216+0013,                 375,    +334.1834167,      +0.2300278,   2,    +20.320381,     +0.007607,          0
                  SDSSJ2216+0013,                 375,    +334.1834167,      +0.2300278,   3,    +20.162410,     +0.007777,          0
                  SDSSJ2216+0013,                 375,    +334.1834167,      +0.2300278,   4,    +19.904669,     +0.157925,          0
                  SDSSJ2216+0013,                 375,    +334.1834167,      +0.2300278,   5,    +19.697535,     +0.007940,          0
                  SDSSJ2216+0013,                 375,    +334.1834167,      +0.2300278,   6, -9.999995E008, -9.999995E008,          0
                   HSCJ2216-0016,                 376,    +334.1852917,      -0.2805833,   2,    +22.146938,     +0.510585,          0
                   HSCJ2216-0016,                 376,    +334.1852917,      -0.2805833,   3,    +22.843767,     +0.122980,          0
                   HSCJ2216-0016,                 376,    +334.1852917,      -0.2805833,   4,    +23.838448,     +5.319516,          0
                   HSCJ2216-0016,                 376,    +334.1852917,      -0.2805833,   5,    +22.390260,     +0.105327,          0
               VIMOS2911001793.0,                 377,    +334.8217500,      +1.0469167,   2, -9.999995E008, -9.999995E008,          0
               VIMOS2911001793.0,                 377,    +334.8217500,      +1.0469167,   3,    +24.138193,     +0.273012,          0
               VIMOS2911001793.0,                 377,    +334.8217500,      +1.0469167,   4,    +23.308455,     +0.241726,          0
               VIMOS2911001793.0,                 377,    +334.8217500,      +1.0469167,   5,    +22.941410,     +0.134601,          0
                  SDSSJ2220-0101,                 378,    +335.0770400,      -1.0296911,   2,    +20.397299,     +0.080184,          0
                  SDSSJ2220-0101,                 378,    +335.0770400,      -1.0296911,   3,    +20.174545,     +0.089226,          0
                  SDSSJ2220-0101,                 378,    +335.0770400,      -1.0296911,   4,    +20.134338,     +0.121637,          0
                  SDSSJ2220-0101,                 378,    +335.0770400,      -1.0296911,   5,    +19.614170,     +0.077196,          0
               SHELLQsJ2223+0326,                 379,    +335.7896250,      +3.4389722,   2,    +21.577122,     +0.320794,          0
               SHELLQsJ2223+0326,                 379,    +335.7896250,      +3.4389722,   3,    +20.902803,     +0.228368,          0
               SHELLQsJ2223+0326,                 379,    +335.7896250,      +3.4389722,   4,    +21.095701,     +0.548828,          0
               SHELLQsJ2223+0326,                 379,    +335.7896250,      +3.4389722,   5,    +23.860237,     +5.785132,          0
                SDWISEJ2225+0330,                 380,    +336.3099166,      +3.5034722,   2,    +19.481062,     +0.050379,          0
                SDWISEJ2225+0330,                 380,    +336.3099166,      +3.5034722,   3,    +19.298964,     +0.038774,          0
                SDWISEJ2225+0330,                 380,    +336.3099166,      +3.5034722,   4,    +19.386427,     +0.117649,          0
                SDWISEJ2225+0330,                 380,    +336.3099166,      +3.5034722,   5,    +19.188705,     +0.084510,          0
                   HSCJ2228+0128,                 382,    +337.1159583,      +1.4693056,   2,    +22.855457,     +0.944015,          0
                   HSCJ2228+0128,                 382,    +337.1159583,      +1.4693056,   3, -9.999995E008, -9.999995E008,          0
                   HSCJ2228+0128,                 382,    +337.1159583,      +1.4693056,   4,    +21.913746,     +0.962111,          0
                   HSCJ2228+0128,                 382,    +337.1159583,      +1.4693056,   5, -9.999995E008, -9.999995E008,          0
                  SDSSJ2228+0110,                 383,    +337.1814100,      +1.1756111,   2,    +22.627230,     +0.486387,          0
                  SDSSJ2228+0110,                 383,    +337.1814100,      +1.1756111,   3,    +22.656927,     +0.757276,          0
                  SDSSJ2228+0110,                 383,    +337.1814100,      +1.1756111,   4,    +22.286060,     +0.647125,          0
                  SDSSJ2228+0110,                 383,    +337.1814100,      +1.1756111,   5,    +20.567665,     +0.255591,          0
               SHELLQsJ2228+0152,                 385,    +337.1987917,      +1.8779167,   2,    +23.181438,     +1.110375,          0
               SHELLQsJ2228+0152,                 385,    +337.1987917,      +1.8779167,   3,    +22.437680,     +0.796846,          0
               SHELLQsJ2228+0152,                 385,    +337.1987917,      +1.8779167,   4,    +21.764100,     +0.760480,          0
               SHELLQsJ2228+0152,                 385,    +337.1987917,      +1.8779167,   5,    +22.319809,     +1.330014,          0
                 CFHQSJ2229+1457,                 386,    +337.2568700,     +14.9524990,   3,    +23.907679,     +4.180620,          0
               SHELLQsJ2231-0035,                 387,    +337.9537083,      -0.5965278,   3,    +23.516516,     +0.415462,          0
               SHELLQsJ2231-0035,                 387,    +337.9537083,      -0.5965278,   4,    +21.064405,     +0.364473,          0
               SHELLQsJ2231-0035,                 387,    +337.9537083,      -0.5965278,   5,    +26.265041, -9.999995E008,          0
                   HSCJ2232+0012,                 388,    +338.0501250,      +0.2106667,   2,    +22.677584,     +0.983802,          0
                   HSCJ2232+0012,                 388,    +338.0501250,      +0.2106667,   3,    +22.671350,     +1.439003,          0
                   HSCJ2232+0012,                 388,    +338.0501250,      +0.2106667,   4,    +23.194122,     +3.369406,          0
                   HSCJ2232+0012,                 388,    +338.0501250,      +0.2106667,   5, -9.999995E008, -9.999995E008,          0
            PSOJ338.2298+29.5089,                 389,    +338.2297707,     +29.5089760,   3,    +20.474394,     +0.098795,          0
                  SDSSJ2233-0107,                 390,    +338.3651666,      -1.1178888,   4,    +21.077211,     +0.349976,          0
                  SDSSJ2233-0107,                 390,    +338.3651666,      -1.1178888,   5,    +22.014404,     +1.031164,          0
                   HSCJ2236+0032,                 391,    +339.1857500,      +0.5491389,   2, -9.999995E008, -9.999995E008,          0
                   HSCJ2236+0032,                 391,    +339.1857500,      +0.5491389,   3,    +21.858488,     +0.583984,          0
                   HSCJ2236+0032,                 391,    +339.1857500,      +0.5491389,   4, -9.999995E008, -9.999995E008,          0
                   HSCJ2236+0032,                 391,    +339.1857500,      +0.5491389,   5,    +21.740755,     +0.726701,          0
                  SDSSJ2238-0027,                 392,    +339.7091666,      -0.4505000,   2,    +21.387213,     +0.240879,          0
                  SDSSJ2238-0027,                 392,    +339.7091666,      -0.4505000,   3,    +21.825012,     +0.546288,          0
                  SDSSJ2238-0027,                 392,    +339.7091666,      -0.4505000,   4,    +21.001867,     +0.436082,          0
                  SDSSJ2238-0027,                 392,    +339.7091666,      -0.4505000,   5,    +21.664997,     +0.764191,          0
                  SDSSJ2239+0030,                 393,    +339.7814999,      +0.5062777,   2,    +21.122059,     +0.245763,          0
                  SDSSJ2239+0030,                 393,    +339.7814999,      +0.5062777,   3,    +21.074518,     +0.321213,          0
                  SDSSJ2239+0030,                 393,    +339.7814999,      +0.5062777,   4,    +20.482384,     +0.273833,          0
               SHELLQsJ2239+0207,                 394,    +339.9477917,      +2.1298611,   2,    +21.774310,     +0.388279,          0
               SHELLQsJ2239+0207,                 394,    +339.9477917,      +2.1298611,   3,    +21.856098,     +0.581070,          0
               SHELLQsJ2239+0207,                 394,    +339.9477917,      +2.1298611,   4,    +21.584455,     +0.471762,          0
               SHELLQsJ2239+0207,                 394,    +339.9477917,      +2.1298611,   5,    +21.030275,     +0.366140,          0
                 CFHQSJ2242+0334,                 396,    +340.6564500,      +3.5726666,   2,    +22.616419,     +0.728769,          0
                 CFHQSJ2242+0334,                 396,    +340.6564500,      +3.5726666,   3,    +21.740290,     +0.447459,          0
                 CFHQSJ2242+0334,                 396,    +340.6564500,      +3.5726666,   4,    +22.446423,     +0.916993,          0
                 CFHQSJ2242+0334,                 396,    +340.6564500,      +3.5726666,   5,    +24.012804,     +5.260868,          0
                  SDSSJ2245+0024,                 397,    +341.3511249,      +0.4039444,   2,    +21.723013,     +0.419258,          0
                  SDSSJ2245+0024,                 397,    +341.3511249,      +0.4039444,   3,    +22.760168,     +1.626077,          0
                  SDSSJ2245+0024,                 397,    +341.3511249,      +0.4039444,   4,    +20.617176,     +0.351634,          0
                  SDSSJ2245+0024,                 397,    +341.3511249,      +0.4039444,   5,    +21.002438,     +0.462961,          0
               SHELLQsJ2252+0225,                 399,    +343.0226667,      +2.4255278,   2,    +22.414778,     +0.765958,          0
               SHELLQsJ2252+0225,                 399,    +343.0226667,      +2.4255278,   3, -9.999995E008, -9.999995E008,          0
               SHELLQsJ2252+0225,                 399,    +343.0226667,      +2.4255278,   4,    +24.221796,     +6.550653,          0
               SHELLQsJ2252+0225,                 399,    +343.0226667,      +2.4255278,   5, -9.999995E008, -9.999995E008,          0
               SHELLQsJ2255+0251,                 400,    +343.9085000,      +2.8573889,   2,    +27.370370, -9.999995E008,          0
               SHELLQsJ2255+0251,                 400,    +343.9085000,      +2.8573889,   3, -9.999995E008, -9.999995E008,          0
               SHELLQsJ2255+0251,                 400,    +343.9085000,      +2.8573889,   4,    +21.473616,     +0.411124,          0
               SHELLQsJ2255+0251,                 400,    +343.9085000,      +2.8573889,   5, -9.999995E008, -9.999995E008,          0
               SHELLQsJ2304+0045,                 401,    +346.0957083,      +0.7515000,   2,    +25.158497,    +10.246437,          0
               SHELLQsJ2304+0045,                 401,    +346.0957083,      +0.7515000,   3, -9.999995E008, -9.999995E008,          0
               SHELLQsJ2304+0045,                 401,    +346.0957083,      +0.7515000,   5, -9.999995E008, -9.999995E008,          0
                  SDSSJ2307+0031,                 402,    +346.8972900,      +0.5303888,   2,    +22.483696,     +0.916217,          0
                  SDSSJ2307+0031,                 402,    +346.8972900,      +0.5303888,   3,    +20.556255,     +0.152004,          0
                  SDSSJ2307+0031,                 402,    +346.8972900,      +0.5303888,   4,    +21.360607,     +0.634419,          0
                  SDSSJ2307+0031,                 402,    +346.8972900,      +0.5303888,   5,    +21.212217,     +0.490051,          0
                  SDSSJ2310+1855,                 403,    +347.6620586,     +18.9222017,   3,    +18.880644,     +0.037573,          0
                  SDSSJ2312+0100,                 404,    +348.0684999,      +1.0143055,   2,    +21.593344,     +0.417337,          0
                  SDSSJ2312+0100,                 404,    +348.0684999,      +1.0143055,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ2312+0100,                 404,    +348.0684999,      +1.0143055,   4,    +20.208105,     +0.237679,          0
                  SDSSJ2312+0100,                 404,    +348.0684999,      +1.0143055,   5,    +20.188288,     +0.215250,          0
                  SDSSJ2315-0023,                 405,    +348.9440400,      -0.3994722,   2,    +21.526068,     +0.209387,          0
                  SDSSJ2315-0023,                 405,    +348.9440400,      -0.3994722,   3,    +20.877190,     +0.146160,          0
                  SDSSJ2315-0023,                 405,    +348.9440400,      -0.3994722,   4,    +21.362568,     +0.255931,          0
                  SDSSJ2315-0023,                 405,    +348.9440400,      -0.3994722,   5,    +20.750340,     +0.288239,          0
                  SDSSJ2317+2244,                 452,    +349.4093750,     +22.7360083,   3,    +18.995657,     +0.045720,          0
                  SDSSJ2325+2628,                 408,    +351.3093508,     +26.4799531,   3,    +18.917952,     +0.036840,          0
                SDWISEJ2329+3003,                 412,    +352.4137500,     +30.0641055,   3,    +19.002556,     +0.037174,          0
                 SUVAWJ2330+0957,                 413,    +352.5362917,      +9.9621389,   2,    +19.804243,     +0.051821,          0
                 SUVAWJ2330+0957,                 413,    +352.5362917,      +9.9621389,   3,    +19.702047,     +0.064923,          0
                 SUVAWJ2330+0957,                 413,    +352.5362917,      +9.9621389,   4,    +19.167215,     +0.055465,          0
                 SUVAWJ2330+0957,                 413,    +352.5362917,      +9.9621389,   5,    +19.144676,     +0.047128,          0
                  SDSSJ2334-0010,                 414,    +353.7293749,      -0.1728055,   2,    +22.707941,     +0.945588,          0
