# qsoName,qsoID,ra,dec,filterID,aperMag3AverAB,aperMag3Err,ppErrBits
#
# Results of Query: Database VSERV1000v20190508 17/05/19 13:01
# SELECT qso.qsoName,qso.qsoID,qso.ra,qso.dec,aver.filterID,
# (aver.aperMag3+f.VegaToAB) as aperMag3AverAB,aver.aperMag3Err,
# aver.ppErrBits   /* Select basic QSO parameters and photometry 
# averaged over all   epochs. ppErrBits gives some quality control 
# information.  It is   safest to add an alias to each attribute to 
# avoid confusion. */ FROM finalQsoCatalogue as qso, 
# MapApertureIDshighzQsoMap as ma, vserv1000MapRemeasAver as aver, 
# Filter as f,   /* Select main tables for query, giving each an 
# appropriate alias   (e.g. as qso). MapApertureIDshighzQsoMap links 
# finalQsoCatalogue to   vserv1000MapRemeasAver */  (SELECT distinct 
# combiCatID FROM MapProvenance WHERE avSetupID=0) as mapAvSetup   /* 
# Create a temporary table in memory of only average catalogues that   
# are created with avSetupID=0, i.e.  averaged over all epochs. Using   
# distinct is very important since MapProvenance has multiple rows for  
#  each averaged catalogue */  WHERE qso.qsoID=ma.objectID and 
# ma.apertureID=aver.apertureID and 
# aver.catalogueID=mapAvSetup.combiCatID and f.filterID=aver.filterID   
# /* Join all the tables correctly. finalQsoCatalogue is linked to   
# MapApertureIDshighzQsoMap with qsoID=objectID.  The apertureID in   
# MapApertureIDshighzQsoMap links to vserv1000MapRemeasurement or   
# vserv1000MapRemeasAver.  The temporary table gives the correct list   
# of combiCatIDs that constrain the catalogueID in   
# vserv1000MapRemeasAver. */ ORDER BY qso.qsoID,aver.filterID
# Column Headers at start of file AND below
#
# qsoName,qsoID,ra,dec,filterID,aperMag3AverAB,aperMag3Err,ppErrBits
            PSOJ075.9356-07.5061,                 103,     +75.9356600,      -7.5061300,   5,    +20.480001,     +0.261413,          0
            PSOJ089.9394-15.5833,                 104,     +89.9394446,     -15.5833895,   3,    +19.108156,     +0.028680,          0
            PSOJ089.9394-15.5833,                 104,     +89.9394446,     -15.5833895,   5,    +18.442131,     +0.040860,          0
               SHELLQsJ0834+0211,                 118,    +128.5036667,      +2.1963611,   3,    +23.163647,     +1.222795,        128
               SHELLQsJ0834+0211,                 118,    +128.5036667,      +2.1963611,   4,    +21.884703,     +0.455501,        128
               SHELLQsJ0834+0211,                 118,    +128.5036667,      +2.1963611,   5,    +21.911970,     +0.908691,          0
                  SDSSJ0836+0054,                 121,    +129.1827665,      +0.9147934,   1,    +18.806879,     +0.003941,          0
                  SDSSJ0836+0054,                 121,    +129.1827665,      +0.9147934,   2,    +18.827236,     +0.007334,          0
                  SDSSJ0836+0054,                 121,    +129.1827665,      +0.9147934,   3,    +18.647345,     +0.006319,          0
                  SDSSJ0836+0054,                 121,    +129.1827665,      +0.9147934,   4,    +18.346956,     +0.009514,          0
                  SDSSJ0836+0054,                 121,    +129.1827665,      +0.9147934,   5,    +18.118443,     +0.010191,          0
                   VIKJ0839+0015,                 122,    +129.9806500,      +0.2650583,   1,    +21.394068,     +0.054814,          0
                   VIKJ0839+0015,                 122,    +129.9806500,      +0.2650583,   2,    +21.108065,     +0.072476,          0
                   VIKJ0839+0015,                 122,    +129.9806500,      +0.2650583,   3,    +20.840010,     +0.072379,          0
                   VIKJ0839+0015,                 122,    +129.9806500,      +0.2650583,   4,    +20.737013,     +0.140098,          0
                   VIKJ0839+0015,                 122,    +129.9806500,      +0.2650583,   5,    +20.440056,     +0.131567,          0
               SHELLQsJ0844-0132,                 126,    +131.0358750,      -1.5379167,   1,    +24.140497,     +0.515474,          0
               SHELLQsJ0844-0132,                 126,    +131.0358750,      -1.5379167,   2,    +23.502455,     +0.564391,          0
               SHELLQsJ0844-0132,                 126,    +131.0358750,      -1.5379167,   3,    +23.055346,     +0.462365,          0
               SHELLQsJ0844-0132,                 126,    +131.0358750,      -1.5379167,   4,    +22.825237,     +1.001488,          0
               SHELLQsJ0844-0132,                 126,    +131.0358750,      -1.5379167,   5, -9.999995E008, -9.999995E008,          0
               SHELLQsJ0844-0052,                 127,    +131.1316666,      -0.8818333,   1,    +23.350706,     +0.346504,          0
               SHELLQsJ0844-0052,                 127,    +131.1316666,      -0.8818333,   2,    +23.788952,     +1.079458,          0
               SHELLQsJ0844-0052,                 127,    +131.1316666,      -0.8818333,   3,    +23.069660,     +0.629424,          0
               SHELLQsJ0844-0052,                 127,    +131.1316666,      -0.8818333,   4,    +23.389933,     +2.141088,          0
               SHELLQsJ0844-0052,                 127,    +131.1316666,      -0.8818333,   5,    +22.498922,     +0.893071,          0
               SHELLQsJ0853+0139,                 130,    +133.4535000,      +1.6530556,   1,    +23.497400,     +0.280974,          0
               SHELLQsJ0853+0139,                 130,    +133.4535000,      +1.6530556,   2,    +23.672650,     +0.655517,          0
               SHELLQsJ0853+0139,                 130,    +133.4535000,      +1.6530556,   3,    +23.877620,     +1.084696,          0
               SHELLQsJ0853+0139,                 130,    +133.4535000,      +1.6530556,   4,    +22.456310,     +0.627114,          0
               SHELLQsJ0853+0139,                 130,    +133.4535000,      +1.6530556,   5, -9.999995E008, -9.999995E008,          0
               SHELLQsJ0857+0056,                 132,    +134.4105416,      +0.9368611,   1,    +24.616287,     +0.588486,          0
               SHELLQsJ0857+0056,                 132,    +134.4105416,      +0.9368611,   2,    +23.858181,     +1.025443,          0
               SHELLQsJ0857+0056,                 132,    +134.4105416,      +0.9368611,   3,    +23.827147,     +0.919334,          0
               SHELLQsJ0857+0056,                 132,    +134.4105416,      +0.9368611,   4,    +25.816067,     +6.991684,          0
               SHELLQsJ0857+0056,                 132,    +134.4105416,      +0.9368611,   5,    +23.271324,     +1.168662,          0
               SHELLQsJ0858+0000,                 133,    +134.5562917,      +0.0158611,   1,    +21.797638,     +0.036358,          0
               SHELLQsJ0858+0000,                 133,    +134.5562917,      +0.0158611,   3,    +21.153456,     +0.078717,          0
               SHELLQsJ0858+0000,                 133,    +134.5562917,      +0.0158611,   4,    +21.004961,     +0.075801,          0
               SHELLQsJ0858+0000,                 133,    +134.5562917,      +0.0158611,   5,    +20.990427,     +0.102425,          0
                   HSCJ0859+0022,                 134,    +134.7799583,      +0.3821944,   1,    +23.211967,     +0.225764,          0
                   HSCJ0859+0022,                 134,    +134.7799583,      +0.3821944,   3,    +23.534046,     +0.900732,          0
                   HSCJ0859+0022,                 134,    +134.7799583,      +0.3821944,   4,    +22.856228,     +0.506271,          0
                   HSCJ0859+0022,                 134,    +134.7799583,      +0.3821944,   5,    +22.408860,     +0.510589,          0
               SHELLQsJ0902+0155,                 138,    +135.7286250,      +1.9196944,   1,    +24.246334,     +0.445293,          0
               SHELLQsJ0902+0155,                 138,    +135.7286250,      +1.9196944,   2,    +25.979330,     +4.844164,          0
               SHELLQsJ0902+0155,                 138,    +135.7286250,      +1.9196944,   3,    +22.922897,     +0.406374,          0
               SHELLQsJ0902+0155,                 138,    +135.7286250,      +1.9196944,   4,    +23.350195,     +1.064698,          0
               SHELLQsJ0902+0155,                 138,    +135.7286250,      +1.9196944,   5, -9.999995E008, -9.999995E008,       4096
               SHELLQsJ0903+0211,                 139,    +135.8111666,      +2.1911944,   1,    +23.893260,     +0.302808,          0
               SHELLQsJ0903+0211,                 139,    +135.8111666,      +2.1911944,   2,    +23.662163,     +0.496870,          0
               SHELLQsJ0903+0211,                 139,    +135.8111666,      +2.1911944,   3,    +24.317865,     +0.946425,          0
               SHELLQsJ0903+0211,                 139,    +135.8111666,      +2.1911944,   4,    +22.863710,     +0.686847,          0
               SHELLQsJ0903+0211,                 139,    +135.8111666,      +2.1911944,   5,    +24.628315,     +3.309594,          0
            PSOJ135.8704-13.8336,                 140,    +135.8704568,     -13.8336863,   3,    +21.109434,     +0.201865,          0
            PSOJ135.8704-13.8336,                 140,    +135.8704568,     -13.8336863,   5,    +20.917797,     +0.385181,          0
               SHELLQsJ0905+0300,                 141,    +136.4360416,      +3.0163333,   1,    +23.816694,     +0.538732,    4194432
               SHELLQsJ0905+0300,                 141,    +136.4360416,      +3.0163333,   2, -9.999995E008, -9.999995E008,    4194432
               SHELLQsJ0905+0300,                 141,    +136.4360416,      +3.0163333,   3,    +22.200203,     +0.466389,          0
               SHELLQsJ0905+0300,                 141,    +136.4360416,      +3.0163333,   4,    +21.380850,     +0.311837,          0
               SHELLQsJ0905+0300,                 141,    +136.4360416,      +3.0163333,   5,    +21.959425,     +0.544996,          0
               SHELLQsJ0911+0152,                 144,    +137.8094583,      +1.8720556,   1, -9.999995E008, -9.999995E008,          0
               SHELLQsJ0911+0152,                 144,    +137.8094583,      +1.8720556,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ0911+0152,                 144,    +137.8094583,      +1.8720556,   3, -9.999995E008, -9.999995E008,          0
               SHELLQsJ0911+0152,                 144,    +137.8094583,      +1.8720556,   4,    +24.296488,     +1.662960,          0
               SHELLQsJ0911+0152,                 144,    +137.8094583,      +1.8720556,   5, -9.999995E008, -9.999995E008,          0
               SHELLQsJ0918+0139,                 148,    +139.6382083,      +1.6564722,   1,    +23.824960,     +0.259667,          0
               SHELLQsJ0918+0139,                 148,    +139.6382083,      +1.6564722,   2,    +23.155478,     +0.305226,          0
               SHELLQsJ0918+0139,                 148,    +139.6382083,      +1.6564722,   3,    +23.167084,     +0.670264,          0
               SHELLQsJ0921+0007,                 149,    +140.3356667,      +0.1230278,   1,    +22.144747,     +0.094886,          0
               SHELLQsJ0921+0007,                 149,    +140.3356667,      +0.1230278,   2,    +21.310150,     +0.100149,          0
               SHELLQsJ0921+0007,                 149,    +140.3356667,      +0.1230278,   3,    +21.107439,     +0.123516,          0
               SHELLQsJ0921+0007,                 149,    +140.3356667,      +0.1230278,   5,    +20.403896,     +0.103077,          0
                  SDUVJ0935-0207,                 155,    +143.8471250,      -2.1317778,   2,    +20.080116,     +0.057744,          0
                  SDUVJ0935-0207,                 155,    +143.8471250,      -2.1317778,   3,    +20.030874,     +0.074199,          0
                  SDUVJ0935-0207,                 155,    +143.8471250,      -2.1317778,   4,    +19.870255,     +0.120992,          0
                  SDUVJ0935-0207,                 155,    +143.8471250,      -2.1317778,   5,    +19.818308,     +0.201194,          0
                  SDSSJ0959+0227,                 162,    +149.7837500,      +2.4520444,   2,    +24.218214,     +0.054779,          0
                  SDSSJ0959+0227,                 162,    +149.7837500,      +2.4520444,   3,    +24.177990,     +0.070982,          0
                  SDSSJ0959+0227,                 162,    +149.7837500,      +2.4520444,   4,    +23.648737,     +0.062584,          0
                  SDSSJ0959+0227,                 162,    +149.7837500,      +2.4520444,   5,    +23.433605,     +0.079001,          0
                  SDSSJ0959+0227,                 162,    +149.7837500,      +2.4520444,   9,    +24.491430,     +0.283956,          0
                  SDSSJ1000+0234,                 164,    +150.2145833,      +2.5826333,   2,    +26.314297,     +0.309211,          0
                  SDSSJ1000+0234,                 164,    +150.2145833,      +2.5826333,   3,    +27.039064,     +0.642238,          0
                  SDSSJ1000+0234,                 164,    +150.2145833,      +2.5826333,   4,    +29.721010, -9.999995E008,          0
                  SDSSJ1000+0234,                 164,    +150.2145833,      +2.5826333,   5,    +26.630894,     +1.163485,          0
                  SDSSJ1000+0234,                 164,    +150.2145833,      +2.5826333,   9, -9.999995E008, -9.999995E008,          0
                  SDUVJ1006-0310,                 166,    +151.5608750,      -3.1751111,   2,    +19.822718,     +0.050022,          0
                  SDUVJ1006-0310,                 166,    +151.5608750,      -3.1751111,   3,    +19.872648,     +0.084930,          0
                  SDUVJ1006-0310,                 166,    +151.5608750,      -3.1751111,   5,    +19.347118,     +0.096145,          0
            PSOJ157.9070-02.6599,                 173,    +157.9070364,      -2.6599073,   1,    +20.197317,     +0.020801,          0
            PSOJ157.9070-02.6599,                 173,    +157.9070364,      -2.6599073,   2,    +20.260145,     +0.039861,          0
            PSOJ157.9070-02.6599,                 173,    +157.9070364,      -2.6599073,   3,    +20.279028,     +0.033885,          0
            PSOJ157.9070-02.6599,                 173,    +157.9070364,      -2.6599073,   4,    +20.107075,     +0.070917,          0
            PSOJ157.9070-02.6599,                 173,    +157.9070364,      -2.6599073,   5,    +19.833769,     +0.060083,          0
          ATLASJ158.6938-14.4211,                 176,    +158.6938000,     -14.4211000,   2,    +19.293260,     +0.052355,          0
          ATLASJ158.6938-14.4211,                 176,    +158.6938000,     -14.4211000,   3,    +19.288652,     +0.059964,          0
          ATLASJ158.6938-14.4211,                 176,    +158.6938000,     -14.4211000,   4,    +19.204805,     +0.077283,          0
          ATLASJ158.6938-14.4211,                 176,    +158.6938000,     -14.4211000,   5,    +18.688568,     +0.071054,          0
            PSOJ159.2257-02.5438,                 177,    +159.2257910,      -2.5438734,   1,    +20.242706,     +0.019136,          0
            PSOJ159.2257-02.5438,                 177,    +159.2257910,      -2.5438734,   3,    +20.103746,     +0.029456,          0
            PSOJ159.2257-02.5438,                 177,    +159.2257910,      -2.5438734,   4,    +19.963778,     +0.047509,          0
            PSOJ159.2257-02.5438,                 177,    +159.2257910,      -2.5438734,   5,    +19.576761,     +0.045443,          0
                  SDSSJ1040-1155,                 178,    +160.2025000,     -11.9306111,   2,    +21.989998,     +0.419943,          0
                  SDSSJ1040-1155,                 178,    +160.2025000,     -11.9306111,   3,    +21.606462,     +0.400756,          0
                  SDSSJ1040-1155,                 178,    +160.2025000,     -11.9306111,   4,    +22.164300,     +1.176629,          0
                  SDSSJ1040-1155,                 178,    +160.2025000,     -11.9306111,   5,    +20.499603,     +0.635070,          0
                  SDSSJ1044-0125,                 180,    +161.1376700,      -1.4172777,   1,    +19.323666,     +0.008164,          0
                  SDSSJ1044-0125,                 180,    +161.1376700,      -1.4172777,   2,    +19.318428,     +0.015669,          0
                  SDSSJ1044-0125,                 180,    +161.1376700,      -1.4172777,   3,    +19.160168,     +0.009747,          0
                  SDSSJ1044-0125,                 180,    +161.1376700,      -1.4172777,   4,    +19.098063,     +0.014863,          0
                  SDSSJ1044-0125,                 180,    +161.1376700,      -1.4172777,   5,    +18.888966,     +0.022498,          0
                  DELSJ1048-0109,                 181,    +162.0829167,      -1.1611694,   1,    +20.265017,     +0.016021,          0
                  DELSJ1048-0109,                 181,    +162.0829167,      -1.1611694,   2,    +19.957233,     +0.024917,          0
                  DELSJ1048-0109,                 181,    +162.0829167,      -1.1611694,   3,    +19.537270,     +0.019117,          0
                  DELSJ1048-0109,                 181,    +162.0829167,      -1.1611694,   4,    +19.179495,     +0.026411,          0
                  DELSJ1048-0109,                 181,    +162.0829167,      -1.1611694,   5,    +18.894938,     +0.024254,          0
                 CFHQSJ1059-0906,                 186,    +164.8692000,      -9.1056666,   2,    +21.716652,     +0.319767,          0
                 CFHQSJ1059-0906,                 186,    +164.8692000,      -9.1056666,   3,    +20.361181,     +0.103771,          0
                 CFHQSJ1059-0906,                 186,    +164.8692000,      -9.1056666,   4,    +21.750687,     +0.581143,          0
                 CFHQSJ1059-0906,                 186,    +164.8692000,      -9.1056666,   5,    +20.842150,     +0.365261,          0
            PSOJ167.6415-13.4960,                 189,    +167.6415660,     -13.4959995,   2,    +20.907833,     +0.144198,          0
            PSOJ167.6415-13.4960,                 189,    +167.6415660,     -13.4959995,   3,    +20.605470,     +0.123343,          0
            PSOJ167.6415-13.4960,                 189,    +167.6415660,     -13.4959995,   4,    +21.744682,     +0.523225,          0
            PSOJ167.6415-13.4960,                 189,    +167.6415660,     -13.4959995,   5,    +20.236542,     +0.197926,          0
                  SDSSJ1123-0044,                 193,    +170.7964583,      -0.7385111,   4,    +19.944110,     +0.053704,          0
                  SDSSJ1123-0044,                 193,    +170.7964583,      -0.7385111,   5,    +19.639670,     +0.049883,          0
            PSOJ174.7920-12.2845,                 202,    +174.7920407,     -12.2845492,   2,    +20.554693,     +0.103293,          0
            PSOJ174.7920-12.2845,                 202,    +174.7920407,     -12.2845492,   3,    +20.214420,     +0.087111,          0
            PSOJ174.7920-12.2845,                 202,    +174.7920407,     -12.2845492,   4,    +20.413347,     +0.159558,          0
            PSOJ174.7920-12.2845,                 202,    +174.7920407,     -12.2845492,   5,    +19.645200,     +0.111474,          0
            PSOJ175.4091-20.2654,                 203,    +175.4091843,     -20.2654580,   2,    +20.216057,     +0.059542,          0
            PSOJ175.4091-20.2654,                 203,    +175.4091843,     -20.2654580,   3,    +19.957485,     +0.078015,          0
            PSOJ175.4091-20.2654,                 203,    +175.4091843,     -20.2654580,   5,    +19.654263,     +0.132747,          0
               SHELLQsJ1146-0154,                 205,    +176.6360833,      -1.9106389,   1,    +23.205162,     +0.308131,          0
               SHELLQsJ1146-0154,                 205,    +176.6360833,      -1.9106389,   2,    +23.033812,     +0.456727,          0
               SHELLQsJ1146-0154,                 205,    +176.6360833,      -1.9106389,   3,    +22.739513,     +0.322969,          0
               SHELLQsJ1146-0154,                 205,    +176.6360833,      -1.9106389,   4, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146-0154,                 205,    +176.6360833,      -1.9106389,   5,    +23.074165,     +0.992367,          0
               SHELLQsJ1146+0124,                 206,    +176.7017500,      +1.4055833,   1,    +24.622952,     +0.895650,          0
               SHELLQsJ1146+0124,                 206,    +176.7017500,      +1.4055833,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146+0124,                 206,    +176.7017500,      +1.4055833,   3,    +22.519330,     +0.314985,          0
               SHELLQsJ1146+0124,                 206,    +176.7017500,      +1.4055833,   4, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146+0124,                 206,    +176.7017500,      +1.4055833,   5,    +23.332460,     +1.617691,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   1, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   2,    +25.291222,     +4.185306,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   3,    +23.472490,     +0.619389,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   4,    +22.335938,     +0.585418,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   5,    +22.702719,     +0.630852,          0
                  SDUVJ1147-0109,                 209,    +176.7767083,      -1.1661667,   1,    +19.332483,     +0.008875,          0
                  SDUVJ1147-0109,                 209,    +176.7767083,      -1.1661667,   2,    +19.228369,     +0.010133,          0
                  SDUVJ1147-0109,                 209,    +176.7767083,      -1.1661667,   3,    +19.043957,     +0.010884,          0
                  SDUVJ1147-0109,                 209,    +176.7767083,      -1.1661667,   4,    +18.831884,     +0.018021,          0
                  SDUVJ1147-0109,                 209,    +176.7767083,      -1.1661667,   5,    +18.860720,     +0.023860,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   1,    +21.769120,     +0.043492,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   2,    +21.349718,     +0.065975,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   3,    +21.566240,     +0.086432,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   4,    +21.421291,     +0.173368,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   5,    +20.951921,     +0.103254,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   1,    +22.162480,     +0.078813,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   2,    +21.730463,     +0.099973,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   3,    +21.510260,     +0.096383,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   4,    +21.533619,     +0.204196,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   5,    +21.234877,     +0.324321,          0
            PSOJ178.5594-12.1881,                 217,    +178.5594134,     -12.1881893,   2,    +21.212917,     +0.201809,          0
            PSOJ178.5594-12.1881,                 217,    +178.5594134,     -12.1881893,   3,    +20.356350,     +0.102135,          0
            PSOJ178.5594-12.1881,                 217,    +178.5594134,     -12.1881893,   4,    +20.438704,     +0.224435,          0
            PSOJ178.5594-12.1881,                 217,    +178.5594134,     -12.1881893,   5,    +20.278688,     +0.213888,          0
               SHELLQsJ1201+0133,                 221,    +180.2625833,      +1.5656667,   3,    +23.783184,     +1.375316,          0
               SHELLQsJ1201+0133,                 221,    +180.2625833,      +1.5656667,   4,    +22.517092,     +0.497062,          0
               SHELLQsJ1201+0133,                 221,    +180.2625833,      +1.5656667,   5,    +22.414019,     +0.571125,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   1,    +24.641418,     +0.535564,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   2,    +24.767750,     +1.333356,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   3,    +23.389580,     +0.395279,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   4,    +23.056557,     +0.850859,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   5,    +24.204880,     +2.527339,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   1,    +19.141008,     +0.005591,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   2,    +19.081495,     +0.010367,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   3,    +19.034607,     +0.011244,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   4,    +18.823145,     +0.024450,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   5,    +18.782251,     +0.026686,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   1, -9.999995E008, -9.999995E008,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   2,    +22.845060,     +0.207626,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   3,    +22.153585,     +0.131521,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   4,    +21.556364,     +0.173453,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   5,    +20.777348,     +0.103843,          0
                   HSCJ1207-0005,                 227,    +181.9755833,      -0.0981389,   1,    +23.799240,     +0.380267,          0
                   HSCJ1207-0005,                 227,    +181.9755833,      -0.0981389,   2,    +24.945637,     +2.326866,          0
                   HSCJ1207-0005,                 227,    +181.9755833,      -0.0981389,   3, -9.999995E008, -9.999995E008,          0
                   HSCJ1207-0005,                 227,    +181.9755833,      -0.0981389,   5, -9.999995E008, -9.999995E008,          0
                  SDSSJ1208+0010,                 228,    +182.0992500,      +0.1743611,   1,    +20.429632,     +0.020739,          0
                  SDSSJ1208+0010,                 228,    +182.0992500,      +0.1743611,   2,    +20.357164,     +0.043190,          0
                  SDSSJ1208+0010,                 228,    +182.0992500,      +0.1743611,   3,    +20.363602,     +0.046886,          0
                  SDSSJ1208+0010,                 228,    +182.0992500,      +0.1743611,   5,    +20.339731,     +0.090044,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   1,    +22.556324,     +0.116124,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   2,    +22.292873,     +0.171708,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   3,    +21.854172,     +0.114096,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   4,    +22.774313,     +1.254496,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   5,    +21.424450,     +0.199671,          0
               SHELLQsJ1209-0006,                 231,    +182.3499583,      -0.1129167,   1,    +24.850544,     +0.837997,          0
               SHELLQsJ1209-0006,                 231,    +182.3499583,      -0.1129167,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1209-0006,                 231,    +182.3499583,      -0.1129167,   3,    +23.818136,     +0.749336,          0
               SHELLQsJ1209-0006,                 231,    +182.3499583,      -0.1129167,   5,    +23.325554,     +1.188409,          0
            PSOJ183.2991-12.7676,                 234,    +183.2991900,     -12.7676240,   2,    +19.246220,     +0.028639,          0
            PSOJ183.2991-12.7676,                 234,    +183.2991900,     -12.7676240,   3,    +19.090206,     +0.026165,          0
            PSOJ183.2991-12.7676,                 234,    +183.2991900,     -12.7676240,   4,    +19.118677,     +0.035047,          0
            PSOJ183.2991-12.7676,                 234,    +183.2991900,     -12.7676240,   5,    +19.108408,     +0.066338,          0
                   VIKJ1215+0023,                 235,    +183.8202986,      +0.3901834,   2,    +21.500698,     +0.092567,          0
                   VIKJ1215+0023,                 235,    +183.8202986,      +0.3901834,   3,    +21.278246,     +0.088206,          0
                   VIKJ1215+0023,                 235,    +183.8202986,      +0.3901834,   4,    +21.266792,     +0.171275,          0
                   VIKJ1215+0023,                 235,    +183.8202986,      +0.3901834,   5,    +20.988567,     +0.193897,          0
            PSOJ184.3389+01.5284,                 236,    +184.3389334,      +1.5284636,   1,    +21.092806,     +0.030585,          0
            PSOJ184.3389+01.5284,                 236,    +184.3389334,      +1.5284636,   2,    +21.232964,     +0.077853,          0
            PSOJ184.3389+01.5284,                 236,    +184.3389334,      +1.5284636,   3,    +21.121286,     +0.104305,          0
            PSOJ184.3389+01.5284,                 236,    +184.3389334,      +1.5284636,   4,    +21.097916,     +0.120037,          0
            PSOJ184.3389+01.5284,                 236,    +184.3389334,      +1.5284636,   5,    +20.720757,     +0.119477,          0
               SHELLQsJ1219+0050,                 237,    +184.7722500,      +0.8437500,   3,    +22.086266,     +0.327022,          0
            PSOJ187.1047-02.5609,                 240,    +187.1047900,      -2.5609033,   1,    +21.031652,     +0.034033,          0
            PSOJ187.1047-02.5609,                 240,    +187.1047900,      -2.5609033,   2,    +20.928974,     +0.057443,          0
            PSOJ187.1047-02.5609,                 240,    +187.1047900,      -2.5609033,   3,    +20.895327,     +0.054668,          0
            PSOJ187.1047-02.5609,                 240,    +187.1047900,      -2.5609033,   4,    +20.694260,     +0.102424,          0
            PSOJ187.1047-02.5609,                 240,    +187.1047900,      -2.5609033,   5,    +20.434650,     +0.099245,          0
                  SDSSJ1233+0622,                 242,    +188.3894733,      +6.3761650,   3,    +19.750687,     +0.023658,         64
                  SDSSJ1233+0622,                 242,    +188.3894733,      +6.3761650,   5,    +19.207687,     +0.021144,         64
                  SDSSJ1306+0356,                 249,    +196.5344701,      +3.9406556,   1,    +19.539743,     +0.014035,        128
                  SDSSJ1306+0356,                 249,    +196.5344701,      +3.9406556,   2,    +20.053955,     +0.044328,        128
                  SDSSJ1306+0356,                 249,    +196.5344701,      +3.9406556,   3,    +19.698004,     +0.040690,        128
                  SDSSJ1306+0356,                 249,    +196.5344701,      +3.9406556,   4,    +19.638609,     +0.054243,        128
                  SDSSJ1306+0356,                 249,    +196.5344701,      +3.9406556,   5,    +19.371782,     +0.049320,        128
                  SDUVJ1317-0239,                 251,    +199.3365833,      -2.6536111,   1,    +20.778355,     +0.025432,          0
                  SDUVJ1317-0239,                 251,    +199.3365833,      -2.6536111,   2,    +20.580093,     +0.039474,          0
                  SDUVJ1317-0239,                 251,    +199.3365833,      -2.6536111,   3,    +20.545652,     +0.043454,          0
                  SDUVJ1317-0239,                 251,    +199.3365833,      -2.6536111,   4,    +20.233044,     +0.073094,          0
                  SDUVJ1317-0239,                 251,    +199.3365833,      -2.6536111,   5,    +20.293446,     +0.088819,          0
                  SDUVJ1335-0328,                 257,    +203.9843333,      -3.4772778,   1,    +18.822645,     +0.005495,          0
                  SDUVJ1335-0328,                 257,    +203.9843333,      -3.4772778,   2,    +18.625050,     +0.008496,          0
                  SDUVJ1335-0328,                 257,    +203.9843333,      -3.4772778,   3,    +18.651724,     +0.008632,          0
                  SDUVJ1335-0328,                 257,    +203.9843333,      -3.4772778,   4,    +18.553205,     +0.016918,          0
                  SDUVJ1335-0328,                 257,    +203.9843333,      -3.4772778,   5,    +18.333744,     +0.015248,          0
            PSOJ209.2058-26.7083,                 265,    +209.2058560,     -26.7083970,   2,    +19.439857,     +0.027349,          0
