# qsoName,ra,dec,apertureID,aperJky3,aperJky3Err,sumWeight,ppErrBits,mjdObs,filterID,aperJky3,aperJky3Err,weight,ppErrBits,project
#
# Results of Query: Database WSERV1000v20180716 15/10/18 22:09
# SELECT qso.qsoName, qso.ra, qso.dec, aver.apertureID, aver.aperJky3, 
# aver.aperJky3Err, aver.sumWeight, aver.ppErrBits, m.mjdObs, 
# m.filterID, remeas.aperJky3, remeas.aperJky3Err, w.weight, 
# remeas.ppErrBits, m.project FROM finalQsoCatalogue as qso, 
# MapApertureIDshighzQsoMap as ma, wserv1000MapRemeasAver as aver, 
# wserv1000MapRemeasurement as remeas, MapProvenance as v, 
# wserv1000MapAverageWeights as w, MapFrameStatus as mfs, Multiframe as 
# m WHERE qso.qsoID=ma.objectID and ma.apertureID=aver.apertureID and 
# aver.apertureID=remeas.apertureID and aver.catalogueID=v.combicatID 
# and v.avSetupID=1 and v.catalogueID=remeas.catalogueID and 
# w.combicatID=v.combicatID and w.catalogueID=v.catalogueID and 
# w.apertureID=aver.apertureID and mfs.catalogueID=remeas.catalogueID 
# and m.multiframeID=mfs.multiframeID and mfs.programmeID=10999 and 
# mfs.mapID=1 order by v.combicatID, m.mjdObs
# Column Headers at start of file AND below
#
# qsoName,ra,dec,apertureID,aperJky3,aperJky3Err,sumWeight,ppErrBits,mjdObs,filterID,aperJky3,aperJky3Err,weight,ppErrBits,project
                  SDSSJ0338+0021,     +54.6221249,      +0.3656388,                  89,+4.870466E-005,+4.165803E-007,  +1000.000000,          0,  +5.3767236E004,   3,+5.200083E-005,+1.675058E-006,   +100.000000,          0,                                                       U/05B/H36
                  SDSSJ0338+0021,     +54.6221249,      +0.3656388,                  89,+4.870466E-005,+4.165803E-007,  +1000.000000,          0,  +5.3767242E004,   3,+5.099316E-005,+1.656625E-006,   +100.000000,          0,                                                       U/05B/H36
                  SDSSJ0338+0021,     +54.6221249,      +0.3656388,                  89,+4.870466E-005,+4.165803E-007,  +1000.000000,          0,  +5.3767283E004,   3,+4.706580E-005,+1.586513E-006,   +100.000000,          0,                                                       U/05B/H36
                  SDSSJ0338+0021,     +54.6221249,      +0.3656388,                  89,+4.870466E-005,+4.165803E-007,  +1000.000000,          0,  +5.3767289E004,   3,+4.688754E-005,+1.599080E-006,   +100.000000,          0,                                                       U/05B/H36
                  SDSSJ0338+0021,     +54.6221249,      +0.3656388,                  89,+4.870466E-005,+4.165803E-007,  +1000.000000,          0,  +5.3768236E004,   3,+4.793934E-005,+1.399192E-006,   +100.000000,          0,                                                       U/05B/H36
                  SDSSJ0338+0021,     +54.6221249,      +0.3656388,                  89,+4.870466E-005,+4.165803E-007,  +1000.000000,          0,  +5.3768242E004,   3,+4.744903E-005,+1.361032E-006,   +100.000000,          0,                                                       U/05B/H36
                  SDSSJ0338+0021,     +54.6221249,      +0.3656388,                  89,+4.870466E-005,+4.165803E-007,  +1000.000000,          0,  +5.3768290E004,   3,+4.845680E-005,+1.174389E-006,   +100.000000,          0,                                                       U/05B/H36
                  SDSSJ0338+0021,     +54.6221249,      +0.3656388,                  89,+4.870466E-005,+4.165803E-007,  +1000.000000,          0,  +5.3768295E004,   3,+4.859071E-005,+1.169466E-006,   +100.000000,          0,                                                       U/05B/H36
                  SDSSJ0338+0021,     +54.6221249,      +0.3656388,                  89,+4.870466E-005,+4.165803E-007,  +1000.000000,          0,  +5.3768315E004,   3,+4.862709E-005,+1.078471E-006,   +100.000000,          0,                                                       U/05B/H36
                  SDSSJ0338+0021,     +54.6221249,      +0.3656388,                  89,+4.870466E-005,+4.165803E-007,  +1000.000000,          0,  +5.3768320E004,   3,+4.955238E-005,+1.062031E-006,   +100.000000,          0,                                                       U/05B/H36
                  SDSSJ0338+0021,     +54.6221249,      +0.3656388,                  89,+4.644096E-005,+2.177515E-006,   +100.000000,          0,  +5.4075354E004,   3,+4.644096E-005,+2.177515E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS8B
                  SDSSJ0338+0021,     +54.6221249,      +0.3656388,                  89,+5.387128E-005,+2.668422E-006,   +100.000000,          0,  +5.4059527E004,   4,+5.387128E-005,+2.668422E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS8B
                  SDSSJ0338+0021,     +54.6221249,      +0.3656388,                  89,+7.530332E-005,+5.122396E-006,   +100.000000,          0,  +5.4060406E004,   5,+7.530332E-005,+5.122396E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS8B
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000107,+5.607815E-007,   +400.000000,          0,  +5.5222354E004,   1,     +0.000104,+1.116956E-006, +0.000000E000,    4194304,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000107,+5.607815E-007,   +400.000000,          0,  +5.5222360E004,   1,     +0.000105,+1.170776E-006, +0.000000E000,    4194304,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000107,+5.607815E-007,   +400.000000,          0,  +5.5222366E004,   1,     +0.000109,+1.139168E-006, +0.000000E000,      32768,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000107,+5.607815E-007,   +400.000000,          0,  +5.5222372E004,   1,     +0.000108,+1.137294E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000107,+5.607815E-007,   +400.000000,          0,  +5.5222378E004,   1,     +0.000107,+1.129388E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000107,+5.607815E-007,   +400.000000,          0,  +5.5222384E004,   1,     +0.000109,+1.132858E-006, +0.000000E000,      32768,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000107,+5.607815E-007,   +400.000000,          0,  +5.5222389E004,   1,     +0.000103,+1.151353E-006, +0.000000E000,    4194304,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000107,+5.607815E-007,   +400.000000,          0,  +5.5222395E004,   1,     +0.000106,+1.099094E-006, +0.000000E000,    4194304,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000107,+5.607815E-007,   +400.000000,          0,  +5.5222402E004,   1,     +0.000103,+1.139882E-006, +0.000000E000,    4194304,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000107,+5.607815E-007,   +400.000000,          0,  +5.5222408E004,   1,     +0.000108,+1.111129E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000107,+5.607815E-007,   +400.000000,          0,  +5.5222414E004,   1,     +0.000106,+1.104506E-006, +0.000000E000,    4194304,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000107,+5.607815E-007,   +400.000000,          0,  +5.5222420E004,   1,     +0.000107,+1.109202E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,+9.957752E-005,+2.429698E-006,   +100.000000,          0,  +5.4080556E004,   2,+9.957752E-005,+2.429698E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS9B
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,+9.995210E-005,+4.767614E-007,   +800.000000,          0,  +5.5221341E004,   2,     +0.000103,+1.613701E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,+9.995210E-005,+4.767614E-007,   +800.000000,          0,  +5.5221352E004,   2,+9.999188E-005,+1.318141E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,+9.995210E-005,+4.767614E-007,   +800.000000,          0,  +5.5221360E004,   2,+9.934734E-005,+1.274490E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,+9.995210E-005,+4.767614E-007,   +800.000000,          0,  +5.5221371E004,   2,+9.712335E-005,+1.455408E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,+9.995210E-005,+4.767614E-007,   +800.000000,          0,  +5.5221383E004,   2,     +0.000102,+1.455753E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,+9.995210E-005,+4.767614E-007,   +800.000000,          0,  +5.5221389E004,   2,+9.886224E-005,+1.243557E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,+9.995210E-005,+4.767614E-007,   +800.000000,          0,  +5.5221419E004,   2,+9.883965E-005,+1.193498E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,+9.995210E-005,+4.767614E-007,   +800.000000,          0,  +5.5221425E004,   2,     +0.000103,+1.371545E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000128,+2.794345E-006,   +100.000000,          0,  +5.4076609E004,   3,     +0.000128,+2.794345E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS9B
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5219384E004,   3,     +0.000124,+1.351610E-006, +0.000000E000,    4194304,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5219390E004,   3,     +0.000125,+1.408120E-006, +0.000000E000,    4194304,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5219396E004,   3,     +0.000124,+1.341925E-006, +0.000000E000,      32768,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5219402E004,   3,     +0.000127,+1.239582E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5219408E004,   3,     +0.000125,+1.255232E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5219414E004,   3,     +0.000125,+1.350650E-006, +0.000000E000,      32768,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5219420E004,   3,     +0.000124,+1.389576E-006, +0.000000E000,    4194304,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5219426E004,   3,     +0.000120,+1.273079E-006, +0.000000E000,    4194304,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5220312E004,   3,     +0.000122,+1.429629E-006, +0.000000E000,    4194304,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5220318E004,   3,     +0.000129,+1.235094E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5220324E004,   3,     +0.000124,+1.264007E-006, +0.000000E000,    4194304,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5220330E004,   3,     +0.000125,+1.238187E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5220337E004,   3,     +0.000126,+1.211647E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5220343E004,   3,     +0.000125,+1.190139E-006, +0.000000E000,    4194304,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5220349E004,   3,     +0.000128,+1.109079E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5220355E004,   3,     +0.000129,+1.240500E-006, +0.000000E000,    4194304,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5220363E004,   3,     +0.000124,+1.143034E-006, +0.000000E000,    4194304,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5220369E004,   3,     +0.000127,+1.063197E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5220376E004,   3,     +0.000125,+1.169340E-006,   +100.000000,          0,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000126,+4.187288E-007,   +800.000000,          0,  +5.5220382E004,   3,     +0.000125,+1.226645E-006, +0.000000E000,    4194304,                                                        U/09B/K2
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000124,+2.773134E-006,   +100.000000,          0,  +5.5947512E004,   3,     +0.000124,+2.773134E-006,   +100.000000,          0,                                             U/UKIDSS/LAS_J2_12A
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000158,+3.358628E-006,   +100.000000,          0,  +5.4076636E004,   4,     +0.000158,+3.358628E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS9B
                  SDSSJ0836+0054,    +129.1827665,      +0.9147934,                 122,     +0.000212,+4.831214E-006,   +100.000000,          0,  +5.4078578E004,   5,     +0.000212,+4.831214E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS9B
               SHELLQsJ0957+0053,    +149.4182917,      +0.8926667,                 161,-1.440539E-006,+1.918677E-006,   +100.000000,          0,  +5.4125471E004,   2,-1.440539E-006,+1.918677E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS9B
               SHELLQsJ0957+0053,    +149.4182917,      +0.8926667,                 161,-1.440539E-006,+1.918677E-006,   +100.000000,          0,  +5.4125475E004,   2,-1.171656E-006,+2.107322E-006, +0.000000E000,    4194368,                                                  U/UKIDSS/LAS9B
               SHELLQsJ0957+0053,    +149.4182917,      +0.8926667,                 161,+1.867411E-006,+2.465170E-006,   +100.000000,          0,  +5.4096636E004,   3,+1.867411E-006,+2.465170E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS9B
               SHELLQsJ0957+0053,    +149.4182917,      +0.8926667,                 161,+1.867411E-006,+2.465170E-006,   +100.000000,          0,  +5.4096640E004,   3,+4.702640E-006,+2.483763E-006, +0.000000E000,    4194368,                                                  U/UKIDSS/LAS9B
               SHELLQsJ0957+0053,    +149.4182917,      +0.8926667,                 161,-3.033864E-006,+2.834604E-006,   +100.000000,          0,  +5.6013421E004,   3,-3.033864E-006,+2.834604E-006,   +100.000000,          0,                                             U/UKIDSS/LAS_J2_12A
               SHELLQsJ0957+0053,    +149.4182917,      +0.8926667,                 161,+6.843174E-006,+3.206359E-006,   +100.000000,      32832,  +5.6030365E004,   3,+6.843174E-006,+3.206359E-006,   +100.000000,      32832,                                             U/UKIDSS/LAS_J2_12A
               SHELLQsJ0957+0053,    +149.4182917,      +0.8926667,                 161,-4.239319E-006,+3.451734E-006,   +100.000000,          0,  +5.4092660E004,   4,-4.239319E-006,+3.451734E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS9B
               SHELLQsJ0957+0053,    +149.4182917,      +0.8926667,                 161,-4.239319E-006,+3.451734E-006,   +100.000000,          0,  +5.4092664E004,   4,-6.241488E-006,+3.733565E-006, +0.000000E000,    4194304,                                                  U/UKIDSS/LAS9B
               SHELLQsJ0957+0053,    +149.4182917,      +0.8926667,                 161,-2.357907E-006,+4.279115E-006,   +100.000000,          0,  +5.4078637E004,   5,-2.357907E-006,+4.279115E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS9B
               SHELLQsJ0957+0053,    +149.4182917,      +0.8926667,                 161,-2.357907E-006,+4.279115E-006,   +100.000000,          0,  +5.4078641E004,   5,-1.266198E-006,+4.253158E-006, +0.000000E000,    4194304,                                                  U/UKIDSS/LAS9B
                  SDSSJ0349+0034,     +57.4974999,      +0.5676388,                  93,+5.927213E-006,+1.633707E-006,   +100.000000,          0,  +5.4061511E004,   2,+5.927213E-006,+1.633707E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS8B
                  SDSSJ0353+0104,     +58.4572136,      +1.0679614,                  94,+1.881084E-005,+1.864770E-006,   +100.000000,          0,  +5.4061517E004,   2,+1.881084E-005,+1.864770E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS8B
                  SDSSJ0353+0104,     +58.4572136,      +1.0679614,                  94,+2.655927E-005,+2.905984E-006,   +100.000000,          0,  +5.4075457E004,   3,+2.655927E-005,+2.905984E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS8B
                  SDSSJ0349+0034,     +57.4974999,      +0.5676388,                  93,+9.008915E-006,+1.808160E-006,   +100.000000,          0,  +5.4081384E004,   3,+9.008915E-006,+1.808160E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS8B
                  SDSSJ0353+0104,     +58.4572136,      +1.0679614,                  94,+3.718310E-005,+3.460166E-006,   +100.000000,          0,  +5.6283390E004,   3,+3.718310E-005,+3.460166E-006,   +100.000000,          0,                                                    U/UHS/UHSJ03
                  SDSSJ0353+0104,     +58.4572136,      +1.0679614,                  94,+3.749163E-005,+4.890030E-006,   +100.000000,          0,  +5.4060548E004,   4,+3.749163E-005,+4.890030E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS8B
                  SDSSJ0349+0034,     +57.4974999,      +0.5676388,                  93,+1.831136E-005,+4.345611E-006,   +100.000000,          0,  +5.4076262E004,   4,+1.831136E-005,+4.345611E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS8B
                  SDSSJ0353+0104,     +58.4572136,      +1.0679614,                  94,+3.692668E-005,+4.540870E-006,   +100.000000,          0,  +5.4051588E004,   5,+3.692668E-005,+4.540870E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS8B
                  SDSSJ0349+0034,     +57.4974999,      +0.5676388,                  93,+1.410721E-005,+3.171692E-006,   +100.000000,          0,  +5.4062358E004,   5,+1.410721E-005,+3.171692E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS8B
                  SDSSJ2228+0110,    +337.1814100,      +1.1756111,                 386,+3.229303E-006,+1.446659E-006,   +200.000000,          0,  +5.3650339E004,   2,+2.117677E-006,+2.059935E-006,   +100.000000,          0,                                                   U/UKIDSS/LAS5
                  SDSSJ2228+0110,    +337.1814100,      +1.1756111,                 386,+3.229303E-006,+1.446659E-006,   +200.000000,          0,  +5.3650340E004,   2,+4.311110E-006,+2.032119E-006,   +100.000000,          0,                                                   U/UKIDSS/LAS5
               SHELLQsJ2228+0152,    +337.1987917,      +1.8779167,                 388,+1.938317E-006,+1.982304E-006,   +100.000000,          0,  +5.5053366E004,   2,+1.938317E-006,+1.982304E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                   HSCJ2228+0128,    +337.1159583,      +1.4693056,                 385,+2.617081E-006,+2.275472E-006,   +100.000000,          0,  +5.5053366E004,   2,+2.617081E-006,+2.275472E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                  SDSSJ2228+0110,    +337.1814100,      +1.1756111,                 386,+3.142163E-006,+2.191585E-006,   +200.000000,          0,  +5.3650357E004,   3,-5.769775E-007,+3.104829E-006,   +100.000000,          0,                                                   U/UKIDSS/LAS5
                  SDSSJ2228+0110,    +337.1814100,      +1.1756111,                 386,+3.142163E-006,+2.191585E-006,   +200.000000,          0,  +5.3650358E004,   3,+6.835258E-006,+3.093938E-006,   +100.000000,          0,                                                   U/UKIDSS/LAS5
               SHELLQsJ2228+0152,    +337.1987917,      +1.8779167,                 388,+3.845280E-006,+2.822135E-006,   +100.000000,          0,  +5.5053382E004,   3,+3.845280E-006,+2.822135E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                   HSCJ2228+0128,    +337.1159583,      +1.4693056,                 385, -9.999995E008, -9.999995E008,   +100.000000,          0,  +5.5053382E004,   3, -9.999995E008,+3.208952E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                  SDSSJ2228+0110,    +337.1814100,      +1.1756111,                 386,+4.421562E-006,+2.635360E-006,   +200.000000,          0,  +5.3650379E004,   4,+1.613184E-006,+3.766463E-006,   +100.000000,          0,                                                   U/UKIDSS/LAS5
                  SDSSJ2228+0110,    +337.1814100,      +1.1756111,                 386,+4.421562E-006,+2.635360E-006,   +200.000000,          0,  +5.3650380E004,   4,+7.115140E-006,+3.688677E-006,   +100.000000,          0,                                                   U/UKIDSS/LAS5
                   HSCJ2228+0128,    +337.1159583,      +1.4693056,                 385,+6.230198E-006,+5.520810E-006,   +100.000000,          0,  +5.5054361E004,   4,+6.230198E-006,+5.520810E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
               SHELLQsJ2228+0152,    +337.1987917,      +1.8779167,                 388,+7.150896E-006,+5.008686E-006,   +100.000000,          0,  +5.5054361E004,   4,+7.150896E-006,+5.008686E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                  SDSSJ2228+0110,    +337.1814100,      +1.1756111,                 386,+2.152453E-005,+5.067046E-006,   +100.000000,          0,  +5.3650396E004,   5,+2.152453E-005,+5.067046E-006,   +100.000000,          0,                                                   U/UKIDSS/LAS5
               SHELLQsJ2228+0152,    +337.1987917,      +1.8779167,                 388,+4.286242E-006,+5.250593E-006,   +100.000000,          0,  +5.5054375E004,   5,+4.286242E-006,+5.250593E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                   HSCJ2228+0128,    +337.1159583,      +1.4693056,                 385,-2.516830E-006,+5.540076E-006,   +100.000000,          0,  +5.5054375E004,   5,-2.516830E-006,+5.540076E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
               SHELLQsJ1219+0050,    +184.7722500,      +0.8437500,                 238,+2.873929E-007,+2.988055E-006,   +100.000000,          0,  +5.4615381E004,   2,+2.873929E-007,+2.988055E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS16
            PSOJ184.3389+01.5284,    +184.3389334,      +1.5284636,                 237,+1.395600E-005,+1.530008E-006,   +100.000000,          0,  +5.7168341E004,   2,+1.395600E-005,+1.530008E-006,   +100.000000,          0,                                                       U/15A/H02
               SHELLQsJ1219+0050,    +184.7722500,      +0.8437500,                 238,+5.022062E-006,+4.305296E-006,   +100.000000,          0,  +5.4615399E004,   3,+5.022062E-006,+4.305296E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS16
               SHELLQsJ1219+0050,    +184.7722500,      +0.8437500,                 238,+1.576450E-005,+3.330942E-006,   +100.000000,          0,  +5.5943634E004,   3,+1.576450E-005,+3.330942E-006,   +100.000000,          0,                                             U/UKIDSS/LAS_J2_12A
               SHELLQsJ1219+0050,    +184.7722500,      +0.8437500,                 238,+7.461789E-006,+3.837981E-006,   +100.000000,          0,  +5.4613247E004,   4,+7.461789E-006,+3.837981E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS16
            PSOJ184.3389+01.5284,    +184.3389334,      +1.5284636,                 237,+1.502690E-005,+3.916032E-006,   +100.000000,          0,  +5.7168360E004,   4,+1.502690E-005,+3.916032E-006,   +100.000000,          0,                                                       U/15A/H02
               SHELLQsJ1219+0050,    +184.7722500,      +0.8437500,                 238,+2.139370E-005,+5.250837E-006,   +100.000000,          0,  +5.4613262E004,   5,+2.139370E-005,+5.250837E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS16
                   IMSJ2204+0012,    +331.0746667,      +1.1957778,                 369,-3.447148E-006,+2.375050E-006,   +100.000000,          0,  +5.4400324E004,   2,-3.447148E-006,+2.375050E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5C
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,+1.837846E-006,+3.320228E-006,   +100.000000,          0,  +5.5052382E004,   2,+1.837846E-006,+3.320228E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368, -9.999995E008, -9.999995E008,   +100.000000,          0,  +5.5052382E004,   2, -9.999995E008,+3.075622E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                SDWISEJ2201+0302,    +330.2776249,      +3.0354750,                 365,+7.413304E-005,+2.198486E-006,   +100.000000,          0,  +5.5053457E004,   2,+7.413304E-005,+2.198486E-006,   +100.000000,          0,                                                  U/UKIDSS/LAS5E
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+6.027994E-006,+5.835034E-007,   +200.000000,          0,  +5.6057593E004,   2,+5.481582E-006,+8.871484E-007,   +100.000000,          0,                                                        U/12A/K3
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+6.027994E-006,+5.835034E-007,   +200.000000,          0,  +5.6058604E004,   2,+6.444604E-006,+7.746432E-007,   +100.000000,          0,                                                        U/12A/K3
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,+4.822859E-007,+8.567026E-007,   +100.000000,          0,  +5.6058623E004,   2,+4.822859E-007,+8.567026E-007,   +100.000000,          0,                                                        U/12A/K3
                SDWISEJ2201+0302,    +330.2776249,      +3.0354750,                 365,+7.360690E-005,+5.444358E-007,   +200.000000,          0,  +5.6132570E004,   2,+7.332303E-005,+8.284003E-007,   +100.000000,          0,                                                        U/12A/K5
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+4.602153E-006,+5.110818E-007,   +200.000000,          0,  +5.6136598E004,   2,+4.885629E-006,+5.946683E-007,   +100.000000,          0,                                                        U/12A/K5
               SHELLQsJ2201+0155,    +330.3836250,      +1.9247222,                 366,-3.144087E-007,+6.118487E-007,   +100.000000,          0,  +5.6136608E004,   2,-3.144087E-007,+6.118487E-007,   +100.000000,          0,                                                        U/12A/K5
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+4.602153E-006,+5.110818E-007,   +200.000000,          0,  +5.6136627E004,   2,+3.801022E-006,+9.996975E-007,   +100.000000,          0,                                                        U/12A/K5
                SDWISEJ2201+0302,    +330.2776249,      +3.0354750,                 365,+7.360690E-005,+5.444358E-007,   +200.000000,          0,  +5.6137586E004,   2,+7.382273E-005,+7.223465E-007,   +100.000000,          0,                                                        U/12A/K5
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+4.213852E-006,+5.316645E-007,   +200.000000,          0,  +5.6160448E004,   2,+3.815930E-006,+6.809221E-007,   +100.000000,          0,                                                        U/12B/K1
                   MMTJ2202+0131,    +330.6383333,      +1.5223056,                 368,+4.213852E-006,+5.316645E-007,   +200.000000,          0,  +5.6160470E004,   2,+4.835329E-006,+8.509626E-007,   +100.000000,          0,                                                        U/12B/K1
