abcd count        RA           Dec   redshift  unW1_mag unW1_magerr    unW1_snr     unW2_mag unW2_magerr    unW2_snr
D, 164  137.80945830    1.87205555   6.07     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
B, 165  138.31896345   59.32268879   5.12      17.07698     0.04978    21.31651    -99.99900    -9.99000   -99.99900
A, 166  138.93184201   49.40462411   5.19      16.46741     0.03071    34.85417     15.62357     0.05389    19.65022
A, 167  139.49149069   38.51115496   5.11      17.58657     0.07818    13.39332     16.85811     0.15583     6.47946
D, 168  139.63820830    1.65647220   6.19     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
B, 169  140.33566670    0.12302780   6.56      17.38913     0.07334    14.31071    -99.99900    -9.99000   -99.99900
A, 170  140.57005630   26.89973758   5.05      17.03206     0.05221    20.30075     16.60431     0.13194     7.73927
A, 171  140.90326724   30.16377289   5.07      17.47992     0.07541    13.90351     16.61605     0.13201     7.73451
A, 172  140.94633330    4.04844440   6.60      16.53131     0.03509    30.44391     15.76829     0.06596    15.96511
A, 173  141.84091980   20.02323341   5.77      16.90773     0.04907    21.62869     16.57885     0.14170     7.17283
C, 174  143.20733070   12.36828033   5.02     -99.99900    -9.99000   -99.99900     16.53702     0.12771     8.01130
A, 175  143.84712500   -2.13177777   5.32      16.84652     0.04607    23.07300     16.05478     0.08388    12.45079
A, 176  147.23068155   21.10876938   5.17      17.11367     0.05833    18.11771     16.47355     0.12344     8.30544
A, 177  149.28198799    6.18320692   5.14      16.03368     0.02258    47.59373     15.46446     0.05063    20.95043
A, 178  149.30083333   10.27180555   5.14      17.22306     0.06296    16.74835     16.53186     0.12608     8.12096
A, 179  149.36611150    5.31813227   5.18      16.87677     0.04675    22.72863     16.41618     0.11467     8.97678
D, 180  149.41829170    0.89266670   6.05     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
A, 181  149.55845095   35.41356330   5.12      16.68441     0.03604    29.62454     16.26474     0.09296    11.18656
D, 182  149.78374999    2.45204444   5.07     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
A, 183  150.18239929   21.05740935   5.07      16.57370     0.03716    28.71726     15.84644     0.07191    14.60485
D, 184  150.21458333    2.58263333   5.30     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
D, 185  151.00566670    2.65852780   6.41     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
A, 186  151.56087499   -3.17511111   5.55      16.28699     0.02762    38.81456     15.50152     0.05268    20.11268
A, 187  153.40139162   42.67400058   5.03      17.20203     0.05267    20.11885     16.78690     0.13802     7.37686
A, 188  155.50795833    8.02283333   5.36      15.95623     0.02295    46.81018     14.89288     0.03226    33.15926
A, 189  155.54186210   22.87373501   5.47      15.80153     0.01789    60.17870     14.83176     0.02842    37.70245
A, 190  156.59845266   25.71651275   5.25      16.68867     0.03853    27.67922     15.70943     0.06185    17.05908
A, 191  157.13939876    7.77193216   5.15      16.87819     0.04771    22.26133     16.18128     0.10108    10.24957
A, 192  157.61295850    5.41529456   6.31      16.51288     0.03562    29.98084     15.73409     0.06702    15.70625
A, 193  157.90703640   -2.65990731   5.88      16.94969     0.04854    21.87066     16.21362     0.09750    10.64326
D, 194  158.55970833   57.37436111   5.40     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
A, 195  158.57770505   20.55005942   5.01      15.82533     0.01924    55.93776     15.13325     0.03871    27.54901
A, 196  158.69380000  -14.42110000   6.07      15.94703     0.02139    50.26518     15.18568     0.04024    26.48361
A, 197  159.22579100   -2.54387343   6.38      16.83027     0.04580    23.21030     15.71245     0.06371    16.54634
D, 198  160.20250000  -11.93061111   5.44     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
A, 199  160.89663741   10.17627122   5.08      17.84611     0.11289     9.12659     16.77644     0.16704     6.01266
A, 200  161.13767000   -1.41727770   5.78      16.21855     0.02611    41.07859     15.59562     0.05626    18.80215
A, 201  162.08291670   -1.16116944   6.63      15.67913     0.01715    62.82586     15.52527     0.05388    19.65570
A, 202  162.15304100   33.66323880   5.61      17.30774     0.06094    17.32221     16.56250     0.11792     8.71610
A, 203  162.18777100   46.62181837   6.23      16.25258     0.02456    43.70525     15.72046     0.05542    19.09510
A, 204  162.65194802   58.07352357   5.16      16.50201     0.02858    37.49596     15.64786     0.04955    21.41699
A, 205  163.34578703   58.07003623   5.26      16.67472     0.03282    32.58559     15.99074     0.06554    16.06997
A, 206  163.52216600   46.62506940   5.47      16.70369     0.03510    30.43700     15.94896     0.06483    16.25333
A, 207  163.68929649   16.56038561   5.13      16.00557     0.02263    47.47223     15.29842     0.04507    23.59124
A, 208  164.86920000   -9.10566660   5.92      17.55068     0.07945    13.17164     16.75779     0.14890     6.80314
A, 209  165.39316612    5.52607366   5.00      16.58547     0.03861    27.62674     16.14005     0.09473    10.96849
A, 210  166.08995800   21.57466660   6.74      17.22531     0.05938    17.78928     16.53164     0.12394     8.26953
B, 211  167.47262710   56.95211429   5.95      17.85155     0.08651    12.05771    -99.99900    -9.99000   -99.99900
B, 212  167.64156600  -13.49599950   6.51      17.79612     0.10262    10.08795    -99.99900    -9.99000   -99.99900
A, 213  169.83600000   34.88003000   5.01      16.76554     0.03707    28.78819     16.06205     0.07321    14.33521
A, 214  170.00616000    6.69008330   7.08      16.93846     0.04972    21.34288     16.47448     0.12740     8.03173
A, 215  170.70851309   13.71012455   5.19      17.47330     0.07744    13.52612     16.78579     0.15706     6.42471
A, 216  170.79645833   -0.73851111   5.00      17.10308     0.05772    18.31520     16.43579     0.11791     8.71746
A, 217  171.31714388   44.81247508   5.11      16.08552     0.02075    51.83452     15.41239     0.04157    25.61955
A, 218  171.65820596   17.58293115   5.22      16.67074     0.03849    27.71341     15.88630     0.07248    14.48574
A, 219  172.17700110   26.88666537   5.77      17.16184     0.05495    19.26454     16.59964     0.12521     8.18083
A, 220  172.24103279   57.98606763   5.00      16.52202     0.02962    36.16319     15.96751     0.06553    16.07457
A, 221  173.19375000   12.15047222   5.17      16.02836     0.02232    48.14551     15.25739     0.04360    24.40541
A, 222  173.28658333   16.06547222   5.61      16.32412     0.02782    38.52242     15.63418     0.05735    18.43658
A, 223  173.55929166    8.48147222   5.69      16.38104     0.03254    32.86612     15.12940     0.04027    26.46316
A, 224  173.78720800   50.19249990   6.58      17.23232     0.05151    20.58198     16.45879     0.09614    10.80095
A, 225  174.32386780   35.83245858   6.03      16.43344     0.02801    38.26317     15.72540     0.05677    18.63110
A, 226  174.79204070  -12.28454921   5.81      17.12723     0.05632    18.78195     16.55926     0.13482     7.56386
A, 227  175.40918430  -20.26545798   5.69      16.78023     0.04256    25.01168     15.86490     0.07300    14.37790
A, 228  175.90977970   38.14133978   5.80      16.87751     0.03997    26.66527     16.13555     0.07743    13.52811
A, 229  176.63608330   -1.91063890   6.16      17.07056     0.05718    18.49121     16.60126     0.13886     7.32968
D, 230  176.70175000    1.40558330   6.27     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
A, 231  176.74080000   40.61907000   5.01      15.89371     0.01769    60.87714     15.17533     0.03353    31.88747
D, 232  176.74537500   -0.09380560   6.30     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
A, 233  176.77670833   -1.16616666   5.31      16.48623     0.03450    30.96970     15.79293     0.06904    15.23220
A, 234  177.01370370    7.03563490   6.34      16.55589     0.03586    29.78318     15.68527     0.06183    17.06547
B, 235  177.06754000   52.89425000   5.70      18.36175     0.13249     7.70507    -99.99900    -9.99000   -99.99900
A, 236  177.06937570   52.86399858   6.42      16.06274     0.01943    55.38361     15.42764     0.03946    27.01714
A, 237  177.10902530   30.33869677   5.13      16.92097     0.04381    24.28454     16.35283     0.09859    10.52027
B, 238  177.13825000    0.94507220   5.84      18.22254     0.15242     6.63524    -99.99900    -9.99000   -99.99900
A, 239  177.44354166    7.81405555   5.66      17.34872     0.07250    14.48062     16.19073     0.09722    10.67505
D, 240  178.08863000    0.92685833   6.37     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
A, 241  178.55941340  -12.18818926   5.83      17.42933     0.07308    14.36213     16.62944     0.14278     7.11516
A, 242  178.58299441   23.56590841   5.01      16.81010     0.03933    27.10639     15.92781     0.06993    15.03240
A, 243  178.60305991   13.69605218   5.00      16.76010     0.04190    25.41804     16.10022     0.08755    11.90841
