qsoName,ra,dec,Z,Y,J,H,K,errZ,errY,errJ,errH,errK
                  SDSSJ1306+0356,   196.5344701,     3.9406556,  -999.9999900,    19.7153910,    19.4939210,    19.3944050,    19.3455720	-999.9999900,     0.0721210,     0.0736950,     0.0869940,     0.0856680
                  SDSSJ1314+5432,   198.6683740,    54.5436694,  -999.9999900,  -999.9999900,    19.7085630,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0645610,  -999.9999900,  -999.9999900
                  SDSSJ1334+1220,   203.5523482,    12.3390862,  -999.9999900,    19.4518500,    19.2755930,    19.0590530,    19.0086040	-999.9999900,     0.0443590,     0.0328500,     0.0452550,     0.0420660
                  SDSSJ1335+3533,   203.9617127,    35.5543943,  -999.9999900,    19.9908810,    19.7847160,    19.7329300,    19.5559670	-999.9999900,     0.0959210,     0.1107260,     0.0915380,     0.1164600
                  SDSSJ1337+4155,   204.3700420,    41.9277372,  -999.9999900,  -999.9999900,    19.5015870,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0748560,  -999.9999900,  -999.9999900
                  SDSSJ1340+2813,   205.1676667,    28.2244889,  -999.9999900,    19.4604020,    19.2766420,    19.0751760,    18.9533250	-999.9999900,     0.0372480,     0.0429910,     0.0392920,     0.0434170
                  SDSSJ1340+3926,   205.0626338,    39.4418596,  -999.9999900,  -999.9999900,    19.3027040,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0428070,  -999.9999900,  -999.9999900
                  SDSSJ1341+3510,   205.4750816,    35.1682539,  -999.9999900,    19.7035940,    19.4575460,    19.1408370,    19.0985620	-999.9999900,     0.0747730,     0.0966820,     0.0966990,     0.0776770
                  SDSSJ1341+4611,   205.4227500,    46.1861944,  -999.9999900,  -999.9999900,    20.5960160,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.2040450,  -999.9999900,  -999.9999900
                  SDSSJ1345+2329,   206.3609268,    23.4970482,  -999.9999900,    18.3567200,    18.3330860,    18.2148720,    18.2298470	-999.9999900,     0.0202750,     0.0243650,     0.0288000,     0.0308360
                  SDSSJ1411+1217,   212.7970333,    12.2936897,  -999.9999900,    20.0654140,    20.0574740,    19.6608450,    19.4153540	-999.9999900,     0.0391830,     0.0452060,     0.0510590,     0.0478930
                  SDSSJ1423+1303,   215.8580071,    13.0501956,  -999.9999900,    19.3209200,    19.2244680,    19.0245060,    18.9261000	-999.9999900,     0.0357410,     0.0303750,     0.0301540,     0.0331600
                  SDSSJ1427+3522,   216.8737083,    35.3691611,  -999.9999900,  -999.9999900,    20.7209870,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.2098630,  -999.9999900,  -999.9999900
                  SDSSJ1429+3304,   217.4082083,    33.0711667,  -999.9999900,    20.6559830,    20.7424140,  -999.9999900,    20.4507260	-999.9999900,     0.0269400,     0.2113020,  -999.9999900,     0.0292530
                  SDSSJ1436+2132,   219.0208457,    21.5442366,  -999.9999900,  -999.9999900,    19.4539530,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0675530,  -999.9999900,  -999.9999900
                  SDSSJ1436+5007,   219.0489157,    50.1186544,  -999.9999900,  -999.9999900,    19.8894820,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.1034520,  -999.9999900,  -999.9999900
                  SDSSJ1437+2323,   219.4659379,    23.3870416,  -999.9999900,  -999.9999900,    19.3044240,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0540860,  -999.9999900,  -999.9999900
                  SDSSJ1443+3623,   220.9611144,    36.3875378,  -999.9999900,  -999.9999900,    18.9702850,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0461220,  -999.9999900,  -999.9999900
                  SDSSJ1510+5148,   227.6470542,    51.8114154,  -999.9999900,  -999.9999900,    19.4904730,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0694570,  -999.9999900,  -999.9999900
                  SDSSJ1523+3347,   230.9404190,    33.7999564,  -999.9999900,  -999.9999900,    19.8959310,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0988160,  -999.9999900,  -999.9999900
                  SDSSJ1524+0816,   231.0170833,     8.2775833,  -999.9999900,    20.6953430,    20.5257100,    20.3513970,    20.1449280	-999.9999900,     0.1363710,     0.1012730,     0.1464430,     0.0576210
                  SDSSJ1602+4228,   240.7249088,    42.4735952,  -999.9999900,    19.6487330,    19.5321250,    19.1505320,    18.9492500	-999.9999900,     0.0566560,     0.0506060,     0.0523080,     0.0534080
                  SDSSJ1614+0114,   243.6473330,     1.2457750,  -999.9999900,  -999.9999900,    20.0631700,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.1045940,  -999.9999900,  -999.9999900
                  SDSSJ1614+2059,   243.6960000,    20.9841583,  -999.9999900,  -999.9999900,    19.5332810,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0677030,  -999.9999900,  -999.9999900
                  SDSSJ1614+4640,   243.6047083,    46.6747056,  -999.9999900,  -999.9999900,    19.5926590,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0720960,  -999.9999900,  -999.9999900
                  SDSSJ1621+5155,   245.2538300,    51.9302200,  -999.9999900,  -999.9999900,    19.4460490,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0801290,  -999.9999900,  -999.9999900
                  SDSSJ1623+3112,   245.8825602,    31.2001475,  -999.9999900,    20.4318430,    19.7029500,    19.7118680,    19.5586030	-999.9999900,     0.0698780,     0.0402650,     0.0590670,     0.0552270
                  SDSSJ1626+2751,   246.6104204,    27.8590266,  -999.9999900,    18.5990920,    18.2954100,    17.9438000,    17.8728680	-999.9999900,     0.0144270,     0.0096960,     0.0129380,     0.0156280
                  SDSSJ1626+2858,   246.6216700,    28.9826600,  -999.9999900,    19.6283700,    19.5151180,    19.3688470,    19.4676100	-999.9999900,     0.0369900,     0.0221090,     0.0112960,     0.0599280
                  SDSSJ1630+4012,   247.6412639,    40.2026929,  -999.9999900,    20.7495420,    20.4455300,    20.3077850,    20.1312370	-999.9999900,     0.1805070,     0.1168210,     0.1980070,     0.1775470
                  SDSSJ1650+1617,   252.6760830,    16.2893055,  -999.9999900,  -999.9999900,    19.5280060,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0695890,  -999.9999900,  -999.9999900
                  SDSSJ1659+2709,   254.7588333,    27.1597750,  -999.9999900,  -999.9999900,    18.6843760,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0341700,  -999.9999900,  -999.9999900
                  SDSSJ2053+0047,   313.3407000,     0.7852222,  -999.9999900,    21.5718060,    20.3917270,    20.4296700,    20.2733400	-999.9999900,     0.4109630,     0.1786360,     0.2637760,     0.1999000
                  SDSSJ2054-0005,   313.5270400,    -0.0874444,  -999.9999900,    21.2245520,    20.5694890,    20.7779430,    20.2894020	-999.9999900,     0.2784700,     0.2052510,     0.3969720,     0.2076250
                  SDSSJ2118-0003,   319.5530416,    -0.0640833,  -999.9999900,  -999.9999900,  -999.9999900,  -999.9999900,    20.5754090	-999.9999900,  -999.9999900,  -999.9999900,  -999.9999900,     0.0678530
                  SDSSJ2119+1029,   319.8680000,    10.4851667,  -999.9999900,  -999.9999900,    20.0851900,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.1327420,  -999.9999900,  -999.9999900
                  SDSSJ2119-0040,   319.9662083,    -0.6722500,  -999.9999900,    22.3621600,    21.3716830,    20.6342300,    21.5661540	-999.9999900,     0.7715950,     0.4740500,     0.3324170,     0.1541530
                  SDSSJ2147+0107,   326.9808700,     1.1320277,  -999.9999900,    21.2289560,    20.1481900,    21.3378220,    21.4146500	-999.9999900,     0.3038880,     0.1573710,     0.5170960,     0.5620450
                  SDSSJ2211+0011,   332.9208750,     0.1885833,  -999.9999900,    21.7402970,    21.7046360,    20.6315540,    21.0493050	-999.9999900,     0.3975730,     0.0370770,     0.3181720,     0.0304100
                  SDSSJ2212-0042,   333.2145417,    -0.7085278,  -999.9999900,    20.7099190,    20.3978800,    19.9960730,    19.8496900	-999.9999900,     0.1790600,     0.0111170,     0.0227210,     0.0093220
                  SDSSJ2216+0013,   334.1834167,     0.2300278,  -999.9999900,    20.3033810,    20.1403430,    19.9046690,    19.6975350	-999.9999900,     0.0076070,     0.0075660,     0.1579250,     0.0079400
                  SDSSJ2220-0101,   335.0770400,    -1.0296911,  -999.9999900,    20.3943330,    23.1534980,    20.0245200,    22.3755400	-999.9999900,     0.0674490,     0.1518940,     0.0913760,     0.1140380
                  SDSSJ2228+0110,   337.1814100,     1.1756111,  -999.9999900,    22.6102300,    22.6379280,    22.2860600,    20.5676650	-999.9999900,     0.4863870,     0.7572760,     0.6471250,     0.2555910
                  SDSSJ2233-0107,   338.3651666,    -1.1178888,  -999.9999900,  -999.9999900,  -999.9999900,    21.0772110,    22.0144040	-999.9999900,  -999.9999900,  -999.9999900,     0.3499760,     1.0311640
                  SDSSJ2238-0027,   339.7091666,    -0.4505000,  -999.9999900,    21.3702130,    21.8060130,    21.0018670,    21.6649970	-999.9999900,     0.2408790,     0.5462880,     0.4360820,     0.7641910
                  SDSSJ2239+0030,   339.7814999,     0.5062777,  -999.9999900,    21.1050590,    21.0555200,    20.4823840,  -999.9999900	-999.9999900,     0.2457630,     0.3212130,     0.2738330,  -999.9999900
                  SDSSJ2245+0024,   341.3511249,     0.4039444,  -999.9999900,    21.7060130,    22.7411690,    20.6171760,    21.0024380	-999.9999900,     0.4192580,     1.6260770,     0.3516340,     0.4629610
                  SDSSJ2307+0031,   346.8972900,     0.5303888,  -999.9999900,    22.4666960,    20.5372560,    21.3606070,    21.2122170	-999.9999900,     0.9162170,     0.1520040,     0.6344190,     0.4900510
                  SDSSJ2310+1855,   347.6620586,    18.9222017,  -999.9999900,  -999.9999900,    18.8616450,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0375730,  -999.9999900,  -999.9999900
                  SDSSJ2312+0100,   348.0684999,     1.0143055,  -999.9999900,    21.5763440, -9.999995E008,    20.2081050,    20.1882880	-999.9999900,     0.4173370, -9.999995E008,     0.2376790,     0.2152500
                  SDSSJ2317+2244,   349.4093750,    22.7360083,  -999.9999900,  -999.9999900,    18.9766580,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0457200,  -999.9999900,  -999.9999900
                  SDSSJ2334-0010,   353.7293749,    -0.1728055,  -999.9999900,    22.6909400,    20.8082620,    21.2313100,    20.9937930	-999.9999900,     0.9455880,     0.0750170,     0.4369920,     0.3663870
                  SDSSJ2356+0023,   359.2149100,     0.3925833,  -999.9999900,    22.3723980,    21.3066390,    21.3363040,    22.0806100	-999.9999900,     0.4750110,     0.2297780,     0.5292570,     1.0250430
                  SDUVJ0108+0711,    17.0274999,     7.1890556,  -999.9999900,    19.9592190,    19.8209060,    19.5474990,    19.5598400	-999.9999900,     0.0702460,     0.0875400,     0.0889680,     0.0927000
                  SDUVJ0113+0559,    18.4739583,     5.9975278,  -999.9999900,    20.3350120,    20.2065200,    19.7650180,    19.6209800	-999.9999900,     0.0940540,     0.1182300,     0.1083200,     0.0923620
                  SDUVJ0829+2506,   127.3879166,    25.1126667,  -999.9999900,    19.8321690,    19.6256560,    19.5034400,    19.3661370	-999.9999900,     0.0556860,     0.0457570,     0.1079320,     0.0946910
                  SDUVJ0957+1016,   149.3008333,    10.2718056,  -999.9999900,    19.9532570,    19.9745750,    19.6933920,    19.8697800	-999.9999900,     0.0785710,     0.0606040,     0.0764320,     0.0920970
                  SDUVJ1006-0310,   151.5608750,    -3.1751111,  -999.9999900,    19.7377240,    19.6937180,    19.3091300,    19.1394600	-999.9999900,     0.0596530,     0.0486160,     0.0548000,     0.0642720
                  SDUVJ1022+0801,   155.5079583,     8.0228333,  -999.9999900,    19.1809100,    19.0470300,    18.9399850,    18.8056560	-999.9999900,     0.0251570,     0.0265410,     0.0314510,     0.0310280
                  SDUVJ1133+1603,   173.2865833,    16.0654722,  -999.9999900,    19.7059520,    19.7987000,    19.6287920,    19.4717600	-999.9999900,     0.0531790,     0.0623350,     0.0738830,     0.0776830
                  SDUVJ1134+0828,   173.5592917,     8.4814722,  -999.9999900,    20.2308710,    20.3002700,    19.9193170,    19.7587950	-999.9999900,     0.0470870,     0.0559020,     0.0639580,     0.0628890
                  SDUVJ1147-0109,   176.7767083,    -1.1661667,  -999.9999900,    19.1797810,  -999.9999900,  -999.9999900,  -999.9999900	-999.9999900,     0.0288950,  -999.9999900,  -999.9999900,  -999.9999900
                  SDUVJ1149+0748,   177.4435417,     7.8140556,  -999.9999900,    20.3543320,    20.2920900,    20.0777510,    19.8838670	-999.9999900,     0.0682780,     0.0861730,     0.1125430,     0.1107100
                  SDUVJ1317-0239,   199.3365833,    -2.6536111,  -999.9999900,    20.9228340,    20.5601730,    20.3651310,    20.2668550	-999.9999900,     0.1635210,     0.1520350,     0.1269070,     0.1434500
                  SDUVJ1335-0328,   203.9843333,    -3.4772778,  -999.9999900,    18.7392270,    18.6776470,    18.5586130,    18.3979990	-999.9999900,     0.0207120,     0.0223730,     0.0499330,     0.0387540
                  SDUVJ1513+0854,   228.4151667,     8.9018056,  -999.9999900,    19.8672660,    19.9700220,    19.7817700,    19.7598020	-999.9999900,     0.0497320,     0.0477390,     0.0557350,     0.0663510
                  SDUVJ1527+0641,   231.8035833,     6.6894167,  -999.9999900,    19.8454400,    19.6073720,    19.4834750,    19.5518630	-999.9999900,     0.0611410,     0.0392370,     0.0618980,     0.0760060
                  SDUVJ2330+0957,   352.5362917,     9.9621389,  -999.9999900,    19.7872430,    19.6830480,    19.1672150,    19.1446760	-999.9999900,     0.0518210,     0.0649230,     0.0554650,     0.0471280
                  ULASJ0148+0600,    27.1568128,     6.0055734,    19.2275620,    19.5195100,    19.1136230,    19.1250670,    19.0223920	   0.0111630,     0.0472720,     0.0160990,     0.0586100,     0.0535320
                  ULASJ0203+0012,    30.8849155,     0.2081304,  -999.9999900,    20.4643920,    19.9454520,    19.1180250,    19.2157420	-999.9999900,     0.0915070,     0.0800960,     0.0528070,     0.0712120
                  ULASJ0828+2633,   127.0558622,    26.5654140,  -999.9999900,    20.5976540,    20.5306600,    20.3556480,    20.0838700	-999.9999900,     0.0459260,     0.0567640,     0.2454500,     0.1705220
                  ULASJ1120+0641,   170.0061600,     6.6900833,  -999.9999900,    20.2434500,    20.1647950,    20.1564040,    19.6133730	-999.9999900,     0.0358040,     0.0535960,     0.0483220,     0.0395630
                  ULASJ1148+0702,   177.0137037,     7.0356349,  -999.9999900,    20.3127000,    20.1971840,    19.7657680,    19.4179440	-999.9999900,     0.0295190,     0.0411780,     0.0915320,     0.0720010
                  ULASJ1207+0630,   181.9059988,     6.5028433,  -999.9999900,    20.1988930,    20.2198540,    20.0539420,    19.4328820	-999.9999900,     0.0360410,     0.0468990,     0.1537010,     0.0933890
                  ULASJ1243+2529,   190.9200541,    25.4899697,    20.4918650,    20.1808700,    20.1153470,    19.6559140,    19.3569930	   0.1027200,     0.0296570,     0.0413880,     0.0488100,     0.0433310
                  ULASJ1319+0950,   199.7970850,     9.8476434,  -999.9999900,    19.8418100,    19.5797650,    19.7162590,    19.4397130	-999.9999900,     0.0466440,     0.0351580,     0.0981590,     0.0660240
                  ULASJ1342+0928,   205.5337500,     9.4773889,  -999.9999900,    21.3593030,    20.6440070,    20.0095770,    20.0099450	-999.9999900,     0.1359880,     0.0703910,     0.0865320,     0.0911010
                  ULASJ1609+3041,   242.4052913,    30.6966052,  -999.9999900,    20.6696800,    20.4884300,    20.1666770,    20.0995270	-999.9999900,     0.1039670,     0.0814730,     0.1555680,     0.1978240
                 CFHQSJ0050+3445,    12.5277710,    34.7560148,  -999.9999900,  -999.9999900,    19.9657520,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.1200010,  -999.9999900,  -999.9999900
                 CFHQSJ0055+0146,    13.7621250,     1.7717500,  -999.9999900,    24.1233480,    23.0332700,    22.3835600,    21.0834400	-999.9999900,     2.5253790,     1.4428140,     1.3336620,     0.3736500
                 CFHQSJ0136+0226,    24.0132080,     2.4349166,  -999.9999900, -9.999995E008, -9.999995E008,    22.7326070, -9.999995E008	-999.9999900, -9.999995E008, -9.999995E008,     1.6755900, -9.999995E008
                 CFHQSJ0210-0456,    32.5549580,    -4.9391388,  -999.9999900,  -999.9999900,    22.0991440,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.1245640,  -999.9999900,  -999.9999900
                 CFHQSJ0216-0455,    34.1158750,    -4.9261388,  -999.9999900,    24.6372000,    26.2824540, -9.999995E008, -9.999995E008	-999.9999900,     0.2472520,     0.4374230, -9.999995E008, -9.999995E008
                 CFHQSJ1429+5447,   217.4673700,    54.7882490,  -999.9999900,    20.8018680,    20.7089520,  -999.9999900,  -999.9999900	-999.9999900,     0.0431130,     0.0548670,  -999.9999900,  -999.9999900
                 CFHQSJ1641+3755,   250.3405347,    37.9222629,    22.6930580,  -999.9999900,    21.1404780, -9.999995E008,    20.8350960	   0.8804060,  -999.9999900,     0.2145160, -9.999995E008,     0.3044600
                 CFHQSJ2242+0334,   340.6564500,     3.5726666,  -999.9999900,    22.5994190,    21.7212900,    22.4464230,    24.0128040	-999.9999900,     0.7287690,     0.4474590,     0.9169930,     5.2608680
                 FIRSTJ1427+3312,   216.9107900,    33.2116660,  -999.9999900,    21.1300410,    20.7129440,  -999.9999900,    19.9348350	-999.9999900,     0.0323690,     0.2489750,  -999.9999900,     0.0166990
                 NDWFSJ1425+3254,   216.3180505,    32.9026503,  -999.9999900,    20.3532050,    20.1854570,  -999.9999900,    20.1544530	-999.9999900,     0.0191710,     0.1434230,  -999.9999900,     0.0215680
                 SDSSJ0221-0342B,    35.3025416,    -3.7145000,  -999.9999900,  -999.9999900,    19.4563960,  -999.9999900,    19.1022450	-999.9999900,  -999.9999900,     0.0049020,  -999.9999900,     0.0045420
                SDWISEJ0008+3616,     2.2142917,    36.2704138,  -999.9999900,  -999.9999900,    19.3310990,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0632650,  -999.9999900,  -999.9999900
                SDWISEJ0025-0145,     6.3618333,    -1.7590306,  -999.9999900,  -999.9999900,  -999.9999900,    17.7449320,  -999.9999900	-999.9999900,  -999.9999900,  -999.9999900,     0.0039980,  -999.9999900
                SDWISEJ0031+0710,     7.8577500,     7.1769222,  -999.9999900,    20.0273840,    20.1965710,    19.4855080,    19.6098770	-999.9999900,     0.0823960,     0.1460730,     0.1059330,     0.1233970
                SDWISEJ0115-0253,    18.9427916,    -2.8867333,    19.8818200,    19.9065250,    19.6213070,    19.5280250,    19.5025310	   0.0757650,     0.0850580,     0.0746330,     0.0866880,     0.0864320
                SDWISEJ0131-0321,    22.8639166,    -3.3500527,  -999.9999900,  -999.9999900,    17.8452010,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0350720,  -999.9999900,  -999.9999900
                SDWISEJ0155+0415,    28.8886666,     4.2518725,  -999.9999900,    19.6336020,    19.2100330,    19.0072080,    18.9111210	-999.9999900,     0.0583920,     0.0523750,     0.0470940,     0.0528130
                SDWISEJ0216+2304,    34.1006666,    23.0692972,  -999.9999900,  -999.9999900,    19.3316170,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0672400,  -999.9999900,  -999.9999900
                SDWISEJ0241+0435,    40.4705000,     4.5981833,  -999.9999900,    19.8534700,    19.5241740,    19.0184960,    19.1608370	-999.9999900,     0.0743570,     0.0746100,     0.0782720,     0.0825160
                SDWISEJ0306+1853,    46.6771250,    18.8877361,    17.4403460,  -999.9999900,    17.1054120,  -999.9999900,  -999.9999900	   0.0054080,  -999.9999900,     0.0054520,  -999.9999900,  -999.9999900
                SDWISEJ0747+1153,   116.9549166,    11.8979055,  -999.9999900,  -999.9999900,    18.1123710,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0141950,  -999.9999900,  -999.9999900
                SDWISEJ0812+0440,   123.2034166,     4.6823722,  -999.9999900,  -999.9999900,    19.6387840,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0676970,  -999.9999900,  -999.9999900
                SDWISEJ1332+2208,   203.2393749,    22.1433083,  -999.9999900,  -999.9999900,    19.0412480,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0500420,  -999.9999900,  -999.9999900
                SDWISEJ1601-1828,   240.2964999,   -18.4764111,  -999.9999900,  -999.9999900,  -999.9999900,    18.7220900,    18.5998100	-999.9999900,  -999.9999900,  -999.9999900,     0.0521080,     0.0244900
                SDWISEJ1623+4705,   245.8136666,    47.0999722,  -999.9999900,  -999.9999900,    18.7378540,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0392560,  -999.9999900,  -999.9999900
                SDWISEJ1656+4541,   254.1477499,    45.6870972,  -999.9999900,  -999.9999900,    19.0213780,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0390000,  -999.9999900,  -999.9999900
                SDWISEJ1659+3239,   254.9626250,    32.6579527,  -999.9999900,  -999.9999900,    19.6053810,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0803610,  -999.9999900,  -999.9999900
                SDWISEJ1752+5036,   268.1837500,    50.6091805,  -999.9999900,  -999.9999900,    18.5378820,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0095140,  -999.9999900,  -999.9999900
                SDWISEJ2201+0302,   330.2776249,     3.0354750,  -999.9999900,    19.2113130,    18.9796090,    18.6743130,    18.6644730	-999.9999900,     0.0060970,     0.0066560,     0.0302350,     0.0387810
                SDWISEJ2202+1509,   330.6115416,    15.1645500,  -999.9999900,  -999.9999900,    18.5605470,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0312140,  -999.9999900,  -999.9999900
                SDWISEJ2225+0330,   336.3099166,     3.5034722,  -999.9999900,    19.4886380,    19.2799640,    19.2457980,    19.1025090	-999.9999900,     0.0357430,     0.0387740,     0.0732430,     0.0526420
                SDWISEJ2329+3003,   352.4137500,    30.0641055,  -999.9999900,  -999.9999900,    18.9835570,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0371740,  -999.9999900,  -999.9999900
                SDWISEJ2344+1653,   356.1395833,    16.8879111,  -999.9999900,  -999.9999900,    18.5305020,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0270240,  -999.9999900,  -999.9999900
               ELAIS1091000446.0,   240.9544583,    55.1756389,  -999.9999900,  -999.9999900, -9.999995E008,  -999.9999900,    24.3369050	-999.9999900,  -999.9999900, -9.999995E008,  -999.9999900,     0.5750320
               SHELLQsJ0834+0211,   128.5036667,     2.1963611,  -999.9999900,    22.2788120,    23.4412270, -9.999995E008, -9.999995E008	-999.9999900,     0.4827020,     1.4950620, -9.999995E008, -9.999995E008
               SHELLQsJ0844-0052,   131.1316666,    -0.8818333,  -999.9999900,    28.9112820,    25.4377200, -9.999995E008, -9.999995E008	-999.9999900,   353.1015300,    12.5544560, -9.999995E008, -9.999995E008
               SHELLQsJ0844-0132,   131.0358750,    -1.5379167,  -999.9999900, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008	-999.9999900, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008
               SHELLQsJ0853+0139,   133.4535000,     1.6530556,  -999.9999900,    23.4428000,    22.8194710,    21.8945100, -9.999995E008	-999.9999900,     1.1704540,     0.7292210,     0.7985630, -9.999995E008
               SHELLQsJ0857+0056,   134.4105416,     0.9368611,  -999.9999900,    24.1038440,    23.5459180, -9.999995E008,    23.5493600	-999.9999900,     1.7770510,     0.8942080, -9.999995E008,     2.1238920
               SHELLQsJ0858+0000,   134.5562917,     0.0158611,  -999.9999900,    22.0501020,    21.4340670,    21.9327200,    21.6678520	-999.9999900,     0.4111290,     0.2134070,     0.6268250,     0.7630370
               SHELLQsJ0902+0155,   135.7286250,     1.9196944,  -999.9999900,    22.4424210,    22.6014480,    23.4273820,    21.5866800	-999.9999900,     0.7009470,     0.3782620,     0.3604310,     0.6300110
               SHELLQsJ0903+0211,   135.8111666,     2.1911944,  -999.9999900,    23.0209300, -9.999995E008, -9.999995E008, -9.999995E008	-999.9999900,     1.2097130, -9.999995E008, -9.999995E008, -9.999995E008
               SHELLQsJ0905+0300,   136.4360416,     3.0163333,  -999.9999900, -9.999995E008, -9.999995E008,    25.1547130,    22.8716220	-999.9999900, -9.999995E008, -9.999995E008,     4.6051240,     1.7662210
               SHELLQsJ0909+0440,   137.3395833,     4.6785833,  -999.9999900,    21.6118350,    22.1741400,    22.9539700,    21.8576090	-999.9999900,     0.2285390,     0.5599650,     1.8900180,     0.7843660
               SHELLQsJ0911+0152,   137.8094583,     1.8720556,  -999.9999900, -9.999995E008,    25.2321470, -9.999995E008,    21.3234230	-999.9999900, -9.999995E008,     8.4813260, -9.999995E008,     0.4460540
               SHELLQsJ0918+0139,   139.6382083,     1.6564722,  -999.9999900,    22.6304910, -9.999995E008,    25.8581830,    21.9834120	-999.9999900,     0.6436820, -9.999995E008,    19.3974460,     0.7719660
               SHELLQsJ0921+0007,   140.3356667,     0.1230278,  -999.9999900,    21.0155030,    21.1129880,    20.8700490,    20.3809620	-999.9999900,     0.1897610,     0.2104640,     0.2949160,     0.2210050
               SHELLQsJ0923+0402,   140.9463333,     4.0484444,  -999.9999900,    20.9511000,    20.2254090,    19.9534570,    19.5181000	-999.9999900,     0.1415850,     0.1026800,     0.1479970,     0.0923970
               SHELLQsJ0957+0053,   149.4182917,     0.8926667,  -999.9999900, -9.999995E008,    22.8967460, -9.999995E008, -9.999995E008	-999.9999900, -9.999995E008,     0.5922200, -9.999995E008, -9.999995E008
               SHELLQsJ1004+0239,   151.0056667,     2.6585278,  -999.9999900,    22.0381980,    22.5414070,    22.4440820,    21.8991570	-999.9999900,     0.4647240,     0.0740600,     0.1095100,     0.0765270
               SHELLQsJ1146+0124,   176.7017500,     1.4055833,  -999.9999900,    22.6526010,    22.6798840,    23.8120780,    22.5111750	-999.9999900,     0.8702560,     0.3081920,     1.7174170,     0.3150580
               SHELLQsJ1146-0005,   176.7453750,    -0.0938056,  -999.9999900, -9.999995E008,    21.8584500, -9.999995E008,    21.5545500	-999.9999900, -9.999995E008,     0.6059110, -9.999995E008,     0.5280920
               SHELLQsJ1146-0154,   176.6360833,    -1.9106389,  -999.9999900,  -999.9999900, -9.999995E008,    23.2887740, -9.999995E008	-999.9999900,  -999.9999900, -9.999995E008,     2.4124270, -9.999995E008
               SHELLQsJ1208-0200,   182.2467917,    -2.0096667,  -999.9999900,    22.0766890,    21.4905010,    22.8867990,    21.7964880	-999.9999900,     0.3152350,     0.3908750,     1.1082930,     0.5643720
               SHELLQsJ1209-0006,   182.3499583,    -0.1129167,  -999.9999900,    23.4536570,    22.1601500,    22.9421060,    21.5165230	-999.9999900,     2.0522420,     0.5143290,     1.9749890,     0.6847920
               SHELLQsJ1219+0050,   184.7722500,     0.8437500,  -999.9999900,    25.2368100,    21.2066440,    21.7178920,    20.5742860	-999.9999900,    11.2885160,     0.2436020,     0.5584500,     0.2664810
               SHELLQsJ1400-0011,   210.1199583,    -0.1976389,  -999.9999900,    23.0414580,    22.4174540,    23.3612020,    23.9034120	-999.9999900,     0.7778460,     0.4271020,     1.9290690,     3.2898670
               SHELLQsJ1400-0125,   210.1249583,    -1.4225000,  -999.9999900,    22.7490020,    21.5700040,    21.8538780,    21.2444650	-999.9999900,     0.8781440,     0.2767010,     0.4708200,     0.3556230
               SHELLQsJ1406-0116,   211.6213333,    -1.2697778,  -999.9999900,    22.6503980,    21.7889210,    22.1792500,    21.7284740	-999.9999900,     0.9242950,     0.4000560,     0.9113610,     0.6740740
